Id Label Weight
都尉 都尉 2
諸君 諸君 3
劉理 劉理 5
曹躁爭衡 曹躁爭衡 1
盧龍 盧龍 1
曹軍 曹軍 2
許攸 許攸 5
樂進 樂進 4
譚令 譚令 1
袁氏 袁氏 8
於義 於義 1
公孫康 公孫康 10
曹躁引 曹躁引 1
越白檀 越白檀 1
靈前 靈前 1
曹丕 曹丕 2
汝弟 汝弟 2
袁之 袁之 1
于禁 于禁 1
紅光滿 紅光滿 1
曹兵 曹兵 2
呂曠 呂曠 3
謝之 謝之 3
屈膝 屈膝 1
袁紹 袁紹 9
立奇勳 立奇勳 1
曹寨 曹寨 2
金光 金光 1
郭奉孝 郭奉孝 1
夏侯 夏侯 2
米賜紹 米賜紹 1
武威 武威 1
寶於 寶於 1
曲直 曲直 3
辛評 辛評 1
公孫恭 公孫恭 1
譚使 譚使 1
白狼山 白狼山 1
許褚 許褚 3
陳平 陳平 1
列侯 列侯 2
譚亦 譚亦 1
若以兵 若以兵 1
金寶旋 金寶旋 1
托疾 托疾 1
汝何生 汝何生 1
今知譚 今知譚 1
左將軍 左將軍 1
韓珩 韓珩 2
東郭 東郭 1
祿哉 祿哉 1
郭圖 郭圖 2
汝知吾 汝知吾 1
汝懷 汝懷 1
李典 李典 3
譚得 譚得 1
若緩之 若緩之 1
高幹 高幹 6
玄德曰 玄德曰 2
公孫度 公孫度 1
明公 明公 1
烏桓 烏桓 2
譚盡 譚盡 1
甄氏 甄氏 6
烏桓觸 烏桓觸 4
劉表 劉表 5
冀民 冀民 1
於喜 於喜 1
譚軍 譚軍 2
王琰 王琰 1
譚著 譚著 1
汝家 汝家 1
聞君 聞君 1
賴吾 賴吾 1
曹公 曹公 3
嘉之 嘉之 1
康從之 康從之 1
何策 何策 1
真吾兒 真吾兒 1
荀攸 荀攸 2
譚聞 譚聞 1
侯爵 侯爵 1
馬延 馬延 1
袁尚兵 袁尚兵 2
嘉臨死 嘉臨死 1
譚引兵 譚引兵 1
方得水 方得水 1
梁棟 梁棟 1
袁將軍 袁將軍 1
尚大驚 尚大驚 1
蒙厚恩 蒙厚恩 1
望之 望之 1
金帛糧 金帛糧 1
田疇 田疇 4
焦觸 焦觸 3
曹躁統 曹躁統 1
安撫 安撫 1
張遼 張遼 5
曹封琰 曹封琰 1
顧謂 顧謂 1
範蠡 範蠡 1
劉備 劉備 3
何席 何席 1
曹不納 曹不納 1
郭公 郭公 1
譚竟 譚竟 1
柳亭侯 柳亭侯 1
汝安敢 汝安敢 1
大恩 大恩 1
安平 安平 1
若容納 若容納 1
若殺汝 若殺汝 1
曹洪 曹洪 3
韓盧 韓盧 1
張南 張南 3
左賢王 左賢王 2
程昱 程昱 1
呂翔 呂翔 2
彭安 彭安 2
汝二人 汝二人 1
曹躁 曹躁 4
立世乎 立世乎 1
公之 公之 1
袁譚 袁譚 6
劉氏 劉氏 5
辛毗 辛毗 1
郭嘉 郭嘉 9
伏兵 伏兵 1
褚大怒 褚大怒 1
平其 平其 1
曹氏耶 曹氏耶 1
王子 王子 1
袁公 袁公 1
袁尚引 袁尚引 2
袁向曹 袁向曹 1
康留 康留 1
崔瑣 崔瑣 1
袁尚 袁尚 10
王修 王修 1
於明公 於明公 1
袁入 袁入 1
曹公兵 曹公兵 1
徐晃 徐晃 2
納二袁 納二袁 1
聞令 聞令 1
張燕 張燕 3
曹丞相 曹丞相 2
袁熙 袁熙 15
蹋頓 蹋頓 5
馬以鞭 馬以鞭 1
乃拜疇 乃拜疇 1
烏桓有恩 烏桓有恩 1
