Id Label Weight
班師回 班師回 1
張飛 張飛 10
高明 高明 1
孔明真 孔明真 1
施禮 施禮 1
汝嫂 汝嫂 1
白毛 白毛 1
諸葛 諸葛 2
吳侯 吳侯 1
景升之 景升之 3
黃旗 黃旗 2
曹躁引 曹躁引 1
劉賢 劉賢 14
荊襄 荊襄 3
曹兵 曹兵 2
何郡 何郡 1
印綬 印綬 2
玄德喝 玄德喝 2
孔明教 孔明教 2
趙范 趙范 3
玄德遂 玄德遂 2
張翼 張翼 2
關羽 關羽 3
雲引 雲引 1
鮑二將軍 鮑二將軍 1
探馬 探馬 1
範遂拜雲 範遂拜雲 1
言以嫂 言以嫂 1
玄德乃 玄德乃 1
容某 容某 1
柴桑 柴桑 1
有一彪 有一彪 1
趙雲 趙雲 30
諸葛亮 諸葛亮 21
範笑 範笑 1
士卒 士卒 1
邢道榮 邢道榮 4
周郎 周郎 1
陳應 陳應 17
雲入寨 雲入寨 1
玄德曰 玄德曰 3
汝安敢 汝安敢 1
馬氏 馬氏 2
周瑜 周瑜 5
鮑隆 鮑隆 5
趙範 趙範 11
道榮 道榮 9
道榮舍 道榮舍 1
劉表 劉表 1
南征 南征 1
文武 文武 1
桂陽 桂陽 1
賓禮 賓禮 1
魯肅 魯肅 13
玄德大 玄德大 2
金旋 金旋 1
孔明自 孔明自 1
孫權 孫權 2
玄德入 玄德入 1
邢將軍 邢將軍 1
今公子 今公子 1
白眉 白眉 1
雲辭 雲辭 1
望陣 望陣 1
孔明曰 孔明曰 7
趙范初 趙范初 1
範忽 範忽 1
劉琦 劉琦 7
玄德自 玄德自 1
安撫 安撫 1
伊籍 伊籍 2
孔明便 孔明便 1
玄德感 玄德感 1
程普 程普 2
劉備 劉備 15
張極勇 張極勇 1
雲喚 雲喚 1
糜竺 糜竺 1
雲答 雲答 1
子敬乃 子敬乃 1
幹汝 幹汝 1
招安 招安 1
年庚 年庚 1
桂陽郡 桂陽郡 1
若擒 若擒 1
汝若 汝若 1
劉度 劉度 5
勞三軍 勞三軍 1
雲乃 雲乃 1
曹躁 曹躁 1
曹丞相 曹丞相 2
孔明之 孔明之 1
劉封 劉封 1
範請雲 範請雲 1
於某 於某 1
伏兵 伏兵 1
樊氏 樊氏 3
安民 安民 3
馬來 馬來 1
孔明寨 孔明寨 1
馬良 馬良 2
汝何敢 汝何敢 1
戴綸巾 戴綸巾 1
依山 依山 1
