Id Label Weight
宰之 宰之 1
王長史 王長史 2
秋乃化 秋乃化 1
張飛 張飛 4
平之子 平之子 1
左慈 左慈 1
歸家 歸家 1
伯母 伯母 1
王道 王道 1
文武 文武 1
汝可詳 汝可詳 1
許芝 許芝 1
司直 司直 1
馬超 馬超 7
曹躁於 曹躁於 1
許昌 許昌 2
曹躁命 曹躁命 1
子孫 子孫 1
仰觀 仰觀 1
於紅 於紅 2
劉備 劉備 1
魏王 魏王 2
司馬懿 司馬懿 1
子春奇 子春奇 1
汝為友 汝為友 1
連天 連天 1
聞神卜 聞神卜 1
金印 金印 1
於右 於右 1
夏侯淵 夏侯淵 2
白旗 白旗 4
汝壽 汝壽 1
白鶴 白鶴 1
關中 關中 1
洪勒 洪勒 1
曹氏 曹氏 1
吉文 吉文 1
汝乃 汝乃 1
耿紀 耿紀 14
北斗 北斗 3
老夫 老夫 1
曲賜提 曲賜提 1
汝交厚 汝交厚 1
墨綬 墨綬 2
夏侯 夏侯 6
西蜀二 西蜀二 1
吉穆 吉穆 2
曹躁見 曹躁見 1
魯肅 魯肅 1
安可禳 安可禳 1
於天 於天 1
含寶 含寶 1
汝相吾 汝相吾 1
卜易 卜易 1
華歆 華歆 1
侯爵 侯爵 2
卜傳祚 卜傳祚 1
洪自提 洪自提 1
延輅 延輅 1
曾聞神 曾聞神 1
雷銅 雷銅 1
封官 封官 1
鐘繇 鐘繇 1
子春 子春 4
于大松 于大松 1
田中 田中 1
漢祚相 漢祚相 1
何顏 何顏 1
董承自 董承自 1
郭恩 郭恩 2
徐晃 徐晃 2
朱衣 朱衣 1
從曉至 從曉至 1
汝眉 汝眉 1
王必甚 王必甚 1
言之士 言之士 1
單子春 單子春 1
招安 招安 1
安平 安平 1
封輅 封輅 1
沮授 沮授 1
曹洪 曹洪 7
諸葛原 諸葛原 2
吳蘭 吳蘭 4
鹿脯 鹿脯 2
紫綬 紫綬 1
管輅 管輅 12
曹躁 曹躁 3
趙顏 趙顏 8
常雲 常雲 1
西蜀 西蜀 1
王基 王基 1
立紅旗 立紅旗 1
任夔 任夔 2
韋司直 韋司直 1
飛步 飛步 1
韋晃 韋晃 12
漢臣 漢臣 1
封王爵 封王爵 1
曹休 曹休 3
董承 董承 1
汝等亦 汝等亦 1
聞之 聞之 1
玄奧 玄奧 1
侍中 侍中 1
玄黃 玄黃 1
汝可乘 汝可乘 1
王必 王必 16
之士耶 之士耶 1
曹阿 曹阿 1
吉邈 吉邈 3
德偉 德偉 2
