Id Label Weight
美玉 美玉 1
桓靈 桓靈 1
都尉 都尉 1
鄧龍 鄧龍 3
茅廬 茅廬 1
敬文 敬文 1
孫氏 孫氏 3
薛綜 薛綜 1
孔明笑 孔明笑 1
明君 明君 1
邊洪 邊洪 4
孔明方 孔明方 1
諸侯 諸侯 2
吳景 吳景 1
陸遜 陸遜 1
闞澤 闞澤 1
西和諸 西和諸 1
宿一宵 宿一宵 1
孫高 孫高 4
孔明乃 孔明乃 1
袁紹 袁紹 2
高皇 高皇 1
孔明同 孔明同 1
關公 關公 1
吳破祖 吳破祖 1
程秉 程秉 1
承淵 承淵 1
許昌 許昌 1
徐氏先 徐氏先 1
玄德忙 玄德忙 1
生豪傑 生豪傑 1
吳會 吳會 1
張飛 張飛 3
能之士 能之士 1
張昭 張昭 5
徐觀 徐觀 1
百餘 百餘 1
朱桓 朱桓 1
丁寧 丁寧 1
方得 方得 1
關羽 關羽 3
謝曰 謝曰 1
馬引 馬引 1
丁奉 丁奉 1
媯覽 媯覽 7
司馬德 司馬德 1
孫策 孫策 1
張溫 張溫 2
蒼生 蒼生 1
徐氏美 徐氏美 2
權自領 權自領 1
向宛 向宛 1
權遂 權遂 1
林泉之 林泉之 1
董卓造 董卓造 1
龍驤 龍驤 1
潘璋 潘璋 2
孫亮 孫亮 1
諸葛亮 諸葛亮 10
玄德便 玄德便 1
戴二 戴二 2
張入 張入 1
保其岩 保其岩 1
曲賜教 曲賜教 1
戰長江 戰長江 1
徐盛 徐盛 1
汝休 汝休 1
吾粲 吾粲 1
高祖 高祖 1
真萬古 真萬古 1
吳郡 吳郡 2
公忠義 公忠義 1
玄德曰 玄德曰 11
弓弩 弓弩 1
吳侯 吳侯 1
顧之恩 顧之恩 1
克紹者 克紹者 1
汝何 汝何 1
千秋 千秋 1
汝妹亦 汝妹亦 1
劉表 劉表 4
傅二將軍 傅二將軍 1
戴員 戴員 4
若遲 若遲 1
文武 文武 1
何幸 何幸 1
施禮 施禮 1
劉璋 劉璋 3
茅塞 茅塞 1
徐氏 徐氏 7
南荊 南荊 1
韓幕 韓幕 1
徐庶 徐庶 2
孫權 孫權 16
飛應諾 飛應諾 1
宇伯言 宇伯言 1
呂蒙 呂蒙 6
樂耕 樂耕 1
玄德屏 玄德屏 1
金玉 金玉 1
玄德拜 玄德拜 1
明公 明公 1
孔明曰 孔明曰 8
夏口 夏口 2
周瑜 周瑜 7
東郡 東郡 1
吳太夫人 吳太夫人 3
敬禮 敬禮 1
丹陽督 丹陽督 1
練水軍 練水軍 1
蘇飛 蘇飛 5
徐元直 徐元直 1
靈前 靈前 1
權部將 權部將 1
陳就 陳就 4
陸績 陸績 1
駱統 駱統 1
劉備 劉備 17
汝陽 汝陽 1
周文王 周文王 1
童子 童子 7
孫翊 孫翊 4
徐氏乃 徐氏乃 2
孔伷 孔伷 1
汝若 汝若 1
彭城 彭城 1
汝之母 汝之母 1
汝夫 汝夫 1
甘寧 甘寧 5
曹氏 曹氏 1
德潤 德潤 1
南撫彝 南撫彝 1
曹躁勢 曹躁勢 1
士卒 士卒 1
傅二將 傅二將 1
董襲 董襲 2
傅嬰 傅嬰 4
汝可 汝可 1
桓公 桓公 1
明公宜 明公宜 1
賓客 賓客 1
玄德仍 玄德仍 1
敬賢 敬賢 1
諸葛均 諸葛均 3
玄武池 玄武池 1
望公 望公 1
東吳兵 東吳兵 1
沃野千里 沃野千里 1
殷國富 殷國富 1
玄德大 玄德大 1
顧雍 顧雍 1
生四子 生四子 1
況吾 況吾 1
聞言 聞言 2
公瑾之 公瑾之 1
戴綸巾 戴綸巾 1
南征 南征 1
黃祖 黃祖 13
祖得 祖得 1
