Id Label Weight
若街亭 若街亭 2
安守 安守 1
於其 於其 1
諸葛 諸葛 1
汝真 汝真 1
魏兵齊 魏兵齊 1
孔明乃 孔明乃 1
辛毗 辛毗 2
徐徐 徐徐 1
魏延背 魏延背 1
張津 張津 1
饒汝 饒汝 1
立於 立於 1
雲謂芝 雲謂芝 1
望陽平 望陽平 1
延驅兵 延驅兵 1
魏延引 魏延引 2
申耽 申耽 4
小寨 小寨 1
司馬懿 司馬懿 30
魏兵分 魏兵分 1
孔明分 孔明分 1
李輔 李輔 1
王平安 王平安 1
顧二子 顧二子 1
龍驤 龍驤 1
趙雲 趙雲 10
天晴 天晴 1
王平 王平 13
諸葛亮 諸葛亮 30
魏兵方 魏兵方 1
馬謖 馬謖 19
孔明止 孔明止 1
孟達 孟達 4
申儀 申儀 4
寶劍 寶劍 1
魏延大 魏延大 1
汝徑 汝徑 1
姜維 姜維 2
魏之名 魏之名 2
萬政 萬政 5
高翔引 高翔引 1
若兵 若兵 2
魏寨 魏寨 1
關興 關興 3
仰天 仰天 1
雲護 雲護 1
汝識 汝識 1
楊儀 楊儀 2
餘軍 餘軍 1
王平引 王平引 1
鄧賢 鄧賢 1
探馬報 探馬報 1
何為安 何為安 1
魏軍 魏軍 2
魏軍遠 魏軍遠 1
何策保 何策保 1
孔明自 孔明自 1
孫禮 孫禮 2
尋思 尋思 1
孔明登 孔明登 1
連天 連天 1
諸軍 諸軍 2
孔明曰 孔明曰 9
馬岱 馬岱 3
汲水 汲水 4
莫測 莫測 1
武侯 武侯 1
雲見魏 雲見魏 1
鄧芝 鄧芝 2
安閒 安閒 1
安營 安營 1
曹真 曹真 8
郭淮 郭淮 9
司馬昭 司馬昭 4
魏兵 魏兵 16
延大喜 延大喜 1
武功山 武功山 3
陳造 陳造 1
張冀 張冀 1
魏兵皆 魏兵皆 1
若肯 若肯 1
童子 童子 2
汝安敢 汝安敢 1
孔明坐 孔明坐 1
齊鳴 齊鳴 1
於沿山 於沿山 1
郭伯濟 郭伯濟 1
張苞 張苞 3
汝二人 汝二人 2
若魏兵 若魏兵 3
汝可 汝可 2
若某 若某 1
雲一箭 雲一箭 1
伏兵 伏兵 4
占山 占山 1
高翔 高翔 9
若棄城 若棄城 1
魏主曹 魏主曹 1
英勇 英勇 2
望漢中 望漢中 2
魏延 魏延 6
子午谷 子午谷 1
聞知 聞知 2
馬良 馬良 1
戴綸巾 戴綸巾 1
冀將軍 冀將軍 1
左護衛 左護衛 1
