Id Label Weight
劉備 劉備 21
左伯桃 左伯桃 1
龔都 龔都 3
審配 審配 1
曹公 曹公 1
歸順 歸順 1
關某 關某 5
袁本初 袁本初 2
文醜 文醜 27
明公之 明公之 1
尋思 尋思 1
樂進 樂進 1
曹躁正 曹躁正 1
顏良 顏良 6
何喜 何喜 1
曹躁素 曹躁素 1
德望 德望 1
曹躁壯 曹躁壯 1
汝弟 汝弟 1
侯印懸 侯印懸 1
于禁 于禁 2
糜二夫人 糜二夫人 1
曹兵 曹兵 2
荷明公 荷明公 1
玄德引 玄德引 1
黃巾 黃巾 1
張遼 張遼 9
玄德至 玄德至 1
許昌 許昌 2
玄德同 玄德同 1
於軍 於軍 1
袁紹 袁紹 16
關公 關公 19
白馬 白馬 1
陳震 陳震 2
金銀 金銀 1
劉之心 劉之心 1
聞兄 聞兄 1
關羽 關羽 21
謝曰 謝曰 1
玄德修 玄德修 1
安民 安民 1
關公馬 關公馬 1
蒙恩 蒙恩 1
劉辟 劉辟 2
沮授 沮授 3
曹洪 曹洪 1
公正 公正 2
關將軍 關將軍 1
呂虔 呂虔 2
馬繞河 馬繞河 1
大恩 大恩 1
容某 容某 1
汝乃 汝乃 1
冀圖 冀圖 1
曹丞相 曹丞相 1
曹躁奪 曹躁奪 1
解衣卸甲 解衣卸甲 1
玄德之 玄德之 2
侯印 侯印 1
公之言 公之言 1
官渡 官渡 3
郭圖 郭圖 1
玄德公 玄德公 2
聞斯言 聞斯言 1
孫乾 孫乾 2
蔡陽 蔡陽 2
荀攸 荀攸 3
關公思 關公思 1
玄德曰 玄德曰 3
連營 連營 1
漢壽亭 漢壽亭 4
明公 明公 1
明白 明白 2
曹躁之恩 曹躁之恩 1
徐晃 徐晃 3
關公頓 關公頓 1
聞言 聞言 1
伏惟照 伏惟照 2
曹躁 曹躁 7
夏侯 夏侯 1
明公何 明公何 1
汝言 汝言 1
容伸 容伸 1
