Source Target Weight
令二虎 劉封 9
令二虎 孟達 6
馬於門 孟達 6
夏侯尚 劉封 14
夏侯尚 孟達 12
於親 劉封 9
於親 孟達 6
文之功 劉封 9
文之功 孟達 6
範蠡識 劉封 9
範蠡識 孟達 6
曹彰 曹丕 12
曹彰 賈逵 9
英俊 劉封 9
英俊 孟達 6
文武 劉封 11
文武 孟達 7
曹丕 丁儀 6
曹丕 劉封 20
曹丕 曹彰 12
曹丕 孟達 13
曹丕 曹植 11
曹丕 賈逵 12
馬超 孟達 6
申耽 漢中王 6
申耽 劉封 6
申耽 孟達 8
漢中王 申耽 6
漢中王 劉封 32
漢中王 孟達 32
漢中王 申儀 6
漢中王 徐晃 6
漢中王 劉備 8
平陽亭 劉封 9
平陽亭 孟達 6
王朝 劉封 9
王朝 孟達 6
樂毅 劉封 9
樂毅 孟達 6
胥至忠 劉封 9
胥至忠 孟達 6
孟達 令二虎 6
孟達 馬於門 6
孟達 徐晃 18
孟達 於親 6
孟達 文之功 6
孟達 範蠡識 6
孟達 英俊 6
孟達 文武 7
孟達 況臣 6
孟達 曹丕 13
孟達 封乘虛 6
孟達 木偶人 6
孟達 馬超 6
孟達 巨勳 6
孟達 魏旗 6
孟達 伏兵 6
孟達 劉備 19
孟達 申耽 8
孟達 於君 6
孟達 夏侯尚 12
孟達 胥至忠 6
孟達 伏惟 6
孟達 何哉 6
孟達 漢中王 32
孟達 平陽亭 6
孟達 劉封 88
孟達 王朝 6
孟達 樂毅 6
孟達 申儀 8
孟達 於五湖 6
孟達 呂之業 6
孟達 魏兵 6
孟達 孔明曰 6
孟達 招之 6
孟達 封大怒 12
孟達 慕前賢 6
孟達 於君乎 6
孟達 玄德怒 6
孟達 安可聽 6
申儀 漢中王 6
申儀 劉封 6
申儀 孟達 8
伏惟 劉封 9
伏惟 孟達 6
招之 孟達 6
慕前賢 劉封 9
慕前賢 孟達 6
於君乎 劉封 9
於君乎 孟達 6
玄德怒 孟達 6
曹植 丁儀 7
曹植 曹丕 11
曹植 曹植入 8
賈逵 曹彰 9
賈逵 曹丕 12
徐晃 漢中王 6
徐晃 劉封 19
徐晃 孟達 18
於君 劉封 9
於君 孟達 6
丁儀 曹植 7
丁儀 曹丕 6
魏兵 孟達 6
巨勳 劉封 9
巨勳 孟達 6
況臣 劉封 9
況臣 孟達 6
孔明曰 劉封 9
孔明曰 孟達 6
孔明曰 劉備 6
封乘虛 孟達 6
安可聽 孟達 6
魏旗 孟達 6
劉備 漢中王 8
劉備 劉封 25
劉備 孟達 19
劉備 孔明曰 6
曹植入 曹植 8
於五湖 劉封 9
於五湖 孟達 6
何哉 劉封 9
何哉 孟達 6
木偶人 孟達 6
劉封 令二虎 9
劉封 徐晃 19
劉封 於親 9
劉封 文之功 9
劉封 範蠡識 9
劉封 英俊 9
劉封 文武 11
劉封 況臣 9
劉封 曹丕 20
劉封 巨勳 9
劉封 劉備 25
劉封 申耽 6
劉封 於君 9
劉封 夏侯尚 14
劉封 胥至忠 9
劉封 於五湖 9
劉封 何哉 9
劉封 漢中王 32
劉封 平陽亭 9
劉封 王朝 9
劉封 樂毅 9
劉封 孟達 88
劉封 申儀 6
劉封 伏惟 9
劉封 呂之業 9
劉封 孔明曰 9
劉封 封大怒 10
劉封 慕前賢 9
劉封 於君乎 9
伏兵 孟達 6
呂之業 劉封 9
呂之業 孟達 6
封大怒 劉封 10
封大怒 孟達 12
