Id Label Weight
何晏 何晏 3
曹爽心 曹爽心 1
句安 句安 5
畢軌 畢軌 2
陳泰 陳泰 12
許允 許允 3
郭淮 郭淮 7
丁謐 丁謐 2
辛敞 辛敞 5
曹芳 曹芳 1
成萬古 成萬古 1
孫謙 孫謙 1
帝獨奇 帝獨奇 1
郭太后 郭太后 2
朽邁 朽邁 1
明白 明白 1
伏弩 伏弩 1
印綬 印綬 1
曹羲 曹羲 2
司馬氏 司馬氏 2
維引兵 維引兵 1
鳳兮 鳳兮 2
妙齡 妙齡 1
馬公之 馬公之 1
林軍 林軍 1
司馬懿 司馬懿 25
司農桓 司農桓 1
言爽 言爽 1
別營兵 別營兵 1
高柔 高柔 1
桓范 桓范 1
曹爽 曹爽 20
泰令兵 泰令兵 1
夏侯玄 夏侯玄 2
呼之 呼之 1
何忍 何忍 1
辛氏憲英 辛氏憲英 1
文叔 文叔 1
辛憲英 辛憲英 2
泰敗 泰敗 1
何尚 何尚 1
孔明尚 孔明尚 1
曹氏 曹氏 1
曹將軍 曹將軍 2
伏於聖 伏於聖 1
曉諭 曉諭 1
王師 王師 1
匡扶 匡扶 1
劍而 劍而 1
姜維 姜維 4
司馬師 司馬師 4
司馬 司馬 2
太后 太后 3
令爽先 令爽先 1
維奏 維奏 1
艾應聲 艾應聲 1
于洛水 于洛水 2
水少 水少 1
莫大焉 莫大焉 1
汝見爽 汝見爽 1
夏侯 夏侯 2
艾為 艾為 1
正飛鷹 正飛鷹 1
何鄧 何鄧 1
魯司馬 魯司馬 1
郭淮引 郭淮引 2
維大怒 維大怒 2
維大驚 維大驚 1
尋思 尋思 1
尚欲保 尚欲保 1
馬挺 馬挺 1
汝有何 汝有何 1
曹子丹 曹子丹 1
艾艾 艾艾 2
司馬公 司馬公 1
西將軍 西將軍 1
武侯 武侯 1
納印綬 納印綬 1
皇太后 皇太后 1
汝兄弟 汝兄弟 1
曹彥 曹彥 1
魯芝 魯芝 4
鐘繇 鐘繇 1
張當 張當 3
司馬昭 司馬昭 1
今若結 今若結 1
平昌 平昌 1
尚書令 尚書令 2
維笑 維笑 1
曹氏盛 曹氏盛 1
潘舉 潘舉 1
司蕃 司蕃 4
闕南 闕南 1
夏侯霸 夏侯霸 10
玄叔 玄叔 1
蔣濟 蔣濟 6
陰雲布 陰雲布 1
李歆 李歆 10
盛衰 盛衰 1
加九錫 加九錫 1
曹訓 曹訓 1
管輅 管輅 3
王觀 王觀 1
山二城 山二城 2
托孤 托孤 1
劉氏 劉氏 1
秦王 秦王 1
太尉 太尉 4
易心 易心 1
安與歆 安與歆 1
尚書 尚書 1
尹大目 尹大目 3
張津 張津 1
雍州兵 雍州兵 4
馬之印 馬之印 1
蔣琬 蔣琬 1
魏主曹 魏主曹 3
大澤 大澤 1
明帝 明帝 1
魏兵 魏兵 5
侍中 侍中 1
董允 董允 1
司馬孚 司馬孚 1
李勝 李勝 2
桓範 桓範 5
泰勒 泰勒 1
楊綜 楊綜 2
