Id Label Weight
布同允 布同允 1
董太師 董太師 2
曲阿之 曲阿之 1
池中照 池中照 1
布羞 布羞 1
盛德 盛德 1
招賢 招賢 1
丁香 丁香 1
神仙中人 神仙中人 1
董卓 董卓 10
文武 文武 1
公卿 公卿 1
無德 無德 1
卓見布 卓見布 1
董氏 董氏 1
燕飛 燕飛 1
汝心久 汝心久 1
卓疾 卓疾 1
金玉 金玉 1
卓己 卓己 1
袁術 袁術 1
孫堅 孫堅 3
布知 布知 1
王司徒 王司徒 2
卓遂 卓遂 1
桓階 桓階 1
孫策 孫策 1
卓留宴 卓留宴 1
卓大喜 卓大喜 1
李儒 李儒 1
招安 招安 1
敬將軍 敬將軍 2
布見卓 布見卓 1
卓大怒 卓大怒 1
楚襄王 楚襄王 1
卓側 卓側 1
董璜 董璜 1
謝曰 謝曰 1
布入堂 布入堂 1
金帛 金帛 1
巧使 巧使 1
司徒王允 司徒王允 1
老夫 老夫 4
姬耶 姬耶 1
卓擎 卓擎 1
仰天 仰天 1
徐圖 徐圖 1
卓偶染 卓偶染 1
布大怒 布大怒 1
鳳儀亭 鳳儀亭 3
王允 王允 2
布執戟 布執戟 1
許侍 許侍 1
於君 於君 1
蒯良 蒯良 1
允蒙 允蒙 1
尋思 尋思 1
汝之力 汝之力 1
屈己 屈己 1
呂布 呂布 23
卓入 卓入 1
秋波 秋波 1
卓與獻帝 卓與獻帝 1
雙眉 雙眉 1
汝許 汝許 1
卓怒 卓怒 1
明珠 明珠 1
封弟 封弟 1
若舜 若舜 1
黃祖 黃祖 5
貂蟬 貂蟬 45
有詞贊 有詞贊 1
諸公 諸公 1
卓見 卓見 1
汝意 汝意 1
布立 布立 1
卓命 卓命 1
納士 納士 1
布謝 布謝 2
元勳 元勳 1
卓笑 卓笑 4
殷勤 殷勤 1
卓拾戟 卓拾戟 1
恩養 恩養 1
聞將軍 聞將軍 1
布之德 布之德 1
馬執戟 馬執戟 1
侍太師 侍太師 1
汝勿隱 汝勿隱 1
布大喜 布大喜 2
布打戟 布打戟 1
溫侯入 溫侯入 1
布驚 布驚 1
向卓耳 向卓耳 1
公卿皆 公卿皆 1
張溫 張溫 3
允於堂 允於堂 1
封列侯 封列侯 1
布提戟 布提戟 1
卓命扶 卓命扶 1
鴻宛 鴻宛 1
卓亦 卓亦 1
左將軍 左將軍 1
屈太師 屈太師 1
侍中 侍中 1
董晃 董晃 1
