Source Target Weight
江賦 魯肅 6
於岩壑 魯肅 6
魯肅 江賦 6
魯肅 於岩壑 6
魯肅 馮夷息 6
魯肅 望子敬 11
魯肅 諸葛亮 79
魯肅 曹軍 8
魯肅 孔明曰 94
魯肅 南無夏 6
魯肅 于禁 8
魯肅 婁之明 6
魯肅 明白 8
魯肅 言亮先 9
魯肅 孔明教 7
魯肅 候孔明 6
魯肅 黃蓋 56
魯肅 蓋夫 6
魯肅 西接岷 6
魯肅 若龍伯 6
魯肅 吳無光 6
魯肅 蔡中 12
魯肅 蔡和 12
魯肅 孔明笑 7
魯肅 蓬萊 6
魯肅 孔明之 8
魯肅 初若溟 6
魯肅 海若 6
魯肅 甘寧 8
魯肅 周瑜 100
魯肅 梅霖 6
魯肅 子敬休 11
魯肅 曹躁 11
魯肅 孔明密 6
魯肅 江妃 6
魯肅 水碧 6
明言 周瑜 9
明言 黃蓋 14
馮夷息 魯肅 6
曹躁笑 孔明曰 10
曹躁笑 諸葛亮 7
望子敬 魯肅 11
望子敬 諸葛亮 11
望子敬 孔明曰 14
望子敬 周瑜 8
孫氏 周瑜 9
孫氏 黃蓋 14
曹之 周瑜 9
曹之 黃蓋 14
諸葛亮 魯肅 79
諸葛亮 遲延 7
諸葛亮 望子敬 11
諸葛亮 小舟 7
諸葛亮 賀喜 7
諸葛亮 曹軍 11
諸葛亮 孔明入 6
諸葛亮 孔明曰 105
諸葛亮 于禁 11
諸葛亮 明白 11
諸葛亮 何由知 7
諸葛亮 何喜 7
諸葛亮 言亮先 8
諸葛亮 孔明教 8
諸葛亮 黃蓋 15
諸葛亮 蔡中 8
諸葛亮 蔡和 8
諸葛亮 曹躁笑 7
諸葛亮 賀喜耳 7
諸葛亮 蔣幹 7
諸葛亮 小軍 7
諸葛亮 周瑜 88
諸葛亮 言語 7
諸葛亮 子敬休 11
諸葛亮 曹躁 15
小舟 孔明曰 10
小舟 諸葛亮 7
賀喜 孔明曰 10
賀喜 諸葛亮 7
曹軍 魯肅 8
曹軍 諸葛亮 11
曹軍 孔明曰 12
曹軍 周瑜 10
謝之 周瑜 9
謝之 黃蓋 14
孔明入 周瑜 6
孔明入 諸葛亮 6
汝何敢 周瑜 9
汝何敢 黃蓋 14
孔明曰 魯肅 94
孔明曰 遲延 10
孔明曰 望子敬 14
孔明曰 小舟 10
孔明曰 賀喜 10
孔明曰 曹軍 12
孔明曰 于禁 12
孔明曰 明白 12
孔明曰 何由知 10
孔明曰 何喜 10
孔明曰 言亮先 13
孔明曰 黃蓋 42
孔明曰 孔明亦 6
孔明曰 蔡中 8
孔明曰 蔡和 8
孔明曰 曹躁笑 10
孔明曰 諸葛亮 105
孔明曰 賀喜耳 10
孔明曰 孔明之 6
孔明曰 蔣幹 10
孔明曰 甘寧 6
孔明曰 小軍 10
孔明曰 周瑜 105
孔明曰 言語 10
孔明曰 子敬休 14
孔明曰 曹躁 14
張昭 周瑜 9
張昭 黃蓋 14
南無夏 魯肅 6
于禁 魯肅 8
于禁 諸葛亮 11
于禁 孔明曰 12
于禁 周瑜 10
婁之明 魯肅 6
明白 魯肅 8
明白 諸葛亮 11
明白 孔明曰 12
明白 周瑜 10
何由知 孔明曰 10
何由知 諸葛亮 7
何喜 孔明曰 10
何喜 諸葛亮 7
言亮先 魯肅 9
言亮先 諸葛亮 8
