Id Label Weight
都尉 都尉 1
令二虎 令二虎 1
馬於門 馬於門 1
夏侯尚 夏侯尚 2
南巡 南巡 1
曹丕自 曹丕自 1
王聞 王聞 1
褚皆 褚皆 1
於親 於親 1
文之功 文之功 1
範蠡識 範蠡識 1
曹彰 曹彰 3
英俊 英俊 1
漢獻帝 漢獻帝 1
文武 文武 4
蕭懷 蕭懷 1
廖化 廖化 1
黃龍 黃龍 1
曹丕 曹丕 14
汝弟 汝弟 1
於公 於公 1
于禁 于禁 1
漢之兆 漢之兆 1
劉曄 劉曄 1
懷才 懷才 1
馬超 馬超 2
揚塵 揚塵 1
魏家 魏家 1
陳群 陳群 1
於禁 於禁 2
承嗣大 承嗣大 1
魏王 魏王 1
申耽 申耽 2
侯之 侯之 1
卞氏 卞氏 2
關羽 關羽 3
王朗 王朗 2
達大驚 達大驚 1
漢中王 漢中王 9
王本欲 王本欲 1
董治陵 董治陵 1
蕭懷侯 蕭懷侯 2
汝乃 汝乃 1
平陽亭 平陽亭 1
龐德 龐德 1
諸葛亮 諸葛亮 1
蕭懷王 蕭懷王 1
高祖 高祖 1
王朝 王朝 1
樂毅 樂毅 1
胥至忠 胥至忠 1
孟達 孟達 18
水淹 水淹 1
許褚 許褚 1
申儀 申儀 2
伏惟 伏惟 1
玄德便 玄德便 1
於魏 於魏 1
法孝直 法孝直 1
太后 太后 1
汝可念 汝可念 1
招之 招之 1
慕前賢 慕前賢 1
於君乎 於君乎 1
玄德怒 玄德怒 1
王待公 王待公 1
曹植 曹植 8
賈逵 賈逵 3
鄢陵侯 鄢陵侯 1
玄德大 玄德大 1
徐晃 徐晃 3
於君 於君 1
丁儀 丁儀 6
孫權 孫權 1
華歆 華歆 4
于鄴郡 于鄴郡 1
魏兵 魏兵 1
巨勳 巨勳 1
況臣 況臣 1
孔明曰 孔明曰 3
伏法 伏法 1
夏侯 夏侯 1
封乘虛 封乘虛 1
敬禮 敬禮 1
安可聽 安可聽 1
魏久矣 魏久矣 1
王曹丕 王曹丕 3
李伏 李伏 1
褚立 褚立 1
魏旗 魏旗 1
賈詡 賈詡 2
劉備 劉備 6
桓階 桓階 1
瑞徵 瑞徵 1
曹植入 曹植入 2
於五湖 於五湖 1
汝安敢 汝安敢 1
何哉 何哉 1
許芝 許芝 1
侯因怒 侯因怒 1
陳矯 陳矯 1
木偶人 木偶人 1
劉封 劉封 18
辛毗 辛毗 1
太尉 太尉 1
伏兵 伏兵 1
曹熊 曹熊 2
武王 武王 1
曹丕之 曹丕之 1
呂之業 呂之業 1
劉繇 劉繇 1
高陵 高陵 1
聞之 聞之 1
漢帝 漢帝 1
封大怒 封大怒 2
母卞氏 母卞氏 2
鄢陵 鄢陵 1
