Source Target Weight
鄧艾 諸葛緒 12
鄧艾 廖化 6
鄧艾 黃皓 6
鄧艾 牽弘 7
鄧艾 張翼 6
鄧艾 王頎 10
鄧艾 楊欣 18
鄧艾 魏兵 21
師婆 黃皓 12
師婆 盧遜 12
師婆 許儀 6
師婆 姜維 6
師婆 荀愷 6
師婆 魏兵 12
蔣斌 蔣舒 6
廖化 鄧艾 6
廖化 楊欣 6
廖化 魏兵 11
荀愷 盧遜 8
荀愷 師婆 6
荀愷 蔣舒 10
荀愷 黃皓 8
荀愷 許儀 6
荀愷 傅僉 8
荀愷 魏兵 16
許儀 盧遜 8
許儀 師婆 6
許儀 黃皓 8
許儀 荀愷 6
許儀 魏兵 12
傅僉 荀愷 8
傅僉 魏兵 16
傅僉 蔣舒 21
牽弘 鄧艾 7
牽弘 王頎 6
牽弘 楊欣 6
張翼 鄧艾 6
張翼 楊欣 6
張翼 魏兵 11
白水 諸葛緒 8
白水 楊欣 8
白水 魏兵 8
盧遜 黃皓 16
盧遜 師婆 12
盧遜 姜維 8
盧遜 荀愷 8
盧遜 魏兵 16
盧遜 許儀 8
王頎 鄧艾 10
王頎 楊欣 8
王頎 魏兵 6
王頎 牽弘 6
姜維 盧遜 8
姜維 師婆 6
姜維 黃皓 8
姜維 魏兵 8
諸葛緒 鄧艾 12
諸葛緒 楊欣 20
諸葛緒 魏兵 16
諸葛緒 白水 8
蔣舒 蔣斌 6
蔣舒 荀愷 10
蔣舒 傅僉 21
蔣舒 魏兵 21
黃皓 盧遜 16
黃皓 鄧艾 6
黃皓 師婆 12
黃皓 許儀 8
黃皓 姜維 8
黃皓 荀愷 8
黃皓 魏兵 20
武侯 魏兵 8
齊鳴 楊欣 6
齊鳴 魏兵 7
楊欣 鄧艾 18
楊欣 齊鳴 6
楊欣 廖化 6
楊欣 牽弘 6
楊欣 張翼 6
楊欣 王頎 8
楊欣 維大怒 6
楊欣 諸葛緒 20
楊欣 魏兵 22
楊欣 白水 8
魏兵 鄧艾 21
魏兵 諸葛緒 16
魏兵 師婆 12
魏兵 蔣舒 21
魏兵 廖化 11
魏兵 黃皓 20
魏兵 武侯 8
魏兵 許儀 12
魏兵 荀愷 16
魏兵 傅僉 16
魏兵 張翼 11
魏兵 白水 8
魏兵 盧遜 16
魏兵 王頎 6
魏兵 楊欣 22
魏兵 姜維 8
魏兵 維大怒 7
魏兵 齊鳴 7
維大怒 楊欣 6
維大怒 魏兵 7
