Id Label Weight
卓謂 卓謂 1
丁公 丁公 1
卓所立 卓所立 1
果寶刀 果寶刀 1
王登殿 王登殿 1
公忠義 公忠義 1
董卓 董卓 16
文武 文武 1
萬古堪 萬古堪 1
呂布 呂布 5
布對卓 布對卓 1
漢祿 漢祿 1
雙飛燕 雙飛燕 1
漢家 漢家 1
陳留王 陳留王 3
卓命扶 卓命扶 1
董卓之 董卓之 1
宮大驚 宮大驚 1
帝升 帝升 1
亦食祿 亦食祿 1
唐氏 唐氏 1
袁紹 袁紹 6
董相國特 董相國特 1
易兮 易兮 1
陳留 陳留 1
諸侯興 諸侯興 1
何太后 何太后 3
白練 白練 1
燕雀安知 燕雀安知 1
曹操 曹操 8
帝大驚 帝大驚 1
蔡邕 蔡邕 1
弘農王 弘農王 2
皇甫 皇甫 1
李儒 李儒 8
卓見邕 卓見邕 1
尋思 尋思 2
丁管 丁管 1
宜承洪 宜承洪 1
卓命徵 卓命徵 1
陳縣 陳縣 1
寶劍 寶劍 1
呂伯奢 呂伯奢 1
唐妃 唐妃 4
太后 太后 6
老夫 老夫 2
靈之望 靈之望 1
曹躁先 曹躁先 1
祝壽 祝壽 1
汝臣 汝臣 1
何進 何進 1
陳宮 陳宮 6
於庭 於庭 1
秦滅 秦滅 1
王允 王允 4
汝父 汝父 1
靈帝 靈帝 1
劉協 劉協 1
袁氏樹恩 袁氏樹恩 1
連軫 連軫 1
嘉德殿 嘉德殿 1
相國立 相國立 1
宰皆 宰皆 1
卓胖大 卓胖大 1
汝可先 汝可先 2
宮拔劍 宮拔劍 1
公卿 公卿 1
德偉懋 德偉懋 1
公若有 公若有 1
滿朝 滿朝 1
應天順 應天順 1
周毖 周毖 2
皇太后 皇太后 2
小酌 小酌 1
雙燕飛 雙燕飛 1
卓入朝 卓入朝 1
伯奢 伯奢 7
封鎖宮 封鎖宮 1
覓一宿 覓一宿 1
賀畢 賀畢 1
西涼 西涼 1
袁隗 袁隗 1
卓命 卓命 3
宰一豬 宰一豬 1
董卓欲 董卓欲 1
解其璽 解其璽 1
卓怒 卓怒 1
公卿皆 公卿皆 1
伍孚 伍孚 3
干休 干休 1
曹氏 曹氏 1
顧謂布 顧謂布 1
帝妃 帝妃 1
承嗣 承嗣 1
卓拔劍 卓拔劍 1
卓遂令 卓遂令 1
太尉 太尉 1
毋乃 毋乃 1
馬至閣 馬至閣 1
帝姬兮 帝姬兮 1
望碧雲 望碧雲 1
從公 從公 1
伍瓊 伍瓊 3
祖宗 祖宗 2
曹躁亦 曹躁亦 1
於城 於城 1
今卓 今卓 1
扶帝 扶帝 1
侍中 侍中 2
聞知 聞知 1
卓引 卓引 1
曹躁 曹躁 6
卓大怒 卓大怒 3
