Source Target Weight
止賽碩 董太后 6
止賽碩 張讓 6
止賽碩 何進 9
元老 董太后 6
元老 張讓 6
元老 何進 9
張飛 督郵 40
張飛 張寶 19
張飛 印綬 8
張飛 玄德乃 8
張飛 劉備 30
孫武子 韓忠 7
班師 劉備 6
韓忠 吳郡富 7
韓忠 盧植 14
韓忠 許韶 7
韓忠 連勝 7
韓忠 孫武子 7
韓忠 趙弘 21
韓忠 曹躁亦 7
韓忠 董卓 7
韓忠 望風 7
韓忠 黃巾寇 7
韓忠 高祖 7
韓忠 張率三軍 7
韓忠 張寶 7
韓忠 弘乘 7
韓忠 玄德曰 14
韓忠 東一彪 7
韓忠 果引軍 7
韓忠 許昌 14
韓忠 孫仲 14
韓忠 揚聲 7
韓忠 錢塘 7
韓忠 張角 21
韓忠 皇甫嵩 35
韓忠 劉備 21
韓忠 張梁 14
韓忠 陽明 7
韓忠 嚴政 7
趙弘 盧植 6
趙弘 韓忠 21
趙弘 玄德曰 6
趙弘 許昌 6
趙弘 孫仲 8
趙弘 張角 9
趙弘 皇甫嵩 15
趙弘 劉備 15
趙弘 張梁 6
汝勿多 董太后 6
汝勿多 張讓 6
汝勿多 何進 9
董卓 韓忠 7
董卓 劉備 7
望風 韓忠 7
袁紹 何太后 12
袁紹 董重 9
袁紹 蹇碩 11
袁紹 張讓 22
袁紹 董太后 21
袁紹 汝兄 6
袁紹 何後 7
袁紹 太后 13
袁紹 何進 38
錢塘 韓忠 7
張三人 督郵 10
高升 張寶 8
高升 劉備 7
蹇碩 靈帝 6
蹇碩 劉虞 6
蹇碩 何太后 12
蹇碩 王美人 7
蹇碩 董重 9
蹇碩 袁紹 11
蹇碩 張讓 18
蹇碩 劉備 8
蹇碩 董太后 24
蹇碩 汝兄 6
蹇碩 何後 8
蹇碩 張純 6
蹇碩 太后 8
蹇碩 何進 37
許昌 韓忠 14
許昌 趙弘 6
許昌 張角 6
許昌 皇甫嵩 10
許昌 劉備 6
孫堅 張鈞 9
孫堅 黃巾 6
孫堅 孫仲 6
孫堅 劉備 18
玄德忙 督郵 10
印綬 董太后 6
