Source Target Weight
關索 孔明曰 12
關索 孟獲 33
關索 魏延 13
關索 張翼 7
關索 董荼那 10
關索 趙雲 19
關索 阿會喃 9
關索 諸葛亮 39
關索 王平 22
王伉 孔明曰 6
王伉 孟獲 8
王伉 諸葛亮 7
孔明寨 高定 11
孔明寨 諸葛亮 9
毛赤兔 諸葛亮 10
毛赤兔 孟獲 11
毛赤兔 王平 6
呂凱 孔明曰 7
呂凱 金環三結 8
呂凱 孟獲 7
呂凱 董荼那 11
呂凱 趙雲 8
呂凱 阿會喃 10
呂凱 諸葛亮 17
呂凱 馬謖 6
呂凱 元帥 12
諸葛 諸葛亮 9
汝主 鄂煥 6
汝主 諸葛亮 9
汝主 高定 14
望錦 諸葛亮 10
望錦 孟獲 11
望錦 王平 6
孔明乃 諸葛亮 9
孔明乃 朱褒 7
孔明乃 高定 13
金環三結 董荼那 33
金環三結 孔明曰 10
金環三結 張翼 8
金環三結 呂凱 8
金環三結 趙雲 36
金環三結 阿會喃 29
金環三結 諸葛亮 27
金環三結 元帥 19
金環三結 馬謖 6
金環三結 魏延 22
金環三結 馬忠 8
金環三結 王平 8
金環三結 張嶷 8
左有 諸葛亮 10
左有 孟獲 11
左有 王平 6
曹丕 孔明曰 6
曹丕 孟獲 8
曹丕 諸葛亮 7
孟獲 關索 33
孟獲 王伉 8
孟獲 忙牙長 11
孟獲 振軍威 11
孟獲 毛赤兔 11
孟獲 呂凱 7
孟獲 望錦 11
孟獲 孔明曰 43
孟獲 左有 11
孟獲 曹丕 8
孟獲 宰羊 11
孟獲 魏延至 11
孟獲 魏延 22
孟獲 朱褒 6
孟獲 黃金鉞 11
孟獲 汝主倚 11
孟獲 孔明教 11
孟獲 張嶷 11
孟獲 高定 6
孟獲 張翼 11
孟獲 董荼那 15
孟獲 寶紫 11
孟獲 孔明分 11
孟獲 黃驃 11
孟獲 魏延解 11
孟獲 趙雲 33
孟獲 王平 66
孟獲 諸葛亮 124
孟獲 馬謖 6
孟獲 望本寨 11
孟獲 寶劍 11
孟獲 元帥 21
孟獲 南蠻 7
孟獲 玉獅子 11
孟獲 阿會喃 15
孟獲 汝何敢 11
朱褒 鄂煥 40
朱褒 孔明曰 17
朱褒 孔明乃 7
朱褒 孟獲 6
朱褒 魏延 12
朱褒 高定 117
朱褒 張翼 6
朱褒 方天戟 8
朱褒 王平 6
朱褒 孔明之 13
朱褒 諸葛亮 80
伏兵 鄂煥 6
伏兵 諸葛亮 12
伏兵 趙雲 8
伏兵 董荼那 7
伏兵 魏延 9
伏兵 高定 14
伏兵 阿會喃 6
黃金鉞 諸葛亮 10
黃金鉞 孟獲 11
黃金鉞 王平 6
孔明教 鄂煥 6
孔明教 諸葛亮 19
孔明教 孟獲 11
孔明教 魏延 6
孔明教 高定 14
孔明教 王平 8
高定 汝主 14
高定 鄂煥 118
高定 孔明寨 11
高定 孔明自 14
高定 孔明曰 40
高定 孔明乃 13
高定 孟獲 6
高定 汝詐 11
高定 汝若 11
高定 魏延 56
高定 朱褒 117
高定 孔明教 14
高定 張翼 28
高定 汝持 11
高定 付軍士 11
高定 孔明亦 14
高定 大恩 11
高定 方天戟 25
高定 今將雍 11
高定 王平 28
高定 孔明之 36
高定 修密書 11
高定 伏兵 14
高定 付雍 11
高定 諸葛亮 233
高定 汝元帥 11
張翼 關索 7
張翼 鄂煥 12
張翼 孔明曰 8
張翼 金環三結 8
張翼 孟獲 11
張翼 魏延 21
張翼 朱褒 6
張翼 張嶷 9
張翼 高定 28
張翼 馬忠 10
張翼 董荼那 15
張翼 趙雲 28
張翼 王平 21
張翼 諸葛亮 41
張翼 元帥 7
張翼 阿會喃 13
寶紫 諸葛亮 10
寶紫 孟獲 11
寶紫 王平 6
付軍士 高定 11
付軍士 諸葛亮 9
孔明分 諸葛亮 10
孔明分 孟獲 11
孔明分 王平 6
孔明亦 鄂煥 6
孔明亦 諸葛亮 9
孔明亦 高定 14
大恩 高定 11
大恩 諸葛亮 9
魏延解 諸葛亮 10
魏延解 孟獲 11
魏延解 王平 6
趙雲 關索 19
趙雲 明星 8
趙雲 呂凱 8
趙雲 孔明曰 26
趙雲 金環三結 36
趙雲 莫測 8
趙雲 孟獲 33
趙雲 魏延 55
趙雲 望東路 8
趙雲 張嶷 27
趙雲 魏延至 7
趙雲 張翼 28
趙雲 馬忠 28
趙雲 董荼那 63
趙雲 汝二人 12
趙雲 王平 47
趙雲 諸葛亮 69
趙雲 馬越嶺 8
趙雲 伏兵 8
趙雲 元帥 27
趙雲 阿會喃 55
趙雲 餘軍 8
王平 關索 22
王平 鄂煥 12
王平 汝何敢 6
王平 望錦 6
王平 孔明曰 23
王平 金環三結 8
王平 左有 6
王平 孟獲 66
王平 魏延至 9
王平 魏延 31
王平 毛赤兔 6
王平 朱褒 6
王平 黃金鉞 6
王平 孔明教 8
王平 張嶷 16
王平 高定 28
王平 張翼 21
王平 馬忠 13
王平 振軍威 6
王平 董荼那 20
王平 寶紫 6
王平 孔明分 6
王平 黃驃 6
王平 魏延解 6
王平 望本寨 6
王平 趙雲 47
王平 阿會喃 18
王平 玉獅子 6
王平 諸葛亮 93
王平 宰羊 6
王平 寶劍 6
王平 元帥 13
王平 忙牙長 6
王平 汝主倚 6
諸葛亮 關索 39
諸葛亮 鄂煥 78
諸葛亮 王伉 7
諸葛亮 孔明寨 9
諸葛亮 忙牙長 10
諸葛亮 孔明自 9
諸葛亮 元帥 54
諸葛亮 毛赤兔 10
諸葛亮 呂凱 17
諸葛亮 諸葛 9
諸葛亮 汝主 9
諸葛亮 汝何敢 10
諸葛亮 望錦 10
諸葛亮 孔明曰 79
諸葛亮 孔明乃 9
諸葛亮 金環三結 27
諸葛亮 曹丕 7
諸葛亮 孔明遂 14
諸葛亮 孟獲 124
諸葛亮 汝詐 9
諸葛亮 修密書 9
諸葛亮 汝三人 7
諸葛亮 汝若 9
諸葛亮 寶紫 10
諸葛亮 魏延 76
諸葛亮 智破雍 7
諸葛亮 朱褒 80
諸葛亮 聞公乃 7
諸葛亮 黃金鉞 10
諸葛亮 汝主倚 10
諸葛亮 孔明教 19
諸葛亮 張嶷 20
諸葛亮 高定 233
諸葛亮 張翼 41
諸葛亮 馬忠 12
諸葛亮 黃驃 10
諸葛亮 望丞相 7
諸葛亮 振軍威 10
諸葛亮 董荼那 46
諸葛亮 汝持 9
諸葛亮 付軍士 9
諸葛亮 孔明分 10
諸葛亮 孔明亦 9
諸葛亮 大恩 9
諸葛亮 方天戟 18
諸葛亮 魏延解 10
諸葛亮 望本寨 10
諸葛亮 趙雲 69
諸葛亮 王平 93
諸葛亮 玉獅子 10
諸葛亮 孔明之 27
諸葛亮 宰羊 10
諸葛亮 伏兵 12
諸葛亮 凱入 7
諸葛亮 寶劍 10
諸葛亮 馬謖 21
諸葛亮 孔明提 7
諸葛亮 何高見 7
