Id Label Weight
董太師 董太師 3
都尉 都尉 1
崔烈 崔烈 1
布方欲 布方欲 1
國之紀 國之紀 1
卓問肅 卓問肅 3
漢祀 漢祀 1
卓變色 卓變色 1
青青 青青 1
王允 王允 21
卓母 卓母 1
卓沈吟 卓沈吟 1
諸葛 諸葛 1
董卓 董卓 24
文武 文武 1
舍汝耶 舍汝耶 1
呂布 呂布 37
太師瀅 太師瀅 1
楚莊王 楚莊王 1
牛輔 牛輔 9
董氏興 董氏興 1
托紅裙 托紅裙 1
蔣雄 蔣雄 1
若蒙 若蒙 1
袁術 袁術 1
皇甫嵩 皇甫嵩 2
布怒 布怒 2
干戈 干戈 1
李蒙 李蒙 1
侍臣 侍臣 1
卓大喜 卓大喜 1
蔡邕 蔡邕 4
王頎 王頎 1
布軍 布軍 2
大恩 大恩 1
秦兵 秦兵 1
國之典 國之典 1
李儒 李儒 8
汝為漢 汝為漢 1
樊稠 樊稠 5
郭將軍 郭將軍 1
汝言 汝言 1
謝關東 謝關東 1
王允大 王允大 2
卓教喚 卓教喚 1
卓之 卓之 1
董璜 董璜 1
魯馗 魯馗 1
李豐 李豐 1
士孫瑞 士孫瑞 1
樊二公 樊二公 1
何祥 何祥 1
李傕 李傕 1
王司徒 王司徒 1
太后 太后 1
老夫 老夫 3
綺羅 綺羅 1
李肅 李肅 11
郭汜 郭汜 11
蒙太師 蒙太師 1
仰天 仰天 1
金珠 金珠 2
生居 生居 1
言劉氏 言劉氏 1
寶劍立 寶劍立 1
汝之妻 汝之妻 1
寶劍欲 寶劍欲 1
太常卿 太常卿 1
吉兆 吉兆 1
曠世 曠世 1
西涼兵 西涼兵 1
尋思 尋思 1
司徒王允 司徒王允 1
布問 布問 1
丁原 丁原 2
卓入 卓入 1
凱歌 凱歌 1
王方 王方 1
太僕 太僕 1
貂蟬 貂蟬 11
汝何 汝何 2
顧謂 顧謂 1
溫侯 溫侯 1
賈詡 賈詡 2
周奐 周奐 1
諸公 諸公 1
楚之法 楚之法 1
於朝門 於朝門 1
帝王 帝王 1
黃蓋 黃蓋 1
聞者 聞者 1
布慨諾 布慨諾 1
聞知 聞知 1
士大夫 士大夫 1
黃琬 黃琬 1
張濟 張濟 5
惜邕 惜邕 1
別圖 別圖 1
公可傳 公可傳 1
司馬遷 司馬遷 1
鳳儀亭 鳳儀亭 3
呼將士 呼將士 1
胡赤兒 胡赤兒 3
寶劍扶 寶劍扶 1
公若能 公若能 1
暴厲 暴厲 1
布隨允 布隨允 1
伏兵 伏兵 1
宣卓入 宣卓入 1
雲屯雨 雲屯雨 1
於西涼 於西涼 1
謝稱臣 謝稱臣 1
諸君若 諸君若 1
布交厚 布交厚 1
於稠 於稠 1
有詩贊 有詩贊 1
若令 若令 1
汝賜 汝賜 1
卓懷 卓懷 1
馬日 馬日 1
金寶 金寶 1
卓弟 卓弟 1
侍中 侍中 2
布大怒 布大怒 1
司隸 司隸 1
卓進朝 卓進朝 1
於太師 於太師 1
史官 史官 1
望長安 望長安 1
