Source Target Weight
吳之兵 曹休 19
吳之兵 朱桓 8
吳之兵 周魴 12
吳之兵 賈逵 9
吳之兵 全琮 6
吳人 曹休 19
吳人 朱桓 8
吳人 全琮 6
吳人 賈逵 9
吳人 周魴 12
全子璜 曹休 19
全子璜 朱桓 8
全子璜 周魴 12
全子璜 賈逵 9
全子璜 全琮 6
曹休寨 陸遜 8
曹休寨 薛喬 6
曹休寨 魏兵 6
曹休寨 曹休 38
曹休寨 朱桓 16
曹休寨 司馬懿 10
曹休寨 周魴 24
曹休寨 張普 8
曹休寨 徐盛 10
曹休寨 賈逵 18
曹休寨 全琮 12
曹休寨 石亭 8
曹休寨 吳兵 8
謝恩 曹休 19
謝恩 朱桓 8
謝恩 全琮 6
謝恩 賈逵 9
謝恩 周魴 12
陸遜 孫權 6
陸遜 曹休寨 8
陸遜 薛喬 12
陸遜 魏兵 12
陸遜 曹休 78
陸遜 朱桓 34
陸遜 司馬懿 20
陸遜 全琮 26
陸遜 于石亭 8
陸遜 魏寨 8
陸遜 伏兵 8
陸遜 張普 16
陸遜 徐盛 22
陸遜 賈逵 36
陸遜 周魴 54
陸遜 石亭 16
陸遜 吳兵 16
郭淮 趙雲 7
佩劍欲 曹休 19
佩劍欲 朱桓 8
佩劍欲 周魴 12
佩劍欲 賈逵 9
佩劍欲 全琮 6
陳倉 諸葛亮 9
魏軍 曹休 19
魏軍 朱桓 8
魏軍 周魴 12
魏軍 賈逵 9
魏軍 全琮 6
薛喬 曹休寨 6
薛喬 陸遜 12
薛喬 魏兵 9
薛喬 曹休 57
薛喬 朱桓 24
薛喬 司馬懿 15
薛喬 周魴 36
薛喬 于石亭 6
薛喬 魏寨 6
薛喬 伏兵 6
薛喬 張普 12
薛喬 徐盛 15
薛喬 賈逵 27
薛喬 全琮 18
薛喬 石亭 12
薛喬 吳兵 12
桓令 曹休 19
桓令 朱桓 8
桓令 周魴 12
桓令 賈逵 9
桓令 全琮 6
孫資 趙雲 7
曹休 謝恩 19
曹休 諸卿 19
曹休 魏軍 19
曹休 吳人 19
曹休 全子璜 19
曹休 都元帥 19
