Id Label Weight
孫亮 孫亮 2
聞君侯 聞君侯 1
於普 於普 1
張弓 張弓 1
吳侯 吳侯 3
陸遜 陸遜 10
文武 文武 2
關公覽 關公覽 1
蒙之才 蒙之才 1
韓當 韓當 1
華夏 華夏 1
但恐君 但恐君 2
關公 關公 4
士仁 士仁 4
于禁 于禁 2
空懷鬱 空懷鬱 1
明白 明白 1
權慰勞 權慰勞 1
王甫 王甫 1
印綬 印綬 1
傅士仁 傅士仁 7
於禁 於禁 1
別作良 別作良 1
於靜 於靜 1
關羽 關羽 13
司馬懿 司馬懿 2
虞翻 虞翻 5
丁奉 丁奉 1
天下英雄 天下英雄 1
孫靜 孫靜 1
智勇 智勇 1
居瑜 居瑜 1
許事平 許事平 1
托疾 托疾 1
蒙大驚 蒙大驚 1
伏於 伏於 1
龐德 龐德 4
周泰 周泰 1
無守志 無守志 1
付公 付公 1
徐盛 徐盛 1
關平 關平 3
權乃召 權乃召 1
伯言 伯言 3
馬步水 馬步水 1
周瑜 周瑜 1
孫皎 孫皎 7
代卿 代卿 1
子明保 子明保 1
吳兵 吳兵 1
任汝醫 任汝醫 1
魯肅 魯肅 2
蒙喝 蒙喝 1
徐晃 徐晃 2
公正 公正 1
孫權 孫權 16
小舟 小舟 2
尋思 尋思 1
呂蒙 呂蒙 16
之親勝 之親勝 1
陽陵坡 陽陵坡 1
潘浚 潘浚 1
朱然 朱然 1
蓋世 蓋世 1
張昭 張昭 1
一人取民間箸笠 一人取民間箸笠 1
利於陸 利於陸 1
蒙驚謝 蒙驚謝 1
何良策 何良策 1
關將軍 關將軍 1
權謂 權謂 1
呂建 呂建 1
程普 程普 1
周泰者 周泰者 1
蒙乃 蒙乃 1
代蒙守 代蒙守 1
華佗 華佗 3
呂子 呂子 1
招安 招安 1
蔣濟 蔣濟 1
言撫慰 言撫慰 1
於瑜 於瑜 1
公笑 公笑 2
吳侯命 吳侯命 1
今卿 今卿 1
潘璋 潘璋 1
印綬來 印綬來 1
仲翔 仲翔 1
曹仁 曹仁 1
安民 安民 1
吳侯寬 吳侯寬 1
陸將軍 陸將軍 1
侯懼耳 侯懼耳 2
魏兵 魏兵 1
蔣欽 蔣欽 1
馬良 馬良 2
曹躁 曹躁 1
糜芳 糜芳 4
曹躁書 曹躁書 1
