Id Label Weight
思之 思之 1
魏延分 魏延分 1
孔明笑 孔明笑 1
世之英傑 世之英傑 1
靈之世 靈之世 1
尹賞 尹賞 7
董卓 董卓 1
文武 文武 1
郭淮 郭淮 6
孔明乃 孔明乃 3
望風 望風 1
帝乎 帝乎 1
望天水 望天水 2
魏先鋒 魏先鋒 1
真謂淮 真謂淮 1
仰德 仰德 1
饒汝 饒汝 1
呂布 呂布 1
梁虎入 梁虎入 1
袁紹 袁紹 1
魏將 魏將 1
維母 維母 2
雲大驚 雲大驚 1
馬遵 馬遵 12
張翼 張翼 5
聞之 聞之 2
於城東 於城東 1
孔明自 孔明自 1
張嶷 張嶷 2
司徒王朗 司徒王朗 3
於山 於山 1
苟圖 苟圖 1
孔明分 孔明分 1
安漢興 安漢興 1
大恩 大恩 1
維尋思 維尋思 1
白髯老者 白髯老者 1
高翔 高翔 2
延日久 延日久 1
趙雲 趙雲 14
伏於 伏於 2
王平 王平 2
何處兵 何處兵 1
諸葛亮 諸葛亮 36
魏恩 魏恩 1
雲挺 雲挺 1
王朝 王朝 1
於郡 於郡 1
黃巾之 黃巾之 1
王朗 王朗 7
汝肯 汝肯 1
歸寨 歸寨 1
聞公 聞公 1
曹遵 曹遵 6
姜維 姜維 13
老夫 老夫 1
梁緒率 梁緒率 1
孔明果 孔明果 1
魏寨 魏寨 2
關興 關興 7
梁緒 梁緒 8
仰天 仰天 1
劉表 劉表 1
任魏兵 任魏兵 1
夏侯 夏侯 11
匡君輔 匡君輔 1
若遲 若遲 1
王平引 王平引 1
孔明重 孔明重 1
祁山之 祁山之 2
朱贊 朱贊 5
智勇足 智勇足 1
梁虛 梁虛 1
汝可引 汝可引 1
孔明入 孔明入 1
孔明曰 孔明曰 7
馬岱 馬岱 2
汝中吾 汝中吾 1
蒼髯老 蒼髯老 1
今奉嗣君 今奉嗣君 1
孔明遂 孔明遂 1
封侯之 封侯之 1
曉方 曉方 1
武鄉侯 武鄉侯 1
今維 今維 1
魏延 魏延 7
魏陣 魏陣 1
于祁山 于祁山 2
馬威儀 馬威儀 1
納城 納城 1
諸軍靜 諸軍靜 1
於本 於本 1
老元臣 老元臣 1
真乃保 真乃保 1
卿自舉 卿自舉 1
招安 招安 2
尹二人 尹二人 1
徐郡 徐郡 1
武皇帝 武皇帝 1
望吾寨 望吾寨 1
齊鳴 齊鳴 1
立馬於 立馬於 1
張苞 張苞 5
魏之理 魏之理 1
太祖 太祖 1
汝二人 汝二人 4
魏延寨 魏延寨 1
朱二人 朱二人 3
托孤 托孤 1
孔明之 孔明之 1
神文聖 神文聖 1
董卓造 董卓造 1
公可 公可 1
伏兵 伏兵 2
朽木 朽木 1
梁虛守 梁虛守 1
安民 安民 2
何謂 何謂 1
汝見 汝見 1
魏主曹 魏主曹 2
袁術 袁術 1
于壽春 于壽春 1
魏兵 魏兵 6
何乃強 何乃強 1
黃巾 黃巾 1
戴綸巾 戴綸巾 1
曹真 曹真 12
