Source Target Weight
都尉 苟安 6
班師回 苟安 6
諸葛亮 廖化 7
諸葛亮 陳倉 6
諸葛亮 張翼 6
諸葛亮 司馬懿 42
諸葛亮 張嶷 6
諸葛亮 王平 9
諸葛亮 孔明笑 6
諸葛亮 關興 10
諸葛亮 仰天 9
諸葛亮 魏軍 9
諸葛亮 祁山之 12
諸葛亮 孔明自 9
諸葛亮 曹子丹 8
諸葛亮 馬岱 9
諸葛亮 孔明曰 18
諸葛亮 陳式 25
諸葛亮 鄧芝 10
諸葛亮 苟安 30
諸葛亮 魏延 18
諸葛亮 曹真 50
諸葛亮 魏兵 13
諸葛亮 馬忠 6
諸葛亮 宣孔明 8
諸葛亮 杜瓊 6
諸葛亮 布散 8
諸葛亮 虞詡 6
諸葛亮 李嚴 8
廖化 諸葛亮 7
廖化 吳班 6
廖化 吳懿 6
廖化 魏兵 8
廖化 關興 7
廖化 曹真 8
孔明乃 苟安 6
望風 曹真 7
陳倉 諸葛亮 6
陳倉 曹真 11
保汝為 苟安 6
吳懿 廖化 6
吳懿 魏兵 6
吳懿 關興 6
吳懿 吳班 6
張翼 諸葛亮 6
張翼 曹真 6
司馬懿 孔明曰 14
司馬懿 曹真 30
司馬懿 諸葛亮 42
司馬懿 伏兵 6
司馬懿 魏兵 7
司馬懿 仰天 7
張嶷 諸葛亮 6
張嶷 陳式 8
張嶷 魏延 7
汝言 苟安 6
王平 祁山之 6
王平 諸葛亮 9
王平 馬岱 6
王平 陳式 7
王平 魏兵 6
王平 曹真 7
孔明笑 諸葛亮 6
汝之功 苟安 6
秦良 曹真 9
魏寨 苟安 6
關興 諸葛亮 10
關興 吳班 6
關興 廖化 7
關興 吳懿 6
關興 曹真 10
關興 魏兵 10
仰天 諸葛亮 9
仰天 司馬懿 7
楊儀 苟安 6
杜瓊 諸葛亮 6
杜瓊 陳式 8
杜瓊 魏延 7
魏軍 曹真 15
魏軍 諸葛亮 9
祁山之 諸葛亮 12
祁山之 馬岱 6
祁山之 陳式 8
祁山之 魏延 6
祁山之 王平 6
祁山之 魏兵 6
祁山之 曹真 10
孔明自 諸葛亮 9
孔明自 苟安 6
曹子丹 曹真 14
曹子丹 諸葛亮 8
馬岱 祁山之 6
馬岱 諸葛亮 9
馬岱 陳式 7
馬岱 王平 6
馬岱 魏兵 6
馬岱 曹真 7
吳班 廖化 6
吳班 吳懿 6
吳班 魏兵 6
吳班 關興 6
孔明曰 曹真 15
孔明曰 陳式 9
孔明曰 魏延 8
孔明曰 司馬懿 14
孔明曰 諸葛亮 18
孔明曰 伏兵 6
何顏入 曹真 7
汝可回 苟安 6
孔明收 苟安 6
陳式 祁山之 8
陳式 諸葛亮 25
陳式 曹真 14
陳式 馬岱 7
陳式 鄧芝 10
陳式 魏延 22
陳式 張嶷 8
陳式 杜瓊 8
陳式 王平 7
陳式 魏兵 11
陳式 孔明曰 9
武鄉侯 曹真 7
鄧芝 諸葛亮 10
鄧芝 陳式 10
鄧芝 魏延 8
鄧芝 魏兵 6
苟安 汝之功 6
苟安 保汝為 6
苟安 班師回 6
苟安 蔣琬 6
苟安 孔明自 6
苟安 諸葛亮 30
苟安 魏寨 6
苟安 孔明收 6
苟安 李嚴 12
苟安 汝言 6
苟安 布散 12
苟安 孔明乃 6
苟安 汝可回 6
苟安 楊儀 6
苟安 都尉 6
苟安 宣孔明 12
魏延 祁山之 6
魏延 諸葛亮 18
魏延 曹真 6
魏延 陳式 22
魏延 鄧芝 8
魏延 張嶷 7
魏延 杜瓊 7
魏延 魏兵 9
魏延 孔明曰 8
曹真 魏軍 15
曹真 祁山之 10
曹真 何顏入 7
曹真 廖化 8
曹真 馬岱 7
曹真 望風 7
曹真 陳倉 11
曹真 陳式 14
曹真 武鄉侯 7
曹真 魏延 6
曹真 秦良 9
曹真 於洛陽 7
曹真 張翼 6
曹真 聞陣 7
曹真 司馬懿 30
曹真 曹子丹 14
曹真 王平 7
曹真 諸葛亮 50
曹真 伏兵 8
曹真 真若見 7
曹真 馬忠 6
曹真 魏兵 12
曹真 孔明曰 15
曹真 關興 10
曹真 史官 7
曹真 戈甲 7
李嚴 諸葛亮 8
李嚴 苟安 12
於洛陽 曹真 7
馬忠 諸葛亮 6
馬忠 曹真 6
宣孔明 苟安 12
宣孔明 諸葛亮 8
布散 苟安 12
布散 諸葛亮 8
虞詡 諸葛亮 6
伏兵 孔明曰 6
伏兵 司馬懿 6
伏兵 曹真 8
真若見 曹真 7
蔣琬 苟安 6
魏兵 祁山之 6
魏兵 吳班 6
魏兵 曹真 12
魏兵 廖化 8
魏兵 馬岱 6
魏兵 陳式 11
魏兵 鄧芝 6
魏兵 吳懿 6
魏兵 魏延 9
魏兵 司馬懿 7
魏兵 王平 6
魏兵 諸葛亮 13
魏兵 關興 10
聞陣 曹真 7
史官 曹真 7
戈甲 曹真 7
