Source Target Weight
望見一 諸葛亮 8
望見一 兀突骨 6
望見一 魏延 7
孟優 孟獲 7
魏延分 諸葛亮 8
魏延分 兀突骨 6
魏延分 魏延 7
祝融 帶來洞主 9
祝融 馬岱 9
祝融 孟獲 36
祝融 魏延 14
祝融 張嶷 21
祝融 馬忠 9
祝融 忻然 6
祝融 諸葛亮 44
祝融 朵思大王 9
祝融 弓弩 6
祝融 趙雲 15
茅廬 木鹿大王 7
茅廬 諸葛亮 10
茅廬 孟獲 6
孔明笑 趙雲 6
孔明笑 木鹿大王 7
孔明笑 諸葛亮 18
孔明笑 兀突骨 6
孔明笑 孟獲 7
孔明笑 魏延 9
白旗 趙雲 12
白旗 諸葛亮 36
白旗 馬岱 8
白旗 兀突骨 35
白旗 孟獲 6
白旗 魏延 29
白旗 魏延引 10
呂凱 諸葛亮 8
呂凱 兀突骨 6
呂凱 魏延 7
帶來洞主 祝融 9
帶來洞主 孔明曰 6
帶來洞主 兀突骨 16
帶來洞主 孟獲 42
帶來洞主 魏延 6
帶來洞主 張嶷 14
帶來洞主 馬忠 6
帶來洞主 諸葛亮 35
帶來洞主 朵思大王 6
孔明乃 孟獲 7
兀突骨 望見一 6
兀突骨 何名 6
兀突骨 魏延分 6
兀突骨 金珠纓 11
兀突骨 班師早 6
兀突骨 盤蛇 6
兀突骨 白旗 35
兀突骨 呂凱 6
兀突骨 趙雲 19
兀突骨 帶來洞主 16
兀突骨 孔明笑 6
兀突骨 馬岱 13
兀突骨 生鱗甲 11
兀突骨 王連 11
兀突骨 何益焉 6
兀突骨 汝可引 6
兀突骨 魏延大 11
兀突骨 聞南蠻 6
兀突骨 魏延 55
兀突骨 魏延守 6
兀突骨 延略 6
兀突骨 諸葛亮 101
兀突骨 魏延引 34
兀突骨 張嶷 6
兀突骨 張翼 6
兀突骨 孟獲 50
兀突骨 馬忠 6
兀突骨 林木 18
何時耶 諸葛亮 6
何時耶 孟獲 7
孫孫皆 孟獲 7
孔明取 諸葛亮 8
孔明取 孟獲 6
孔明取 張嶷 6
孟獲 孟優 7
孟獲 祝融 36
孟獲 茅廬 6
孟獲 孔明笑 7
孟獲 白旗 6
孟獲 帶來洞主 42
孟獲 孔明乃 7
孟獲 兀突骨 50
孟獲 何時耶 7
孟獲 孫孫皆 7
孟獲 孔明取 6
孟獲 祝融氏 6
孟獲 何無智 6
孟獲 魏延引 9
孟獲 諸惡獸 6
孟獲 汝之能 7
孟獲 趙雲 44
孟獲 伏於 7
孟獲 諸葛亮 224
孟獲 弓弩 12
孟獲 朵思大王 18
孟獲 魏延收 6
孟獲 諸蠻 7
孟獲 林木 10
孟獲 汝家 7
孟獲 於蜀兵 6
孟獲 孔明自 6
孟獲 立廟堂 7
孟獲 英勇 6
孟獲 孔明提 6
孟獲 魏文長 7
孟獲 木鹿大王 48
孟獲 孔明曰 29
孟獲 馬岱 16
孟獲 言藥箭 6
孟獲 孔明遂 8
孟獲 張牙 12
孟獲 魏延 50
孟獲 莫測 7
孟獲 毛赤兔 6
孟獲 馬布成 6
孟獲 張嶷 54
孟獲 馬忠 30
孟獲 陰德 7
孟獲 忻然 12
孟獲 金珠纓 8
孟獲 齊鳴 6
孟獲 汝二人 6
孟獲 諸軍 6
孟獲 若允 6
孟獲 席慶賀 6
孟獲 汝見 7
孟獲 南蠻 12
孟獲 布於 6
祝融氏 諸葛亮 8
祝融氏 孟獲 6
祝融氏 張嶷 6
何無智 諸葛亮 8
何無智 孟獲 6
何無智 張嶷 6
延略 諸葛亮 8
延略 兀突骨 6
延略 魏延 7
魏延引 白旗 10
魏延引 趙雲 10
魏延引 馬岱 7
魏延引 兀突骨 34
魏延引 魏延 19
魏延引 諸葛亮 30
魏延引 孟獲 9
諸惡獸 木鹿大王 7
諸惡獸 諸葛亮 10
諸惡獸 孟獲 6
張翼 諸葛亮 10
張翼 兀突骨 6
張翼 魏延 7
汝之能 諸葛亮 6
汝之能 孟獲 7
盤蛇 諸葛亮 8
盤蛇 兀突骨 6
盤蛇 魏延 7
班師早 諸葛亮 8
班師早 兀突骨 6
班師早 魏延 7
趙雲 祝融 15
趙雲 諸葛亮 90
趙雲 白旗 12
趙雲 木鹿大王 23
趙雲 馬岱 19
趙雲 兀突骨 19
趙雲 孟獲 44
趙雲 張牙 6
趙雲 魏延 45
趙雲 魏延引 10
趙雲 張嶷 22
趙雲 馬忠 14
趙雲 孔明笑 6
趙雲 朵思大王 6
伏於 諸葛亮 6
伏於 孟獲 7
諸葛亮 望見一 8
諸葛亮 魏延分 8
諸葛亮 祝融 44
諸葛亮 茅廬 10
諸葛亮 白旗 36
諸葛亮 呂凱 8
諸葛亮 帶來洞主 35
諸葛亮 兀突骨 101
諸葛亮 何時耶 6
諸葛亮 孔明取 8
諸葛亮 孟獲 224
諸葛亮 祝融氏 8
諸葛亮 何無智 8
諸葛亮 延略 8
諸葛亮 魏延引 30
諸葛亮 諸惡獸 10
諸葛亮 張翼 10
諸葛亮 汝之能 6
諸葛亮 盤蛇 8
諸葛亮 班師早 8
諸葛亮 趙雲 90
諸葛亮 伏於 6
諸葛亮 孔明笑 18
諸葛亮 弓弩 16
諸葛亮 朵思大王 24
諸葛亮 魏延收 10
諸葛亮 林木 16
諸葛亮 何名 8
諸葛亮 汝家 6
諸葛亮 於蜀兵 8
諸葛亮 孔明自 8
諸葛亮 英勇 8
諸葛亮 汝可引 8
諸葛亮 孔明提 8
諸葛亮 木鹿大王 78
諸葛亮 孔明曰 21
諸葛亮 馬岱 36
諸葛亮 言藥箭 8
諸葛亮 孔明遂 12
諸葛亮 張牙 20
諸葛亮 魏延 116
諸葛亮 毛赤兔 8
諸葛亮 馬布成 10
諸葛亮 張嶷 77
諸葛亮 何益焉 8
諸葛亮 馬忠 45
諸葛亮 忻然 16
諸葛亮 金珠纓 14
諸葛亮 齊鳴 10
諸葛亮 汝二人 10
諸葛亮 諸軍 8
諸葛亮 若允 8
諸葛亮 席慶賀 8
諸葛亮 汝見 6
諸葛亮 聞南蠻 8
諸葛亮 南蠻 18
諸葛亮 魏延守 11
諸葛亮 布於 10
魏延大 兀突骨 11
弓弩 祝融 6
弓弩 諸葛亮 16
弓弩 孟獲 12
弓弩 朵思大王 6
弓弩 張嶷 12
朵思大王 忻然 6
朵思大王 祝融 9
朵思大王 趙雲 6
朵思大王 帶來洞主 6
朵思大王 諸葛亮 24
朵思大王 孟獲 18
朵思大王 魏延 6
朵思大王 弓弩 6
朵思大王 張嶷 18
朵思大王 馬忠 6
魏延收 木鹿大王 7
魏延收 諸葛亮 10
魏延收 孟獲 6
諸蠻 孟獲 7
林木 諸葛亮 16
林木 兀突骨 18
林木 孟獲 10
林木 魏延 10
何名 諸葛亮 8
何名 兀突骨 6
何名 魏延 7
汝家 諸葛亮 6
汝家 孟獲 7
於蜀兵 諸葛亮 8
於蜀兵 孟獲 6
於蜀兵 張嶷 6
孔明自 諸葛亮 8
孔明自 孟獲 6
孔明自 張嶷 6
立廟堂 孟獲 7
英勇 諸葛亮 8
英勇 孟獲 6
英勇 張嶷 6
汝可引 諸葛亮 8
汝可引 兀突骨 6
汝可引 魏延 7
孔明提 諸葛亮 8
孔明提 孟獲 6
孔明提 張嶷 6
魏文長 孟獲 7
木鹿大王 張牙 14
木鹿大王 金珠纓 7
木鹿大王 齊鳴 7
木鹿大王 孔明笑 7
木鹿大王 汝二人 7
木鹿大王 趙雲 23
木鹿大王 諸葛亮 78
木鹿大王 孔明遂 7
木鹿大王 孟獲 48
木鹿大王 茅廬 7
木鹿大王 魏延 16
木鹿大王 南蠻 8
木鹿大王 魏延收 7
木鹿大王 馬布成 7
木鹿大王 張嶷 13
木鹿大王 諸惡獸 7
木鹿大王 布於 7
木鹿大王 馬忠 9
孔明曰 帶來洞主 6
孔明曰 諸葛亮 21
孔明曰 孟獲 29
馬岱 祝融 9
馬岱 白旗 8
馬岱 趙雲 19
馬岱 兀突骨 13
馬岱 魏延 25
馬岱 諸葛亮 36
馬岱 魏延引 7
馬岱 孟獲 16
