Id Label Weight
鄧艾 鄧艾 8
師婆 師婆 3
司馬望 司馬望 1
句安 句安 1
蔣斌 蔣斌 2
諸葛 諸葛 1
克蜀 克蜀 1
魏兵屯 魏兵屯 1
廖化 廖化 3
維乃 維乃 1
宰太牢 宰太牢 1
漢祚 漢祚 1
馬壯 馬壯 1
荀愷 荀愷 4
祝畢 祝畢 1
許儀 許儀 6
魏軍 魏軍 1
邵答 邵答 1
邵悌 邵悌 2
馬雲集 馬雲集 1
傅僉 傅僉 5
景耀 景耀 1
牽弘 牽弘 3
張翼 張翼 3
白水 白水 2
樂城守 樂城守 1
王買 王買 1
魏兵宿 魏兵宿 1
艾戰 艾戰 1
汝乃虎 汝乃虎 1
盧遜 盧遜 4
維自撤 維自撤 1
胡濟 胡濟 1
王頎 王頎 4
若劍閣 若劍閣 1
皇甫 皇甫 1
夏侯淵 夏侯淵 1
盤旋 盤旋 1
艾聞言 艾聞言 1
仰義 仰義 1
言相告 言相告 1
鐘會 鐘會 1
魏兵遠 魏兵遠 1
保蜀民 保蜀民 1
許褚 許褚 2
秋毫 秋毫 1
姜維 姜維 3
田章 田章 1
王含 王含 1
諸葛緒 諸葛緒 6
田續 田續 1
漢城守 漢城守 1
言勇 言勇 1
千秋 千秋 1
白旗 白旗 1
仰天 仰天 1
邵素明 邵素明 1
孔子 孔子 1
平蜀乎 平蜀乎 1
魏國 魏國 1
艾備 艾備 1
董厥 董厥 1
汝知之 汝知之 1
汝領 汝領 1
立功 立功 1
胡烈 胡烈 1
李輔 李輔 1
甘松 甘松 1
蔣舒 蔣舒 7
今大兵 今大兵 1
黃皓 黃皓 5
武侯 武侯 6
魏家旗 魏家旗 1
魏陣 魏陣 1
艾自引 艾自引 1
于陽安 于陽安 1
司馬昭 司馬昭 1
維笑 維笑 1
丘建 丘建 1
左軍 左軍 1
於漢 於漢 1
爰青 爰青 1
龐會 龐會 1
諸寨 諸寨 1
齊鳴 齊鳴 2
爰邵 爰邵 1
維引兵 維引兵 1
楊欣 楊欣 8
夏侯咸 夏侯咸 1
夢見登 夢見登 1
劉氏 劉氏 1
向曉 向曉 1
聞將軍 聞將軍 1
維欲 維欲 1
祝之 祝之 1
安民 安民 1
艾遂 艾遂 1
馬軍 馬軍 1
王祥 王祥 1
維大驚 維大驚 2
魏兵 魏兵 16
樂二城 樂二城 1
維大怒 維大怒 2
弓射 弓射 1
冷笑 冷笑 1
王含守 王含守 1
左將軍 左將軍 1
于甘松 于甘松 1
尉王祥 尉王祥 1
