Source Target Weight
美玉 劉備 7
美玉 孔明曰 7
都尉 黃祖 8
鄧龍 蘇飛 9
鄧龍 黃祖 9
鄧龍 呂蒙 6
鄧龍 陳就 12
孔明笑 孔明曰 7
孔明笑 劉備 7
明君 劉備 7
明君 孔明曰 7
邊洪 媯覽 16
邊洪 孫翊 12
邊洪 傅嬰 8
邊洪 孫高 8
邊洪 徐氏美 8
邊洪 孫權 8
邊洪 戴員 8
孔明方 劉備 7
孔明方 孔明曰 7
諸侯 孔明曰 7
諸侯 劉備 7
西和諸 劉備 7
西和諸 孔明曰 7
宿一宵 劉備 7
宿一宵 孔明曰 7
孫高 媯覽 14
孫高 孫翊 8
孫高 傅嬰 8
孫高 徐氏 14
孫高 孫權 6
孫高 邊洪 8
孫高 戴員 8
袁紹 孔明曰 7
袁紹 劉備 7
吳破祖 黃祖 8
徐氏先 徐氏 6
張飛 諸葛亮 6
張飛 玄德曰 12
張飛 劉備 10
張飛 童子 10
能之士 劉備 7
能之士 孔明曰 7
張昭 孫權 9
張昭 周瑜 12
張昭 吳太夫人 6
張昭 黃祖 8
關羽 諸葛亮 6
關羽 玄德曰 12
關羽 劉備 10
關羽 童子 10
謝曰 劉備 7
謝曰 孔明曰 7
媯覽 孫翊 15
媯覽 傅嬰 14
媯覽 徐氏 22
媯覽 孫高 14
媯覽 徐氏美 8
媯覽 孫權 11
媯覽 戴二 7
媯覽 邊洪 16
媯覽 戴員 14
媯覽 徐氏乃 7
司馬德 劉備 7
司馬德 孔明曰 7
蒼生 劉備 7
蒼生 孔明曰 7
徐氏美 媯覽 8
徐氏美 孫翊 6
徐氏美 邊洪 8
權自領 黃祖 8
向宛 劉備 7
向宛 孔明曰 7
林泉之 劉備 7
林泉之 孔明曰 7
董卓造 劉備 7
董卓造 孔明曰 7
諸葛亮 劉璋 12
諸葛亮 張飛 6
諸葛亮 孫權 12
諸葛亮 孔明曰 29
諸葛亮 劉備 44
諸葛亮 關羽 6
諸葛亮 童子 18
諸葛亮 玄德曰 30
諸葛亮 聞言 8
諸葛亮 劉表 8
戴二 媯覽 7
戴二 徐氏 7
張入 劉備 7
張入 孔明曰 7
保其岩 劉備 7
保其岩 孔明曰 7
曲賜教 劉備 7
曲賜教 孔明曰 7
高祖 劉備 7
高祖 孔明曰 7
真萬古 劉備 7
真萬古 孔明曰 7
玄德曰 劉璋 12
玄德曰 張飛 12
玄德曰 孫權 12
玄德曰 孔明曰 28
玄德曰 劉備 52
玄德曰 關羽 12
玄德曰 童子 33
玄德曰 諸葛亮 30
玄德曰 聞言 8
玄德曰 劉表 8
克紹者 劉備 7
克紹者 孔明曰 7
劉表 劉璋 6
劉表 孫權 12
劉表 呂蒙 6
劉表 孔明曰 14
劉表 劉備 14
劉表 甘寧 6
劉表 玄德曰 8
劉表 諸葛亮 8
劉表 黃祖 16
傅二將軍 徐氏 6
戴員 媯覽 14
戴員 孫翊 8
戴員 傅嬰 8
戴員 徐氏 14
戴員 孫高 8
戴員 孫權 6
戴員 邊洪 8
若遲 黃祖 8
何幸 劉備 7
何幸 孔明曰 7
劉璋 孫權 9
劉璋 玄德曰 12
劉璋 諸葛亮 12
劉璋 劉備 21
劉璋 孔明曰 21
劉璋 聞言 6
劉璋 劉表 6
劉璋 童子 6
茅塞 劉備 7
茅塞 孔明曰 7
徐氏 媯覽 22
徐氏 孫翊 9
徐氏 傅嬰 14
徐氏 孫高 14
徐氏 孫權 8
徐氏 靈前 6
徐氏 戴二 7
徐氏 徐氏先 6
徐氏 傅二將軍 6
徐氏 韓幕 6
徐氏 傅二將 6
徐氏 戴員 14
徐氏 徐氏乃 7
南荊 黃祖 8
韓幕 徐氏 6
徐庶 孔明曰 7
徐庶 劉備 9
孫權 邊洪 8
孫權 孫高 6
孫權 張昭 9
孫權 媯覽 11
孫權 諸葛亮 12
孫權 孫翊 7
孫權 玄德曰 12
孫權 周瑜 14
