Source Target Weight
劉理 法正 6
文醜 普淨 7
法正 漢中王 6
法正 孫權 6
法正 劉永 6
法正 劉瑁 6
法正 劉理 6
法正 王妃 6
法正 劉備 6
法正 關羽 6
法正 司馬懿 6
劉封 諸葛亮 8
劉封 劉備 8
劉封 關羽 7
顏良 普淨 7
紫髯鼠 孫權 7
王甫 趙累 9
王甫 潘璋 9
王甫 朱然 12
王甫 伏兵 6
王甫 關平 15
王甫 周倉 12
王甫 公大怒 6
王甫 吳兵 6
關公 孔明曰 6
關公 劉備 6
關公 關羽 10
關公 孫權 6
關公 諸葛亮 6
關公 普淨 7
馬乘風 普淨 7
趙累 潘璋 9
趙累 朱然 12
趙累 伏兵 6
趙累 關平 15
趙累 公大怒 6
趙累 王甫 9
漢中王 法正 6
索耶 普淨 7
潘璋 趙累 9
潘璋 朱然 14
潘璋 關平 15
潘璋 公大怒 6
潘璋 王甫 9
潘璋 伏兵 6
孫亮 魯肅 8
孫亮 孫權 10
孫亮 呂蒙 10
諸葛亮 玄德大 7
諸葛亮 孔明曰 13
諸葛亮 劉封 8
諸葛亮 孟達 8
諸葛亮 玄德曰 7
諸葛亮 許靖 11
諸葛亮 關公 6
諸葛亮 劉備 29
諸葛亮 關羽 16
早夭 呂蒙 6
早夭 孫權 7
關羽 法正 6
關羽 劉封 7
關羽 關公 10
關羽 孫權 16
關羽 諸葛亮 16
關羽 孟達 7
關羽 呂蒙 9
關羽 孔明曰 6
關羽 劉備 24
關羽 普淨 7
關羽 許靖 7
孟達 諸葛亮 8
孟達 劉備 8
孟達 關羽 7
關平 趙累 15
關平 潘璋 15
關平 朱然 20
關平 伏兵 10
關平 公大怒 10
關平 王甫 15
司馬懿 法正 6
周倉 王甫 12
玉泉山 老僧 6
玉泉山 普淨 21
玄德曰 諸葛亮 7
玄德曰 劉備 7
吳兵 王甫 6
魯肅 孫權 20
魯肅 呂蒙 20
魯肅 孫亮 8
玄德大 諸葛亮 7
玄德大 劉備 7
孫權 魯肅 20
孫權 法正 6
孫權 早夭 7
孫權 關公 6
孫權 紫髯鼠 7
孫權 劉備 9
孫權 關羽 16
孫權 孫亮 10
孫權 呂蒙 28
呂蒙 魯肅 20
呂蒙 孫權 28
呂蒙 劉備 10
呂蒙 孫亮 10
呂蒙 早夭 6
呂蒙 普淨 7
呂蒙 關羽 9
孔明曰 諸葛亮 13
孔明曰 關公 6
孔明曰 劉備 14
孔明曰 關羽 6
朱然 趙累 12
朱然 潘璋 14
朱然 關平 20
朱然 公大怒 8
朱然 王甫 12
朱然 伏兵 8
老僧 玉泉山 6
老僧 普淨 14
王妃 法正 6
劉備 玄德大 7
劉備 法正 6
劉備 孔明曰 14
劉備 關公 6
劉備 關羽 24
劉備 孫權 9
劉備 諸葛亮 29
劉備 呂蒙 10
劉備 孟達 8
劉備 劉封 8
劉備 許靖 11
劉備 玄德曰 7
劉備 曹躁 6
公大怒 趙累 6
公大怒 潘璋 6
公大怒 朱然 8
公大怒 關平 10
公大怒 王甫 6
劉永 法正 6
劉瑁 法正 6
普淨 玉泉山 21
普淨 老僧 14
普淨 文醜 7
普淨 於其廟 7
普淨 索耶 7
普淨 呂蒙 7
普淨 關公 7
普淨 山明水秀 7
普淨 馬乘風 7
普淨 顏良 7
普淨 於山 7
普淨 關羽 7
伏兵 趙累 6
伏兵 潘璋 6
伏兵 朱然 8
伏兵 關平 10
伏兵 王甫 6
許靖 諸葛亮 11
許靖 劉備 11
許靖 關羽 7
山明水秀 普淨 7
於其廟 普淨 7
曹躁 劉備 6
於山 普淨 7
