Id Label Weight
敬善言 敬善言 1
望子敬 望子敬 1
關某 關某 1
劉氏 劉氏 1
於譙東 於譙東 1
白旗 白旗 1
盛德 盛德 1
諸葛 諸葛 1
賓士 賓士 1
董卓 董卓 1
文武 文武 3
呂布 呂布 1
韓當 韓當 1
西將軍 西將軍 1
明白 明白 1
玄德笑 玄德笑 1
許昌 許昌 1
袁紹 袁紹 1
曹休 曹休 3
袁術 袁術 1
孔明教 孔明教 1
莫若 莫若 1
孤特 孤特 1
汝昔保 汝昔保 1
玄德大 玄德大 1
曹操 曹操 1
徐盛 徐盛 2
吳侯鈞 吳侯鈞 1
文聘 文聘 2
弓以擒 弓以擒 1
金碧交 金碧交 1
曹躁知 曹躁知 1
車馬僕 車馬僕 1
柴桑 柴桑 2
綠錦羅 綠錦羅 1
王粲 王粲 1
洪方欲 洪方欲 1
諸葛亮 諸葛亮 14
敬慕者 敬慕者 1
紅錦 紅錦 1
曹氏 曹氏 1
王朗 王朗 1
曹躁連 曹躁連 1
許褚 許褚 3
黃忠 黃忠 2
常思 常思 1
玉帶珠 玉帶珠 1
玄德曰 玄德曰 2
孔明拜 孔明拜 1
吳侯 吳侯 9
周瑜 周瑜 24
陳琳 陳琳 1
顯威勇 顯威勇 1
若汝東 若汝東 1
劉表 劉表 2
文仲業 文仲業 1
曹侯 曹侯 1
周公 周公 2
小兒 小兒 1
魯肅 魯肅 22
劉璋 劉璋 3
立功 立功 1
孫權 孫權 5
華歆 華歆 7
蔣欽 蔣欽 1
耿耿 耿耿 1
伊尹 伊尹 1
汝何敢 汝何敢 1
孔明曰 孔明曰 11
斯為 斯為 1
張昭 張昭 1
劉相攻 劉相攻 1
若肅 若肅 1
曹躁頭 曹躁頭 1
張飛 張飛 1
魏延 魏延 2
鐘繇 鐘繇 1
慕虛 慕虛 1
聞之 聞之 1
程普 程普 4
王莽 王莽 1
劉備 劉備 28
諸公 諸公 2
無一 無一 1
糜竺 糜竺 3
雪吾 雪吾 1
于尊舅 于尊舅 1
黃蓋 黃蓋 1
褚亦 褚亦 1
孫夫人 孫夫人 1
曹洪 曹洪 1
於鄴郡 於鄴郡 2
程普引 程普引 1
太謙 太謙 1
齊鳴 齊鳴 2
程昱 程昱 3
呂蒙 呂蒙 1
都上 都上 2
夏侯淵 夏侯淵 1
若知孫 若知孫 1
武平侯 武平侯 1
曹躁之 曹躁之 1
周公瑾 周公瑾 1
淵勒馬 淵勒馬 1
楊枝 楊枝 1
孔子 孔子 1
趙雲 趙雲 3
顧雍 顧雍 1
汝家之 汝家之 1
劉自相 劉自相 1
徐晃 徐晃 5
聞言 聞言 1
章以紀 章以紀 1
曹躁 曹躁 3
於山 於山 1
仲德之 仲德之 1
丁奉 丁奉 2
吳軍 吳軍 1
