Source Target Weight
潘浚 趙累 6
潘浚 王甫 6
潘浚 關羽 10
孔明曰 漢中王 27
孔明曰 玄德曰 10
孔明曰 劉備 20
孔明曰 關羽 12
侯思之 滿寵 6
侯思之 關羽 10
應天順 漢中王 6
魏延 漢中王 9
魏延 關羽 7
于襄江 呂常 6
于襄江 關羽 13
劉備 法正 6
劉備 漢中王 21
劉備 吳侯 6
劉備 孔明曰 20
劉備 張昭 6
劉備 魏王 6
劉備 關羽 32
劉備 司馬懿 10
劉備 孫權 21
劉備 滿寵 23
劉備 曹仁 9
劉備 玄德曰 8
劉備 諸葛瑾 9
孤亦 滿寵 6
孤亦 關羽 10
夏侯存 關平 6
夏侯存 曹兵 8
夏侯存 翟元 9
夏侯存 廖化 6
夏侯存 關羽 15
夏侯存 曹仁 8
荊襄 關羽 7
曹參 漢中王 6
曹參 關羽 6
齊鳴 關羽 6
曹躁結 漢中王 6
曹躁結 關羽 6
糜芳守 關羽 6
韓信乃 漢中王 6
韓信乃 關羽 6
關某 呂常 6
關某 關羽 7
汝二人 傅士仁 8
汝二人 費詩 6
汝二人 關羽 12
汝二人 糜芳 6
曹躁 呂常 6
曹躁 關羽 7
諸葛之 滿寵 6
諸葛之 關羽 10
趙累 王甫 9
趙累 潘浚 6
趙累 關羽 15
曹躁久 滿寵 6
曹躁久 關羽 10
滿寵 文武官 6
滿寵 呂常 6
滿寵 權依其 6
滿寵 孫權 15
滿寵 魏自來 6
滿寵 聞將軍 6
滿寵 吳侯 12
滿寵 何太無禮 6
滿寵 曹躁久 6
滿寵 張昭 12
滿寵 權大怒 6
滿寵 曹仁 24
滿寵 汝弟 6
滿寵 步騭 6
滿寵 劉之 6
滿寵 諸葛瑾 18
滿寵 顧雍 6
滿寵 侯思之 6
滿寵 諸葛之 6
滿寵 吳興兵 6
滿寵 劉備 23
滿寵 魏王 12
滿寵 孤亦 6
滿寵 關羽 73
滿寵 權以賓 6
王厚恩 漢中王 6
王厚恩 關羽 6
馬步軍 呂常 6
馬步軍 關羽 7
滿營 關羽 6
曹仁 夏侯存 8
曹仁 魏王 6
曹仁 孫權 6
曹仁 吳侯 6
曹仁 廖化 9
曹仁 張昭 6
曹仁 關平 9
曹仁 滿寵 24
曹仁 曹兵 14
曹仁 呂常 12
曹仁 諸葛瑾 9
曹仁 劉備 9
曹仁 翟元 14
曹仁 關羽 68
步騭 滿寵 6
步騭 關羽 10
許靖 漢中王 6
顧雍 滿寵 6
顧雍 關羽 10
白水 漢中王 6
白水 關羽 6
曹仁先 漢中王 6
曹仁先 關羽 6
連東 漢中王 6
連東 關羽 6
呂常 關某 6
呂常 仁大驚 6
呂常 曹兵 6
呂常 于襄江 6
呂常 曹躁 6
呂常 滿寵 6
呂常 關羽 42
呂常 若兵臨 6
呂常 曹仁 12
呂常 馬步軍 6
糜芳 汝二人 6
糜芳 傅士仁 13
糜芳 費詩 9
糜芳 關羽 23
權以賓 滿寵 6
權以賓 關羽 10
