Source Target Weight
張飛 張苞 6
張飛 孫權 13
張飛 吳班 12
張飛 張達 9
張飛 秦宓 16
張飛 白甲 8
張飛 孔明回 6
張飛 白旗 8
張飛 趙雲 12
張飛 諸葛亮 22
陳孝 李意 12
望仙莊 李意 6
於軍 李意 6
通曉玄 李意 6
白旗 張飛 8
白旗 孫權 6
白旗 秦宓 8
白旗 趙雲 6
白旗 諸葛亮 8
趙雲 張飛 12
趙雲 孫權 9
趙雲 張達 6
趙雲 秦宓 12
趙雲 白甲 6
趙雲 白旗 6
趙雲 諸葛亮 12
諸葛亮 張飛 22
諸葛亮 孫權 12
諸葛亮 張達 8
諸葛亮 秦宓 16
諸葛亮 白甲 8
諸葛亮 白旗 8
諸葛亮 趙雲 12
秦宓 張飛 16
秦宓 孫權 12
秦宓 張達 8
秦宓 白甲 8
秦宓 白旗 8
秦宓 趙雲 12
秦宓 諸葛亮 16
白甲 張飛 8
白甲 孫權 6
白甲 秦宓 8
白甲 趙雲 6
白甲 諸葛亮 8
老夫 李意 12
關興 張苞 10
關興 吳班 6
關興 諸葛瑾 6
諸葛瑾 關興 6
孫權 張飛 13
孫權 張達 7
孫權 秦宓 12
孫權 白甲 6
孫權 白旗 6
孫權 趙雲 9
孫權 諸葛亮 12
吳班 張飛 12
吳班 張苞 7
吳班 關興 6
孔明回 張飛 6
童子 李意 6
清雲 李意 6
張苞 張飛 6
張苞 吳班 7
張苞 關興 10
陳震 李意 12
古柏 李意 6
李意 陳孝 12
李意 童子 6
李意 通曉玄 6
李意 於軍 6
李意 馬良 6
李意 望仙莊 6
李意 清雲 6
李意 古柏 6
李意 陳震 12
李意 老夫 12
馬良 李意 6
張達 張飛 9
張達 孫權 7
張達 秦宓 8
張達 趙雲 6
張達 諸葛亮 8
