Source Target Weight
洪脫 徐榮 8
孔昱 蒯越 10
孔昱 孫堅 12
孔昱 蔡瑁 8
孔昱 劉表 12
樂進 徐榮 8
諸侯 董卓 7
諸侯 呂布 6
諸侯 袁紹 9
諸侯 孫堅 7
諸侯 徐榮 8
董卓 楊彪 6
董卓 諸侯 7
董卓 呂布 14
董卓 袁紹 15
董卓 荀爽 6
董卓 孫堅 11
董卓 徐榮 16
董卓 李儒 10
董卓 卓大怒 6
董卓 夏侯 9
董卓 黃琬 6
董卓 曹躁 6
卓兵 徐榮 8
宰太牢 徐榮 8
荀爽 董卓 6
齊鳴 孫堅 6
齊鳴 劉表 6
諸侯立 徐榮 8
袁紹 諸侯 9
袁紹 董卓 15
袁紹 袁術 6
袁紹 孫堅 21
袁紹 劉備 7
袁紹 蒯越 10
袁紹 喬瑁 6
袁紹 蔡瑁 8
袁紹 黃蓋 6
袁紹 劉表 15
袁紹 玉璽 8
仰觀 徐榮 8
袁術 袁紹 6
孫堅 范康 12
孫堅 諸侯 7
孫堅 董卓 11
孫堅 呂布 7
孫堅 齊鳴 6
孫堅 孔昱 12
孫堅 袁紹 21
孫堅 徐榮 8
孫堅 蒯越 30
孫堅 山后 6
孫堅 張儉 12
孫堅 檀敷 12
孫堅 汝匿 6
孫堅 玉璽 9
孫堅 黃蓋 9
孫堅 劉表 37
孫堅 陳翔 12
孫堅 蒯良 6
孫堅 汝有何 6
孫堅 岑眰 6
孫堅 汝若 6
孫堅 范滂 12
孫堅 高平 6
孫堅 伏兵 7
孫堅 齊起 6
孫堅 蔡瑁 24
李典 徐榮 8
徐榮 伏軍 8
徐榮 曹洪 8
徐榮 紫微垣 8
徐榮 洪脫 8
徐榮 夏侯淵 16
徐榮 布正 8
徐榮 樂進 8
徐榮 汝之力 8
徐榮 諸侯 8
徐榮 董卓 16
徐榮 李儒 16
徐榮 卓兵 8
徐榮 宰太牢 8
徐榮 呂布 40
徐榮 曹躁一軍 8
徐榮 伏兵 8
徐榮 曹仁 16
徐榮 列聖 8
徐榮 於太廟 8
徐榮 諸侯立 8
徐榮 若有兵 8
徐榮 何得 8
徐榮 郭汜引 8
徐榮 仰觀 8
徐榮 孫堅 8
徐榮 布引鐵 8
徐榮 曹躁 24
徐榮 夏侯 32
徐榮 李典 8
夏侯淵 呂布 10
夏侯淵 曹躁 6
夏侯淵 夏侯 9
夏侯淵 徐榮 16
李儒 董卓 10
李儒 呂布 12
李儒 徐榮 16
李儒 曹躁 6
李儒 夏侯 8
列聖 徐榮 8
蒯越 陳翔 10
蒯越 范滂 10
蒯越 范康 10
蒯越 張儉 10
蒯越 檀敷 10
蒯越 孔昱 10
蒯越 袁紹 10
蒯越 孫堅 30
蒯越 蔡瑁 20
蒯越 劉表 30
卓大怒 董卓 6
山后 孫堅 6
山后 劉表 6
喬瑁 袁紹 6
張儉 蒯越 10
張儉 孫堅 12
張儉 蔡瑁 8
張儉 劉表 12
檀敷 蒯越 10
檀敷 孫堅 12
檀敷 蔡瑁 8
檀敷 劉表 12
布引鐵 徐榮 8
汝匿 孫堅 6
汝匿 劉表 6
黃蓋 孫堅 9
黃蓋 袁紹 6
黃蓋 劉表 7
劉表 陳翔 12
劉表 汝若 6
劉表 范滂 12
劉表 孔昱 12
劉表 范康 12
劉表 高平 6
劉表 汝有何 6
劉表 山后 6
劉表 齊起 6
劉表 張儉 12
劉表 玉璽 8
劉表 檀敷 12
劉表 伏兵 6
劉表 孫堅 37
劉表 袁紹 15
劉表 齊鳴 6
劉表 蔡瑁 24
劉表 蒯越 30
劉表 汝匿 6
劉表 蒯良 6
劉表 黃蓋 7
劉表 岑眰 6
玉璽 袁紹 8
玉璽 孫堅 9
玉璽 劉表 8
夏侯 夏侯淵 9
夏侯 李儒 8
夏侯 董卓 9
夏侯 呂布 20
夏侯 曹仁 9
夏侯 曹躁 12
夏侯 徐榮 32
伏軍 徐榮 8
楊彪 董卓 6
陳翔 蒯越 10
陳翔 孫堅 12
陳翔 蔡瑁 8
陳翔 劉表 12
蒯良 孫堅 6
蒯良 劉表 6
布正 徐榮 8
汝之力 徐榮 8
汝有何 孫堅 6
汝有何 劉表 6
呂布 諸侯 6
呂布 董卓 14
呂布 孫堅 7
呂布 夏侯淵 10
呂布 李儒 12
呂布 曹仁 10
呂布 徐榮 40
呂布 曹躁 15
呂布 夏侯 20
何得 徐榮 8
劉備 袁紹 7
郭汜引 徐榮 8
岑眰 孫堅 6
岑眰 劉表 6
曹洪 徐榮 8
汝若 孫堅 6
汝若 劉表 6
范滂 蒯越 10
范滂 孫堅 12
范滂 蔡瑁 8
范滂 劉表 12
黃琬 董卓 6
於太廟 徐榮 8
高平 孫堅 6
高平 劉表 6
曹躁一軍 徐榮 8
伏兵 孫堅 7
伏兵 徐榮 8
伏兵 劉表 6
曹仁 呂布 10
曹仁 曹躁 6
曹仁 夏侯 9
曹仁 徐榮 16
范康 蒯越 10
范康 孫堅 12
范康 蔡瑁 8
范康 劉表 12
齊起 孫堅 6
齊起 劉表 6
紫微垣 徐榮 8
若有兵 徐榮 8
蔡瑁 陳翔 8
蔡瑁 范滂 8
蔡瑁 范康 8
蔡瑁 蒯越 20
蔡瑁 張儉 8
蔡瑁 檀敷 8
蔡瑁 孔昱 8
蔡瑁 袁紹 8
蔡瑁 孫堅 24
蔡瑁 劉表 24
曹躁 夏侯淵 6
曹躁 董卓 6
曹躁 李儒 6
曹躁 呂布 15
曹躁 曹仁 6
曹躁 夏侯 12
曹躁 徐榮 24
