Id Label Weight
吳建興 吳建興 1
望東興 望東興 1
韓綜 韓綜 2
幸其宅 幸其宅 1
句安 句安 1
紫髯 紫髯 1
傅嘏 傅嘏 1
陸遜 陸遜 1
文武 文武 1
魏兵齊 魏兵齊 1
孫登 孫登 1
連珠炮 連珠炮 1
吳狗耶 吳狗耶 1
曹芳 曹芳 1
曾孫 曾孫 1
魏國之 魏國之 1
黃犬 黃犬 1
諸軍 諸軍 1
蔣延 蔣延 2
管御林 管御林 1
孫堅 孫堅 1
于壁衣 于壁衣 1
王夫人 王夫人 1
林軍 林軍 1
司馬懿 司馬懿 2
吳寨 吳寨 1
吳主先陵 吳主先陵 1
丁奉 丁奉 8
東興郡 東興郡 2
呂據 呂據 1
魏以 魏以 1
公卿 公卿 1
松柏 松柏 1
孫靜 孫靜 1
唐諮 唐諮 1
吳兵遠 吳兵遠 1
孫亮 孫亮 8
許攸 許攸 1
封師 封師 1
左肩 左肩 1
聞水 聞水 1
張緝 張緝 1
富春侯 富春侯 1
滕胤入 滕胤入 2
姜維 姜維 3
諸葛恪 諸葛恪 19
汝安敢 汝安敢 1
諸葛瑾 諸葛瑾 2
太傅府 太傅府 1
魏寨 魏寨 1
申奏魏 申奏魏 1
雪中奮 雪中奮 1
桓嘉 桓嘉 2
吳主 吳主 3
施禮 施禮 1
魏兵見 魏兵見 1
郭淮 郭淮 3
毋丘儉 毋丘儉 6
立功 立功 1
太常卿 太常卿 1
孫權 孫權 5
朱恩 朱恩 2
吳赤 吳赤 1
胡遵 胡遵 8
孫恭 孫恭 1
迎之 迎之 1
司馬師 司馬師 9
武侯 武侯 1
今卿 今卿 1
徐夫人 徐夫人 1
留略 留略 1
司馬昭 司馬昭 6
魏兵 魏兵 2
東興乃 東興乃 1
諸公 諸公 1
張特 張特 3
若先 若先 1
權廢之 權廢之 1
魏寨中左 魏寨中左 1
白虹 白虹 2
孫和 孫和 1
慎之 慎之 2
汝二人 汝二人 1
王昶 王昶 4
魏主 魏主 1
蔣陵 蔣陵 1
肯盡忠 肯盡忠 1
掌御林 掌御林 1
留贊 留贊 1
魏光祿 魏光祿 1
尚書 尚書 1
呂岱 呂岱 1
張約 張約 8
虞松 虞松 1
嘉望 嘉望 1
全端 全端 1
吳兵 吳兵 6
孫峻 孫峻 11
滕胤 滕胤 2
蔡林 蔡林 1
