Source Target Weight
左右翼 雷銅 7
左右翼 魏延 7
左右翼 張飛 22
玄德大 張飛 48
玄德大 諸葛亮 10
玄德大 雷銅 14
玄德大 魏延 14
玄德大 劉備 6
玄德大 伏兵 6
玄德大 黃忠 12
玄德大 嚴顏 11
黃旗 雷銅 7
黃旗 魏延 7
黃旗 張飛 22
張飛 左右翼 22
張飛 玄德大 48
張飛 黃旗 22
張飛 諸葛亮 54
張飛 西軍齊 22
張飛 尋思 9
張飛 玄德差 22
張飛 趙雲 7
張飛 霍峻 12
張飛 孔明曰 13
張飛 雷銅 226
張飛 魏延 166
張飛 劉備 28
張飛 巨雷 22
張飛 沮授 22
張飛 曹洪 22
張飛 魏延解 22
張飛 太甚 22
張飛 嚴顏 45
張飛 孔明笑 47
張飛 伏兵 66
張飛 孟達 9
張飛 黃忠 27
張飛 玄德曰 45
張飛 張將軍 22
張飛 於三寨 9
孔明笑 張飛 47
孔明笑 嚴顏 9
孔明笑 諸葛亮 6
孔明笑 雷銅 14
孔明笑 伏兵 6
孔明笑 黃忠 7
孔明笑 魏延 14
西軍齊 雷銅 7
西軍齊 魏延 7
西軍齊 張飛 22
法正 黃忠 12
法正 諸葛亮 6
法正 嚴顏 9
尋思 張飛 9
尋思 雷銅 8
山后 黃忠 8
山后 嚴顏 6
山后 夏侯德 6
玄德差 張飛 22
玄德差 雷銅 7
玄德差 魏延 7
趙雲 張飛 7
趙雲 孔明曰 10
趙雲 嚴顏 16
趙雲 霍峻 8
趙雲 孟達 7
趙雲 黃忠 31
趙雲 諸葛亮 9
趙雲 劉備 7
馬挺 黃忠 12
孔明曰 張飛 13
孔明曰 諸葛亮 13
孔明曰 霍峻 16
孔明曰 孟達 13
孔明曰 黃忠 45
孔明曰 趙雲 10
孔明曰 嚴顏 30
孔明曰 劉備 9
雷銅 左右翼 7
雷銅 沮授 7
雷銅 玄德大 14
雷銅 曹洪 7
雷銅 張將軍 7
雷銅 張飛 226
雷銅 孔明笑 14
雷銅 魏延 49
雷銅 尋思 8
雷銅 魏延解 7
雷銅 玄德差 7
雷銅 太甚 7
雷銅 劉備 7
雷銅 嚴顏 7
雷銅 黃旗 7
雷銅 諸葛亮 14
雷銅 巨雷 7
雷銅 玄德曰 14
雷銅 於三寨 8
雷銅 伏兵 21
雷銅 西軍齊 7
望風 黃忠 12
魏延 左右翼 7
魏延 沮授 7
魏延 玄德大 14
魏延 張飛 166
魏延 諸葛亮 14
魏延 魏延解 7
魏延 玄德差 7
魏延 太甚 7
魏延 嚴顏 10
魏延 黃旗 7
魏延 孔明笑 14
魏延 雷銅 49
魏延 曹洪 9
魏延 伏兵 21
魏延 玄德曰 14
魏延 張將軍 7
魏延 劉備 7
魏延 巨雷 7
魏延 西軍齊 7
老邁 黃忠 7
老邁 嚴顏 7
漢升 黃忠 7
漢升 嚴顏 7
劉備 玄德大 6
劉備 張飛 28
劉備 諸葛亮 18
劉備 趙雲 7
劉備 孔明曰 9
劉備 雷銅 7
劉備 魏延 7
劉備 夏侯尚 8
劉備 黃忠 46
劉備 夏侯淵 12
劉備 嚴顏 14
劉備 韓浩 6
巨雷 雷銅 7
巨雷 魏延 7
巨雷 張飛 22
夏侯尚 嚴顏 9
夏侯尚 黃忠 60
夏侯尚 夏侯德 8
夏侯尚 劉備 8
夏侯尚 韓浩 19
聞知 黃忠 7
聞知 嚴顏 7
沮授 雷銅 7
沮授 魏延 7
沮授 張飛 22
曹洪 張飛 22
曹洪 嚴顏 7
曹洪 雷銅 7
曹洪 魏延 9
霍峻 黃忠 28
霍峻 張飛 12
霍峻 諸葛亮 8
霍峻 孔明曰 16
霍峻 趙雲 8
霍峻 嚴顏 28
霍峻 孟達 12
魏延解 雷銅 7
魏延解 魏延 7
魏延解 張飛 22
太甚 雷銅 7
太甚 魏延 7
太甚 張飛 22
嚴顏 玄德大 11
嚴顏 張飛 45
嚴顏 孔明笑 9
嚴顏 法正 9
嚴顏 趙雲 16
嚴顏 霍峻 28
嚴顏 孔明曰 30
嚴顏 雷銅 7
嚴顏 魏延 10
嚴顏 老邁 7
嚴顏 劉備 14
嚴顏 夏侯尚 9
嚴顏 曹洪 7
嚴顏 漢升 7
嚴顏 魏之名 7
嚴顏 諸葛亮 24
嚴顏 山后 6
嚴顏 孟達 21
嚴顏 黃忠 77
嚴顏 韓浩 9
嚴顏 夏侯德 9
嚴顏 汝以 7
嚴顏 石之弓 7
嚴顏 夏侯淵 11
嚴顏 若葭萌 7
嚴顏 聞知 7
諸葛亮 玄德大 10
諸葛亮 霍峻 8
諸葛亮 張飛 54
諸葛亮 法正 6
諸葛亮 趙雲 9
諸葛亮 孔明曰 13
諸葛亮 雷銅 14
諸葛亮 魏延 14
諸葛亮 劉備 18
諸葛亮 孔明笑 6
諸葛亮 伏兵 6
諸葛亮 孟達 7
諸葛亮 玄德曰 8
諸葛亮 黃忠 46
諸葛亮 夏侯淵 16
諸葛亮 嚴顏 24
劉封 黃忠 8
伏兵 雷銅 21
伏兵 玄德大 6
伏兵 魏延 21
伏兵 孔明笑 6
伏兵 張飛 66
伏兵 諸葛亮 6
伏兵 玄德曰 6
孟達 張飛 9
孟達 孔明曰 13
孟達 嚴顏 21
孟達 霍峻 12
孟達 黃忠 35
孟達 諸葛亮 7
孟達 趙雲 7
黃忠 法正 12
黃忠 玄德大 12
黃忠 張飛 27
黃忠 孔明笑 7
黃忠 若葭萌 7
黃忠 趙雲 31
黃忠 馬挺 12
黃忠 霍峻 28
黃忠 孔明曰 45
黃忠 望風 12
黃忠 老邁 7
黃忠 劉備 46
黃忠 夏侯尚 60
黃忠 漢升 7
黃忠 夏侯淵 24
黃忠 石之弓 7
黃忠 魏之名 7
