Source Target Weight
鄧艾 諸葛 8
鄧艾 孫異 10
鄧艾 師纂 19
鄧艾 丁奉 10
鄧艾 馬邈 17
鄧艾 諸葛尚 9
鄧艾 姜維 9
鄧艾 諸葛瞻 24
鄧艾 張遵 6
鄧艾 丁封 10
鄧艾 黃皓 6
鄧艾 艾大怒 7
鄧艾 李氏 8
鄧艾 魏陣 10
鄧艾 丘本 10
鄧艾 武侯 16
鄧艾 汝二人 6
鄧艾 魏兵 21
鄧艾 鄧忠 29
諸葛 鄧艾 8
諸葛 武侯 6
諸葛 諸葛亮 6
諸葛 鄧忠 8
孫異 鄧艾 10
孫異 師纂 6
孫異 鄧忠 6
孫異 諸葛瞻 8
丁奉 鄧艾 10
丁奉 師纂 6
丁奉 鄧忠 6
丁奉 諸葛瞻 8
馬邈 鄧艾 17
馬邈 姜維 8
馬邈 李氏 8
諸葛亮 諸葛 6
諸葛尚 鄧艾 9
諸葛尚 諸葛瞻 7
姜維 鄧艾 9
姜維 馬邈 8
諸葛瞻 鄧艾 24
諸葛瞻 孫異 8
諸葛瞻 丁封 8
諸葛瞻 魏陣 8
諸葛瞻 丁奉 8
諸葛瞻 丘本 8
諸葛瞻 師纂 13
諸葛瞻 諸葛尚 7
諸葛瞻 魏兵 11
諸葛瞻 鄧忠 13
張遵 鄧艾 6
丁封 鄧艾 10
丁封 師纂 6
丁封 鄧忠 6
丁封 諸葛瞻 8
黃皓 鄧艾 6
黃皓 武侯 7
武侯 鄧艾 16
武侯 諸葛 6
武侯 黃皓 7
武侯 侯之子 6
武侯 鄧忠 7
武侯 魏兵 8
艾大怒 鄧艾 7
李氏 鄧艾 8
李氏 馬邈 8
魏陣 鄧艾 10
魏陣 師纂 6
魏陣 鄧忠 6
魏陣 諸葛瞻 8
侯之子 武侯 6
丘本 鄧艾 10
丘本 師纂 6
丘本 鄧忠 6
丘本 諸葛瞻 8
汝二人 鄧艾 6
魏兵 鄧艾 21
魏兵 諸葛瞻 11
魏兵 武侯 8
魏兵 師纂 7
魏兵 鄧忠 10
師纂 鄧艾 19
師纂 丁封 6
師纂 魏陣 6
師纂 孫異 6
師纂 丁奉 6
師纂 丘本 6
師纂 魏兵 7
師纂 鄧忠 12
師纂 諸葛瞻 13
鄧忠 鄧艾 29
鄧忠 諸葛 8
鄧忠 孫異 6
鄧忠 師纂 12
鄧忠 丁封 6
鄧忠 魏陣 6
鄧忠 魏兵 10
鄧忠 丁奉 6
鄧忠 丘本 6
鄧忠 武侯 7
鄧忠 諸葛瞻 13
