Id Label Weight
止賽碩 止賽碩 1
都尉 都尉 1
元老 元老 1
張飛 張飛 8
孫武子 孫武子 1
班師 班師 1
韓忠 韓忠 7
屠家 屠家 1
劉萇 劉萇 1
龍驤 龍驤 1
趙弘 趙弘 4
汝勿多 汝勿多 1
董卓 董卓 3
納獻 納獻 1
桓帝 桓帝 1
養母氏 養母氏 1
德望 德望 1
望風 望風 1
袁紹 袁紹 6
陳耽 陳耽 2
漢家 漢家 1
錢塘 錢塘 1
張三人 張三人 1
高升 高升 1
蹇碩 蹇碩 5
許昌 許昌 2
孫堅 孫堅 4
玄德忙 玄德忙 1
印綬 印綬 3
劉陶 劉陶 3
封官 封官 1
皇甫嵩 皇甫嵩 7
袁隗 袁隗 1
何國舅 何國舅 1
汝家屠 汝家屠 1
伏于山 伏于山 2
張翼 張翼 1
陽明 陽明 1
於帝 於帝 1
劉公 劉公 1
封太尉 封太尉 1
舞陽君 舞陽君 1
大將軍 大將軍 1
許韶 許韶 1
張率三軍 張率三軍 1
苗入 苗入 1
高堂 高堂 1
仁慈 仁慈 2
玄德乃 玄德乃 2
郎中 郎中 1
玄德前 玄德前 1
曹躁自 曹躁自 1
曹躁亦 曹躁亦 1
索金帛 索金帛 1
山后 山后 1
饒汝命 饒汝命 1
何苗 何苗 2
士卒 士卒 1
竇武 竇武 1
弓一箭 弓一箭 1
矯詔宣 矯詔宣 1
秋毫 秋毫 2
帝怒 帝怒 1
高祖 高祖 1
荀攸 荀攸 1
何後 何後 3
保汝 保汝 1
玄德曰 玄德曰 5
潘隱 潘隱 2
玄德打 玄德打 1
司馬 司馬 2
太后 太后 6
孫仲 孫仲 4
施禮 施禮 1
嚴政 嚴政 1
汝何 汝何 1
英俊 英俊 1
玄德疑 玄德疑 1
立新君 立新君 1
汝家亦 汝家亦 1
何進 何進 17
靖王 靖王 1
果引軍 果引軍 1
言公 言公 1
公孫瓚 公孫瓚 1
汝子 汝子 1
盧植 盧植 2
郭勝 郭勝 1
帝立 帝立 1
靈帝 靈帝 3
劉虞 劉虞 3
何太后 何太后 4
張鈞 張鈞 3
帝怒謂 帝怒謂 1
承平 承平 1
袁逢 袁逢 1
趙忠 趙忠 3
王美人 王美人 3
張伏軍 張伏軍 1
劉諫 劉諫 1
黃巾寇 黃巾寇 1
董重 董重 3
于文陵 于文陵 1
張寶 張寶 12
張角 張角 3
黃巾 黃巾 2
左關公 左關公 1
陳琳 陳琳 1
劉恢 劉恢 2
侯之子 侯之子 1
張讓 張讓 10
劉備 劉備 33
雷霆 雷霆 1
張純 張純 4
侍奏帝 侍奏帝 1
吳郡富 吳郡富 1
連勝 連勝 1
董太后 董太后 9
弘馬 弘馬 1
張舉 張舉 3
汝兄 汝兄 2
高坡 高坡 1
今賽碩 今賽碩 1
常侍之 常侍之 1
督郵 督郵 20
陳留王 陳留王 1
納其言 納其言 1
鄭泰 鄭泰 1
鳳之 鳳之 1
張來安 張來安 1
劉縣尉 劉縣尉 1
玄德公 玄德公 1
立太子 立太子 1
區星 區星 2
盛豬羊 盛豬羊 1
弘乘 弘乘 1
東一彪 東一彪 1
玄德正 玄德正 1
帝亦 帝亦 1
別郡 別郡 1
揚聲 揚聲 1
封列侯 封列侯 2
張將軍 張將軍 1
張梁 張梁 3
侍中 侍中 1
司隸 司隸 1
別圖遠 別圖遠 1
敬之 敬之 1
張二公 張二公 1
