Id Label Weight
陰夔 陰夔 1
尚乃 尚乃 1
何乃辱 何乃辱 1
候袁氏 候袁氏 1
明公之 明公之 1
曹營 曹營 1
曹軍 曹軍 9
許攸 許攸 3
樂進 樂進 1
徐晃解 徐晃解 1
聞曹 聞曹 1
袁氏 袁氏 7
文武 文武 1
公卿 公卿 1
水以淹 水以淹 1
許譚 許譚 1
汪昭 汪昭 2
今若速 今若速 1
曹兵 曹兵 2
呂曠 呂曠 8
譚候 譚候 1
袁紹 袁紹 6
印綬 印綬 4
譚歸營 譚歸營 1
李典 李典 1
辛評 辛評 4
尚點兵 尚點兵 1
子曹丕 子曹丕 1
袁乎 袁乎 1
尹楷 尹楷 4
許褚 許褚 2
母所生 母所生 1
列侯 列侯 2
譚亦 譚亦 1
容某 容某 1
白旗 白旗 2
伏於 伏於 1
陳兵 陳兵 1
于尚 于尚 1
李孚 李孚 2
黎陽 黎陽 2
許昌 許昌 1
沮鵠 沮鵠 3
郭圖 郭圖 11
高幹 高幹 3
曹承相 曹承相 1
尚軍 尚軍 1
智愚 智愚 1
譚怒 譚怒 1
如迅風 如迅風 1
譚引 譚引 1
袁熙 袁熙 3
陳琳 陳琳 2
審榮 審榮 3
明公勿 明公勿 1
譚兵 譚兵 1
劉表 劉表 3
岑璧 岑璧 3
譚大怒 譚大怒 2
譚軍 譚軍 2
東至陽 東至陽 1
審配 審配 23
曹躁添 曹躁添 1
乾草 乾草 1
馬將軍 馬將軍 1
譚之心 譚之心 1
許仲康 許仲康 1
荀攸 荀攸 1
馮禮 馮禮 6
馬延 馬延 5
顯甫 顯甫 2
青紫 青紫 1
譚勒 譚勒 1
逢紀 逢紀 10
曹之議 曹之議 1
柴薪 柴薪 1
汝知獻門 汝知獻門 1
真耶詐 真耶詐 1
令嗣貴 令嗣貴 1
袁尚 袁尚 30
安營 安營 1
張遼 張遼 6
加兄 加兄 1
馬先入 馬先入 1
原塞耳 原塞耳 1
曹丕 曹丕 1
賈詡 賈詡 1
招俊傑 招俊傑 1
徐晃 徐晃 7
言之士 言之士 1
尚寨 尚寨 1
鳳毛 鳳毛 1
招安 招安 2
尚見譚 尚見譚 1
沮授 沮授 1
曹洪 曹洪 2
汝藥死 汝藥死 1
呂虔 呂虔 1
袁潭 袁潭 1
程昱 程昱 1
呂翔 呂翔 7
馬拔劍 馬拔劍 1
曹之 曹之 1
陽平亭 陽平亭 2
安尚心 安尚心 1
袁譚 袁譚 18
紀隨圖 紀隨圖 1
滿寵 滿寵 1
辛毗 辛毗 15
郭嘉 郭嘉 1
公之言 公之言 1
官渡 官渡 1
袁氏臣 袁氏臣 1
譚修書 譚修書 1
譚知尚 譚知尚 1
和睦 和睦 1
袁尚引 袁尚引 1
曹躁必 曹躁必 1
伏兵 伏兵 2
聞尚 聞尚 1
王修 王修 2
譚聞尚 譚聞尚 1
蘇由 蘇由 1
譚降 譚降 1
史渙 史渙 1
曹躁 曹躁 2
玄德恐 玄德恐 1
玄德引 玄德引 1
曹洪引 曹洪引 1
