Source Target Weight
高明 魯肅 7
高明 諸葛亮 8
玄德之 劉備 9
孔明之 魯肅 7
孔明之 諸葛亮 8
汝主乃 魯肅 7
汝主乃 諸葛亮 8
賀喜 孫權 6
賀喜 劉備 14
賀喜 喬國老 8
卻才某 劉備 9
聞令 魯肅 7
聞令 諸葛亮 8
諸葛 魯肅 7
諸葛 諸葛亮 8
吳侯 魯肅 14
吳侯 孫權 8
吳侯 孔明曰 11
吳侯 劉備 37
吳侯 趙雲 7
吳侯 喬國老 9
吳侯 孫乾 7
吳侯 呂範 10
吳侯 玄德曰 23
吳侯 周瑜 8
吳侯 諸葛亮 22
若圖 魯肅 7
若圖 諸葛亮 8
玄孫 魯肅 7
玄孫 諸葛亮 8
莫為 劉備 7
錢塘 魯肅 7
錢塘 諸葛亮 8
玄德乃 劉備 9
干戈 魯肅 7
干戈 諸葛亮 8
真可慶 劉備 9
阿斗 劉備 9
趙雲 玄德告 6
趙雲 賈華 25
趙雲 孫權 22
趙雲 國太 11
趙雲 吳侯 7
趙雲 玄德拜 6
趙雲 喬國老 28
趙雲 孫乾 12
趙雲 吳國太 10
趙雲 玄德曰 15
趙雲 呂範 22
趙雲 劉備 55
趙雲 甘露寺 20
伏於 劉備 9
真將軍 劉備 9
玄德入 劉備 6
周郎 魯肅 7
周郎 諸葛亮 8
玄德既 劉備 9
孫乾 孫權 12
孫乾 吳侯 7
孫乾 劉備 37
孫乾 趙雲 12
孫乾 喬國老 14
孫乾 呂範 10
玄德曰 魯肅 7
玄德曰 孫權 16
玄德曰 吳侯 23
玄德曰 諸葛亮 11
玄德曰 劉備 51
玄德曰 賈華 15
玄德曰 國太 6
玄德曰 趙雲 15
玄德曰 喬國老 15
玄德曰 呂範 16
玄德曰 吳國太 6
玄德曰 周瑜 6
玄德曰 甘露寺 13
吳國太 賈華 10
吳國太 孫權 11
吳國太 趙雲 10
吳國太 喬國老 14
吳國太 呂範 9
吳國太 玄德曰 6
吳國太 劉備 25
吳國太 甘露寺 8
老夫 劉備 7
周瑜 魯肅 9
周瑜 孫權 8
周瑜 吳侯 8
周瑜 諸葛亮 12
周瑜 劉備 28
周瑜 喬國老 9
周瑜 呂範 8
周瑜 玄德曰 6
玄德告 喬國老 8
玄德告 趙雲 6
玄德告 劉備 13
言語 劉備 9
雲自引 劉備 9
汝東 魯肅 7
汝東 諸葛亮 8
甘露寺 賈華 20
甘露寺 孫權 17
甘露寺 國太 8
甘露寺 喬國老 20
甘露寺 呂範 16
甘露寺 玄德曰 13
甘露寺 吳國太 8
甘露寺 趙雲 20
甘露寺 劉備 38
劉表 魯肅 7
劉表 諸葛亮 8
靖王 魯肅 7
靖王 諸葛亮 8
周郎安 魯肅 7
周郎安 諸葛亮 8
魯肅 劉璋 7
魯肅 汝主乃 7
魯肅 劉氏 7
魯肅 葛先生 7
魯肅 聞令 7
魯肅 今公子 7
魯肅 吳侯 14
魯肅 何公 7
魯肅 孔明曰 28
魯肅 若圖 7
魯肅 孔明之 7
魯肅 周郎 7
魯肅 諸葛 7
魯肅 曹躁統 7
魯肅 玄德曰 7
魯肅 靖王 7
魯肅 仁義 7
魯肅 玄孫 7
魯肅 周瑜 9
魯肅 錢塘 7
