Source Target Weight
黃須兒 曹彰 14
黃須兒 曹丕 10
黃須兒 馬超 6
黃須兒 吳質 6
黃須兒 張飛 12
黃須兒 許褚 12
黃須兒 吳蘭 6
黃須兒 曹躁 6
黃須兒 劉封 8
黃須兒 楊修 14
黃須兒 孟達 8
黃須兒 曹兵 8
黃須兒 曹植 6
黃須兒 夏侯 8
黃須兒 劉備 6
曹兵徹 曹兵 6
曹兵徹 趙雲 8
曹兵徹 劉備 6
曹兵徹 王平 6
門吏阻 曹彰 7
門吏阻 張飛 6
門吏阻 許褚 6
門吏阻 楊修 7
張飛 黃須兒 12
張飛 門吏阻 6
張飛 魏延分 8
張飛 徐晃 6
張飛 立功 6
張飛 祖先 6
張飛 楊德 6
張飛 於中 6
張飛 曹彰 42
張飛 孔明曰 6
張飛 封大敗 6
張飛 曹丕 30
張飛 時指而 6
張飛 曹兵 24
張飛 馬超 18
張飛 曹躁心 6
張飛 吳質 18
張飛 于斜穀界口 6
張飛 魏王 12
張飛 士卒 6
張飛 於丕府 6
張飛 愛修 6
張飛 玄德令 6
張飛 許褚 36
張飛 齊鳴 6
張飛 吳蘭 18
張飛 汝二人 6
張飛 王必 6
張飛 趙雲 8
張飛 曹躁之 6
張飛 劉封 24
張飛 弓馬 6
張飛 楊修 42
張飛 於轅門 6
張飛 伏兵 12
張飛 於懷 6
張飛 孟達 24
張飛 陽平 12
張飛 黃忠 8
張飛 霍去病 6
張飛 格猛獸 6
張飛 玄德曰 8
張飛 桑幹 6
張飛 凡吾 6
張飛 曹植 18
張飛 烏桓 6
張飛 玄德引 6
張飛 代郡 6
張飛 曹躁 18
張飛 夏侯 24
張飛 劉備 20
張飛 萬夫 6
孔明笑 曹兵 6
孔明笑 趙雲 8
孔明笑 劉備 6
孔明笑 王平 6
祖先 曹彰 7
祖先 張飛 6
祖先 許褚 6
祖先 楊修 7
楊德 曹彰 7
楊德 張飛 6
楊德 許褚 6
楊德 楊修 7
魏延分 張飛 8
魏延分 曹彰 7
魏延分 許褚 6
魏延分 楊修 7
汝見吾 曹兵 6
汝見吾 趙雲 8
汝見吾 劉備 6
汝見吾 王平 6
時指而 曹彰 7
時指而 張飛 6
時指而 許褚 6
時指而 楊修 7
曹營 曹兵 6
曹營 趙雲 8
曹營 劉備 6
曹營 王平 6
曹兵 曹兵徹 6
曹兵 玄德大 6
曹兵 張飛 24
曹兵 諸葛亮 27
曹兵 汝可引 6
曹兵 孔明曰 6
曹兵 汝見吾 6
曹兵 吳質 12
曹兵 黃須兒 8
曹兵 曹丕 20
曹兵 徐晃 35
曹兵 楊修 30
曹兵 徐晃引 12
曹兵 魏王 8
曹兵 齊鳴 10
曹兵 吳蘭 12
曹兵 雲然 6
曹兵 陽平 8
曹兵 趙雲 53
曹兵 王平 36
曹兵 孔明笑 6
曹兵 劉封 18
曹兵 申時 6
曹兵 曹營 6
曹兵 伏兵 9
曹兵 孟達 17
曹兵 許褚 24
曹兵 黃忠 23
曹兵 王子 6
曹兵 玄德曰 11
曹兵 弓弩 12
曹兵 馬超 15
曹兵 曹彰 28
曹兵 曹植 12
曹兵 望蜀營 6
曹兵 曹躁 14
曹兵 夏侯 18
曹兵 劉備 52
桑幹 曹彰 7
桑幹 張飛 6
桑幹 許褚 6
桑幹 楊修 7
玄德引 張飛 6
玄德引 曹彰 7
玄德引 許褚 6
玄德引 劉封 6
玄德引 楊修 7
玄德引 劉備 7
曹彰 黃須兒 14
曹彰 門吏阻 7
曹彰 魏延分 7
曹彰 立功 7
曹彰 祖先 7
曹彰 楊德 7
曹彰 於中 7
曹彰 封大敗 7
曹彰 曹丕 35
曹彰 時指而 7
曹彰 萬夫 7
曹彰 馬超 21
曹彰 玄德引 7
曹彰 曹躁心 7
曹彰 吳質 21
曹彰 張飛 42
曹彰 于斜穀界口 7
曹彰 魏王 14
曹彰 士卒 7
曹彰 於丕府 7
曹彰 愛修 7
曹彰 玄德令 7
曹彰 許褚 42
曹彰 齊鳴 7
曹彰 吳蘭 21
曹彰 汝二人 7
曹彰 曹躁 21
曹彰 趙雲 7
曹彰 曹躁之 7
曹彰 劉封 28
曹彰 弓馬 7
曹彰 楊修 49
曹彰 於轅門 7
曹彰 伏兵 14
曹彰 於懷 7
曹彰 孟達 28
曹彰 陽平 14
曹彰 黃忠 7
曹彰 霍去病 7
曹彰 曹兵 28
