Id Label Weight
美玉 美玉 1
於行陣 於行陣 1
都尉 都尉 1
謝恩 謝恩 2
仁智 仁智 2
吳侯乃 吳侯乃 1
孫將軍 孫將軍 1
白旗 白旗 1
吳王征 吳王征 1
諸葛 諸葛 1
吳侯 吳侯 4
文武 文武 3
魏乎 魏乎 1
言若何 言若何 1
望風 望風 1
桓居其 桓居其 1
曹丕 曹丕 4
杜路 杜路 1
沛公 沛公 1
侯令臣 侯令臣 1
劉曄 劉曄 2
賈詡 賈詡 2
吳王 吳王 4
於彝陵 於彝陵 1
關公 關公 2
白馬 白馬 1
聞奏 聞奏 1
邢貞 邢貞 5
於禁 於禁 1
權大驚 權大驚 1
卿勿 卿勿 1
徐盛 徐盛 1
孫策 孫策 1
何畏 何畏 1
紅光閃 紅光閃 1
吳畏 吳畏 1
吳賞六軍 吳賞六軍 1
弓馬熟 弓馬熟 1
柴桑 柴桑 1
納之為 納之為 1
沙摩柯 沙摩柯 1
潘璋 潘璋 1
周泰 周泰 2
諸葛亮 諸葛亮 1
呂蒙 呂蒙 6
孫桓 孫桓 20
黃漢升 黃漢升 2
周郎 周郎 1
黃忠 黃忠 3
李豐 李豐 1
伯之 伯之 1
汝父 汝父 1
太常卿 太常卿 2
張昭 張昭 4
劉寧 劉寧 1
關興 關興 15
生四子 生四子 1
桓領 桓領 1
桓背 桓背 1
項羽 項羽 1
吳主 吳主 2
李異 李異 9
魯肅 魯肅 3
譚雄 譚雄 3
諸葛瑾 諸葛瑾 12
孫權 孫權 15
伏地奏 伏地奏 1
魏帝 魏帝 3
黃權 黃權 1
吳班 吳班 5
望彝陵 望彝陵 1
汝有何 汝有何 1
張二將軍 張二將軍 1
朱然 朱然 10
尋章 尋章 1
崔禹 崔禹 6
封爵 封爵 3
章武 章武 1
毋乃太 毋乃太 1
趙諮 趙諮 5
俞氏 俞氏 1
白帝城 白帝城 1
愛之 愛之 1
但卿 但卿 1
餘寨 餘寨 1
何處城 何處城 1
權依 權依 1
韓當 韓當 2
馮習 馮習 6
魏攻其 魏攻其 1
劉備 劉備 4
於門旗 於門旗 1
汝東 汝東 1
桓引 桓引 1
孫夫人 孫夫人 1
立大功 立大功 1
張南 張南 3
立馬 立馬 1
桓亦 桓亦 1
明珠 明珠 1
加九錫 加九錫 1
張苞 張苞 19
任賢 任賢 1
士卒 士卒 1
吳侯本 吳侯本 1
丹墀 丹墀 1
太尉 太尉 1
伏兵 伏兵 1
桓大怒 桓大怒 1
吳侯納 吳侯納 1
何良策 何良策 1
甘寧 甘寧 2
陸二軍 陸二軍 1
英勇 英勇 2
顧雍 顧雍 1
權許 權許 1
聞之 聞之 1
小將軍 小將軍 1
吳兵 吳兵 2
汝壯 汝壯 1
巧言 巧言 1
吳軍 吳軍 3
