Source Target Weight
諸君 袁尚 6
諸君 公孫康 10
諸君 袁熙 9
劉理 曹公 12
劉理 袁氏 8
劉理 郭嘉 18
劉理 袁尚 20
劉理 公孫康 40
劉理 袁熙 29
劉理 劉表 6
劉理 夏侯 8
曹躁爭衡 公孫康 10
曹躁爭衡 袁熙 7
許攸 許褚 8
樂進 呂曠 6
樂進 焦觸 6
樂進 李典 6
樂進 張南 6
樂進 張燕 6
樂進 袁譚 6
樂進 袁熙 6
樂進 高幹 12
樂進 烏桓觸 8
樂進 袁氏 6
袁氏 樂進 6
袁氏 郭嘉 10
袁氏 曲直 6
袁氏 劉理 8
袁氏 高幹 7
袁氏 袁熙 22
袁氏 烏桓觸 8
袁氏 曹公 6
袁氏 焦觸 6
袁氏 袁尚 18
袁氏 張南 6
袁氏 袁譚 10
袁氏 公孫康 20
公孫康 立奇勳 10
公孫康 袁尚兵 10
公孫康 曹公 30
公孫康 嘉之 10
公孫康 袁入 10
公孫康 陳平 10
公孫康 康從之 10
公孫康 若緩之 10
公孫康 若以兵 10
公孫康 曹公兵 10
公孫康 汝二人 10
公孫康 劉表 10
公孫康 袁氏 20
公孫康 郭奉孝 10
公孫康 劉理 40
公孫康 曹躁引 10
公孫康 靈前 10
公孫康 郭公 10
公孫康 郭嘉 40
公孫康 袁之 10
公孫康 尚大驚 10
公孫康 若容納 10
公孫康 何席 10
公孫康 袁尚引 10
公孫康 曹兵 10
公孫康 袁尚 50
公孫康 康留 10
公孫康 曹躁爭衡 10
公孫康 公孫度 10
公孫康 明公 10
公孫康 袁紹 10
公孫康 袁熙 70
公孫康 張遼 10
公孫康 納二袁 10
公孫康 嘉臨死 10
公孫康 武威 10
公孫康 諸君 10
公孫康 夏侯 20
公孫康 左將軍 10
公孫康 範蠡 10
公孫康 公孫恭 10
公孫康 梁棟 10
曹躁引 公孫康 10
曹躁引 袁熙 7
靈前 公孫康 10
靈前 袁熙 7
袁之 袁熙 7
袁之 公孫康 10
曹兵 公孫康 10
曹兵 袁尚 7
曹兵 袁熙 10
呂曠 樂進 6
呂曠 高幹 11
謝之 曲直 6
袁紹 郭嘉 7
袁紹 公孫康 10
袁紹 袁熙 8
立奇勳 公孫康 10
立奇勳 袁熙 7
曹寨 高幹 6
郭奉孝 公孫康 10
郭奉孝 袁熙 7
夏侯 曹公 6
夏侯 劉理 8
夏侯 郭嘉 8
夏侯 公孫康 20
夏侯 袁尚 10
夏侯 袁熙 14
武威 公孫康 10
武威 袁熙 7
曲直 袁尚 6
曲直 玄德曰 6
曲直 謝之 6
曲直 袁氏 6
