Source Target Weight
魏來 漢中王 6
漢祀 漢中王 6
文武 諸葛亮 16
文武 漢中王 24
黃權 漢中王 6
曹丕 諸葛亮 9
曹丕 魏王 6
曹丕 張音 6
曹丕 漢中王 12
曹丕 華歆 8
何疾 漢中王 6
許芝 祖宗 6
弗取 漢中王 6
秦宓 漢中王 6
陽泉侯 漢中王 6
張爽 漢中王 6
許昌 華歆 8
糜竺 漢中王 6
曹休 符寶郎 9
曹休 曹洪 12
曹休 華歆 6
曹休 玉璽 6
曹休 祖弼 9
光祿卿 漢中王 6
魏興 漢中王 6
魏王 華歆 12
魏王 曹丕 6
魏王 祖宗 9
咸欲奉 漢中王 6
何宗 漢中王 6
向舉 漢中王 6
張音 華歆 6
張音 曹丕 6
祖弼 符寶郎 9
祖弼 曹洪 12
祖弼 華歆 6
祖弼 曹休 9
祖弼 玉璽 6
王朗 華歆 6
符寶郎 曹洪 12
符寶郎 華歆 6
符寶郎 曹休 9
符寶郎 玉璽 6
符寶郎 祖弼 9
太常卿 漢中王 6
諸葛亮 漢中王 41
諸葛亮 文武 16
諸葛亮 孔明曰 6
諸葛亮 曹丕 9
諸葛亮 許靖 12
諸葛亮 譙周 10
孔明曰 漢中王 9
孔明曰 諸葛亮 6
趙祚 漢中王 6
漢中王 孔明只 6
漢中王 陽泉侯 6
漢中王 楊洪 6
漢中王 漢祀 6
漢中王 趙雲 6
漢中王 文武 24
漢中王 孔明曰 9
漢中王 黃權 6
漢中王 孔明乃 6
漢中王 尹默 6
漢中王 曹丕 12
漢中王 魏來 6
漢中王 弗取 6
漢中王 秦宓 6
漢中王 張爽 6
漢中王 咸欲奉 6
漢中王 殷純 6
漢中王 張裔 6
漢中王 糜竺 6
漢中王 何疾 6
漢中王 杜瓊 6
漢中王 趙祚 6
漢中王 王謀 6
漢中王 魏興 6
漢中王 光祿卿 6
漢中王 賴恭 6
漢中王 何宗 6
漢中王 孔明答 6
漢中王 諸葛亮 41
漢中王 向舉 6
漢中王 太常卿 6
漢中王 許靖 16
漢中王 劉豹 6
漢中王 譙周 13
漢中王 伊籍 6
華歆 曹丕 8
華歆 許昌 8
華歆 曹休 6
華歆 賈詡 6
華歆 張音 6
華歆 曹洪 8
華歆 魏王 12
華歆 祖弼 6
華歆 王朗 6
華歆 符寶郎 6
華歆 祖宗 7
李伏 祖宗 6
玉璽 符寶郎 6
玉璽 曹洪 8
玉璽 曹休 6
玉璽 祖弼 6
趙雲 漢中王 6
賴恭 漢中王 6
賈詡 華歆 6
張裔 漢中王 6
殷純 漢中王 6
杜瓊 漢中王 6
王謀 漢中王 6
曹洪 符寶郎 12
曹洪 玉璽 8
曹洪 華歆 8
曹洪 曹休 12
曹洪 祖弼 12
孔明答 漢中王 6
孔明只 漢中王 6
楊洪 漢中王 6
祖宗 華歆 7
祖宗 李伏 6
祖宗 許芝 6
祖宗 魏王 9
孔明乃 漢中王 6
許靖 漢中王 16
許靖 諸葛亮 12
許靖 譙周 6
譙周 漢中王 13
譙周 諸葛亮 10
譙周 許靖 6
伊籍 漢中王 6
尹默 漢中王 6
劉豹 漢中王 6
