Source Target Weight
魏主覽 曹真 6
孔明笑 曹真 6
楊暨 劉曄 6
郭淮 諸葛亮 36
郭淮 孫禮 14
郭淮 司馬懿 22
郭淮 張苞 8
郭淮 汝二人 6
郭淮 王平 9
郭淮 魏兵 10
郭淮 曹真 6
廖化 魏兵 6
廖化 司馬懿 7
常勝 曹真 6
左有 諸葛亮 7
郭二人 諸葛亮 7
劉曄 楊暨 6
劉曄 曹真 12
劉曄 魏主 6
劉曄 司馬懿 7
吳懿 魏兵 6
吳懿 司馬懿 7
仰觀 曹真 6
張翼 孔明曰 6
張翼 戴陵 23
張翼 司馬懿 33
張翼 張苞 8
張翼 汝二人 7
張翼 王平 19
張翼 諸葛亮 26
張翼 伏兵 7
張翼 馬忠 9
張翼 魏兵 22
張翼 關興 10
司馬懿 廖化 7
司馬懿 劉曄 7
司馬懿 吳懿 7
司馬懿 張翼 33
司馬懿 於太陰 8
司馬懿 王平 43
司馬懿 諸葛亮 108
司馬懿 秋雨 6
司馬懿 士卒 8
司馬懿 言蜀兵 7
司馬懿 姜維 7
司馬懿 平引 7
司馬懿 關興 18
司馬懿 魏主 15
司馬懿 郭淮 22
司馬懿 魏軍 11
司馬懿 孫禮 17
司馬懿 吳班 7
司馬懿 連天 11
司馬懿 孔明曰 14
司馬懿 武侯 7
司馬懿 內書雲 7
司馬懿 曹真 30
司馬懿 張嶷 11
司馬懿 戴陵 38
司馬懿 陳倉 16
司馬懿 馬忠 14
司馬懿 張苞 22
司馬懿 汝二人 19
司馬懿 孔明之 9
司馬懿 伏兵 9
司馬懿 孔明收 7
司馬懿 魏兵 59
司馬懿 聞知 7
司馬懿 馬飛 7
司馬懿 汝可乘 7
王肅 曹真 6
華歆 曹真 6
於太陰 陳倉 8
於太陰 曹真 12
於太陰 魏兵 8
於太陰 魏主 6
於太陰 司馬懿 8
伏於 魏兵 6
王平 孫禮 7
王平 郭淮 9
王平 孔明曰 11
王平 曹真 10
王平 張翼 19
王平 司馬懿 43
王平 馬忠 7
王平 戴陵 15
王平 張苞 10
王平 汝二人 7
王平 諸葛亮 46
王平 關興 10
王平 伏兵 9
王平 魏兵 30
陳兵 諸葛亮 7
諸葛亮 孔明真 7
諸葛亮 左有 7
諸葛亮 郭二人 7
諸葛亮 張翼 26
諸葛亮 司馬懿 108
諸葛亮 王平 46
諸葛亮 陳兵 7
諸葛亮 秋雨 6
諸葛亮 關興 17
諸葛亮 魏主 11
諸葛亮 陰平吾 7
諸葛亮 郭淮 36
諸葛亮 魏軍 6
諸葛亮 孫禮 24
諸葛亮 連天 11
諸葛亮 孔明曰 13
諸葛亮 魏延 8
諸葛亮 曹真 22
諸葛亮 孔明必 6
諸葛亮 張嶷 7
諸葛亮 戴陵 43
諸葛亮 陳倉 8
諸葛亮 馬忠 9
諸葛亮 張苞 22
諸葛亮 汝二人 24
諸葛亮 孔明之 10
諸葛亮 伏兵 18
諸葛亮 汝引 7
諸葛亮 孔明果 6
諸葛亮 魏兵 54
諸葛亮 侍中 6
秋雨 曹真 8
秋雨 諸葛亮 6
秋雨 魏兵 6
秋雨 司馬懿 6
士卒 陳倉 8
士卒 曹真 12
士卒 魏兵 8
士卒 魏主 6
士卒 司馬懿 8
言蜀兵 司馬懿 7
孔明真 諸葛亮 7
姜維 魏兵 6
姜維 司馬懿 7
關而 曹真 6
平引 司馬懿 7
侍郎 曹真 6
關興 諸葛亮 17
關興 張苞 6
關興 王平 10
關興 戴陵 8
關興 魏兵 13
關興 張翼 10
關興 司馬懿 18
關興 馬忠 6
魏主 孔明曰 6
魏主 於太陰 6
魏主 陳倉 12
魏主 劉曄 6
魏主 曹真 22
魏主 諸葛亮 11
魏主 魏兵 14
魏主 士卒 6
