Source Target Weight
崔烈 陳留王 8
吳匡 太后 6
吳匡 袁紹 6
吳匡 何進 8
何苗 太后 6
何苗 袁紹 6
何苗 何進 8
聞賢弟 呂布 8
聞賢弟 丁原 8
閔貢 崔毅 8
閔貢 陳留王 16
布沈吟 呂布 8
布沈吟 丁原 8
董卓 盧植 11
董卓 呂布 41
董卓 鮑信 8
董卓 陳留王 18
董卓 丁原 41
董卓 袁紹 6
董卓 卓大喜 8
董卓 李儒 26
董卓 賁中郎 10
董卓 李肅 11
董卓 何進 7
董卓 鄭泰 6
那馬渾 呂布 8
那馬渾 丁原 8
卓兵 呂布 8
卓兵 丁原 8
布揖 呂布 8
布揖 丁原 8
呂布 盧植 8
呂布 明仁 8
呂布 聞賢弟 8
呂布 伊尹 11
呂布 司徒王允 8
呂布 卓兵 8
呂布 彭伯 8
呂布 丁原 80
呂布 袁紹 12
呂布 董公 8
呂布 卓怒 8
呂布 明珠 8
呂布 馬亦 8
呂布 公若 11
呂布 那馬渾 8
呂布 呂將軍 8
呂布 卓乃止 8
呂布 伊尹放 8
呂布 公乃外 8
呂布 謝肅 8
呂布 富貴 8
呂布 唐猊 8
呂布 昌邑王 8
呂布 卓大喜 11
呂布 蔡邕 8
呂布 馬挺戟 8
呂布 卓按劍 11
呂布 卓乃入 8
呂布 李儒 27
呂布 於園 8
呂布 匡扶 8
呂布 卓大怒 8
呂布 布揖 8
呂布 布驚 8
呂布 布與肅 8
呂布 敬賢 8
呂布 賁中郎 16
呂布 尚為虎 8
呂布 無伊尹 8
呂布 令尊 8
呂布 盧尚書 8
呂布 李肅 20
呂布 有良馬 8
呂布 任虎賁 8
呂布 布沈吟 8
呂布 侍中 8
呂布 董卓 41
呂布 何惜 8
呂布 霍之大才 8
呂布 霍光告 8
呂將軍 呂布 8
呂將軍 丁原 8
鮑信 陳留王 14
鮑信 董卓 8
陳留王 崔烈 8
陳留王 楊彪 8
陳留王 閔貢 16
陳留王 司徒王允 8
陳留王 鮑信 14
陳留王 崔毅 32
陳留王 太尉 8
陳留王 張讓 18
陳留王 帝非帝 8
陳留王 袁紹 21
陳留王 左軍 8
陳留王 王伏 8
陳留王 淳于瓊 8
陳留王 王非王 8
陳留王 貢遂 8
陳留王 帝入莊 8
陳留王 馬與帝 8
陳留王 李儒 7
陳留王 常侍之 8
陳留王 趙萌 8
陳留王 何進 7
陳留王 貢見帝 8
陳留王 莊主 8
陳留王 董卓 18
陳留王 王臥 8
布驚 呂布 8
布驚 丁原 8
何進 盧植 6
何進 吳匡 8
何進 何苗 8
何進 董卓 7
何進 陳留王 7
何進 袁術 6
何進 袁紹 17
何進 張讓 13
何進 太后 17
袁紹 吳匡 6
袁紹 何苗 6
袁紹 董卓 6
袁紹 呂布 12
袁紹 陳留王 21
袁紹 袁術 11
袁紹 李儒 6
袁紹 太后 21
袁紹 丁原 20
袁紹 張讓 8
袁紹 何進 17
袁術 太后 9
袁術 袁紹 11
袁術 何進 6
卓乃止 丁原 8
卓乃止 呂布 8
公乃外 丁原 8
公乃外 呂布 8
公若 呂布 11
公若 丁原 13
卓大怒 丁原 8
卓大怒 呂布 8
淳于瓊 陳留王 8
崔毅 閔貢 8
崔毅 陳留王 32
崔毅 張讓 8
蔡邕 丁原 8
蔡邕 呂布 8
馬挺戟 呂布 8
馬挺戟 丁原 8
楊彪 陳留王 8
馬與帝 陳留王 8
任虎賁 呂布 8
任虎賁 丁原 8
敬賢 呂布 8
敬賢 丁原 8
李儒 董卓 26
李儒 袁紹 6
李儒 陳留王 7
李儒 呂布 27
李儒 賁中郎 6
李儒 李肅 7
李儒 丁原 37
何惜 呂布 8
何惜 丁原 8
布與肅 呂布 8
布與肅 丁原 8
匡扶 呂布 8
匡扶 丁原 8
令尊 呂布 8
令尊 丁原 8
太后 吳匡 6
太后 何苗 6
太后 袁紹 21
太后 袁術 9
太后 何進 17
太后 張讓 8
李肅 丁原 22
李肅 呂布 20
李肅 李儒 7
李肅 董卓 11
