Id Label Weight
呂公 呂公 9
文醜 文醜 14
荀諶 荀諶 1
許攸 許攸 1
袁氏 袁氏 1
顏良 顏良 4
名翊 名翊 1
言瑁 言瑁 1
韓當 韓當 7
於紹 於紹 1
孫權 孫權 1
班師 班師 1
耿武 耿武 5
陳生 陳生 3
袁紹 袁紹 25
袁術 袁術 3
孫堅 孫堅 14
劉備 劉備 6
陳留 陳留 1
張翼 張翼 1
關羽 關羽 1
辛評 辛評 1
陳主 陳主 1
路引兵 路引兵 1
桓階 桓階 6
孫策 孫策 6
鄧城 鄧城 1
於門旗 於門旗 1
李儒 李儒 1
有一彪 有一彪 1
趙雲 趙雲 9
伏於 伏於 1
蒯越 蒯越 1
嚴綱 嚴綱 3
程普保 程普保 1
紹亦策 紹亦策 1
公孫越 公孫越 2
孫翊 孫翊 1
能射者 能射者 1
玄德曰 玄德曰 1
弓弩 弓弩 1
麴義 麴義 9
汝軍 汝軍 1
吉兆 吉兆 1
左軍 左軍 1
劉表 劉表 19
董卓 董卓 3
玄德甚 玄德甚 1
文武 文武 1
公孫瓚 公孫瓚 20
張虎 張虎 4
於磐河 於磐河 1
關純 關純 4
孫朗 孫朗 1
田豐 田豐 3
飛馬挺 飛馬挺 1
諸君何 諸君何 1
孫韶 孫韶 1
諸軍 諸軍 3
逢紀 逢紀 2
太僕 太僕 1
張助 張助 1
程普 程普 7
子名朗 子名朗 1
白馬 白馬 1
黃蓋 黃蓋 8
白馬極 白馬極 1
沮授 沮授 1
帥字旗 帥字旗 1
張動 張動 1
諸子列 諸子列 1
汝兄 汝兄 1
列於陣 列於陣 1
蒯良 蒯良 7
女名仁 女名仁 1
立馬橋 立馬橋 2
智勇 智勇 1
靜引 靜引 1
何干 何干 1
於空 於空 1
許之 許之 1
張邈 張邈 1
袁本初 袁本初 1
孫匡 孫匡 1
趙岐 趙岐 1
俞氏 俞氏 1
馬日 馬日 1
蔡瑁 蔡瑁 7
馬飛 馬飛 1
韓馥 韓馥 7
黃祖 黃祖 18
今豪傑 今豪傑 1
