Id Label Weight
鄧艾 鄧艾 20
鄧良 鄧良 2
思之 思之 1
若知魏 若知魏 1
文武 文武 3
廖化 廖化 1
羅進逸 羅進逸 1
劉諶 劉諶 3
金銀 金銀 1
邵悌 邵悌 1
封子 封子 1
屈膝 屈膝 2
於劍閣 於劍閣 1
王死 王死 1
司馬氏 司馬氏 1
鄧士載 鄧士載 1
張翼 張翼 1
關羽 關羽 1
晉公 晉公 1
艾酒 艾酒 1
艾為 艾為 1
諸王 諸王 1
牽弘 牽弘 1
王頎 王頎 1
封禪 封禪 1
劉璩 劉璩 1
韓信克 韓信克 1
聞將軍 聞將軍 1
蔣顯 蔣顯 4
劉瓚 劉瓚 1
光祿 光祿 1
張紹 張紹 4
魏必 魏必 1
姜維 姜維 6
何烈 何烈 1
崔夫人 崔夫人 3
英敏 英敏 1
扶風王 扶風王 2
汝耶 汝耶 1
明公 明公 1
雲徹席 雲徹席 1
沃野千里 沃野千里 1
梁父吟 梁父吟 1
諸葛瞻 諸葛瞻 1
付三人 付三人 1
西征 西征 1
餘皆儒 餘皆儒 1
汝小兒 汝小兒 1
封太尉 封太尉 1
何策 何策 2
晉公疑 晉公疑 1
封艾詔 封艾詔 1
董厥 董厥 1
於綿竹 於綿竹 1
白起 白起 1
維相 維相 1
艾切謂 艾切謂 1
子中惟 子中惟 1
全忠義 全忠義 1
若稱臣 若稱臣 1
都尉 都尉 1
司馬公 司馬公 1
儲胥 儲胥 1
黃皓 黃皓 2
黎民 黎民 1
玉璽 玉璽 3
太僕 太僕 1
艾銜命 艾銜命 1
封鐘會 封鐘會 1
司馬昭 司馬昭 7
汝何 汝何 1
劉禪 劉禪 1
劉瑤 劉瑤 1
汝曾 汝曾 1
侍中 侍中 1
艾聞 艾聞 1
招安 招安 1
聞知 聞知 1
諸官 諸官 1
武侯 武侯 2
明白 明白 1
今因平 今因平 1
劉琮 劉琮 1
劉恂 劉恂 1
宜留隴 宜留隴 1
西曹 西曹 1
太尉 太尉 1
艾拜 艾拜 1
張峻 張峻 1
石大呼 石大呼 1
權留之 權留之 1
雲漢 雲漢 1
安民 安民 1
安能成 安能成 1
殷國富 殷國富 1
魏主曹 魏主曹 1
李虎 李虎 1
王孫志 王孫志 1
賈充 賈充 4
言艾 言艾 1
魏兵 魏兵 4
吳未賓 吳未賓 1
封二 封二 1
譙周 譙周 7
師纂 師纂 1
孫休 孫休 1
來克 來克 1
尚書郎 尚書郎 1
比勳 比勳 1
洪福 洪福 1
子為亭 子為亭 1
