Id Label Weight
孔明知 孔明知 1
秦宓 秦宓 1
世之虎 世之虎 1
魯從之 魯從之 1
張飛 張飛 39
於堂 於堂 1
馬迎之 馬迎之 1
玄德正 玄德正 1
公之尊 公之尊 1
吳懿 吳懿 1
牛宰馬 牛宰馬 1
文武 文武 2
霍峻 霍峻 2
廖化 廖化 1
黃權 黃權 4
玄德大 玄德大 5
雍笑 雍笑 1
費觀 費觀 5
孔明引 孔明引 1
北畏 北畏 1
萬民 萬民 1
馬超 馬超 64
汝焉敢 汝焉敢 1
彭越 彭越 1
玄德再 玄德再 1
楊洪 楊洪 1
印綬 印綬 3
諸葛軍 諸葛軍 1
張昭 張昭 2
益州牧 益州牧 2
錢帛 錢帛 1
玄德遂 玄德遂 1
張翼 張翼 2
雲吾 雲吾 1
魏延引 魏延引 1
關羽 關羽 10
呂義 呂義 1
賴孝 賴孝 1
冀明照 冀明照 1
公之言 公之言 1
關上軍 關上軍 1
龐義 龐義 1
費詩 費詩 1
黃忠 黃忠 7
巴蜀 巴蜀 1
趙雲 趙雲 9
玄德兵 玄德兵 1
龐德 龐德 1
諸葛亮 諸葛亮 13
馬謖 馬謖 1
霍峻守 霍峻守 1
士卒 士卒 1
孟達 孟達 3
玄德召 玄德召 2
周群 周群 1
孫乾 孫乾 5
聞公 聞公 1
周倉 周倉 1
玄德曰 玄德曰 10
張魯 張魯 13
楊松 楊松 10
恩榮 恩榮 1
漢壽亭 漢壽亭 1
田宅 田宅 2
立於 立於 1
劉蓋州 劉蓋州 1
西蜀方 西蜀方 1
文武官 文武官 1
簡雍 簡雍 4
干戈 干戈 1
蔣琬 蔣琬 1
劉巴 劉巴 3
金帛 金帛 1
關平 關平 3
法正 法正 7
劉璋 劉璋 27
賓之禮 賓之禮 1
立功 立功 1
仁義 仁義 1
孔明自 孔明自 1
孫權 孫權 2
美髯公 美髯公 1
許靖 許靖 2
望葭萌 望葭萌 1
伯父 伯父 1
吳班 吳班 1
諸軍 諸軍 1
孔明曰 孔明曰 14
馬岱 馬岱 13
雷銅 雷銅 1
龐統 龐統 1
陳言 陳言 1
董和 董和 2
玄德亦 玄德亦 1
黎民 黎民 1
玄德教 玄德教 1
玄德自 玄德自 2
嚴領 嚴領 1
鄭度 鄭度 2
魏延 魏延 11
伊籍 伊籍 1
德望 德望 1
李嚴 李嚴 10
西充 西充 1
趙二 趙二 1
劉備 劉備 35
張衛 張衛 2
楊柏 楊柏 6
魯曰 魯曰 1
糜竺 糜竺 1
寶劍新 寶劍新 1
聞越 聞越 1
帝王 帝王 1
諸官 諸官 1
吳蘭 吳蘭 1
馬漢 馬漢 1
白銀 白銀 1
佩領振威 佩領振威 1
銀甲 銀甲 1
閻圃 閻圃 1
漢升 漢升 1
秦名宓 秦名宓 1
鄧芝 鄧芝 1
嚴顏 嚴顏 1
公可納 公可納 1
劉封 劉封 1
何安 何安 1
仁德 仁德 2
保汝為漢 保汝為漢 1
玄德欲 玄德欲 1
德政 德政 1
諸郡 諸郡 1
左將軍 左將軍 3
卓膺 卓膺 1
於蜀郡 於蜀郡 1
高祖 高祖 2
玄德接 玄德接 1
李恢 李恢 6
保得我為漢 保得我為漢 1
英勇 英勇 2
顧雍 顧雍 1
恩禮 恩禮 1
於斯著 於斯著 1
聞之 聞之 4
伏於 伏於 1
譙周 譙周 1
聞言 聞言 1
馬良 馬良 1
曹躁 曹躁 1
玄德恐 玄德恐 1
布於 布於 1
真虎 真虎 1
糜芳 糜芳 1
