Source Target Weight
徐晃 張飛 6
萬大軍 劉備 9
玄德修 劉備 9
田豐 袁紹 8
田豐 孫乾 10
田豐 劉備 18
馬騰 孫乾 10
馬騰 袁紹 8
馬騰 劉備 18
樂進 張飛 6
乾乃先 劉備 9
董卓 董承 6
董卓 董妃 6
譚乃留 劉備 7
董承 董卓 6
董承 董妃 9
董承 劉備 9
董承 董承之 6
於紹 劉備 9
關羽 張遼 12
關羽 袁紹 16
關羽 劉備 28
張遼 關羽 12
張遼 袁紹 12
張遼 劉備 22
許昌 劉備 9
袁紹 田豐 8
袁紹 孫乾 20
袁紹 馬騰 8
袁紹 郭嘉 8
袁紹 關羽 16
袁紹 張遼 12
袁紹 小沛 6
袁紹 程昱 8
袁紹 劉備 65
張飛 徐晃 6
張飛 樂進 6
小沛 袁紹 6
小沛 劉備 11
官渡 劉備 9
玄德匹 劉備 8
董承之 董承 6
董承之 董妃 6
譚素敬 劉備 7
聞知匹 劉備 7
程昱 袁紹 8
程昱 劉備 16
糜竺 劉備 7
袁譚 劉備 7
郭嘉 袁紹 8
郭嘉 劉備 16
曹躁東 劉備 9
簡雍 劉備 7
明公裁 劉備 9
孫乾 田豐 10
孫乾 馬騰 10
孫乾 袁紹 20
孫乾 劉備 47
陳登 劉備 7
安民 劉備 7
玄德曰 劉備 8
董妃 董承 9
董妃 董卓 6
董妃 董承之 6
於心 劉備 7
子中惟 劉備 9
玄德拜 劉備 7
劉備 萬大軍 9
劉備 玄德修 9
劉備 田豐 18
劉備 馬騰 18
劉備 乾乃先 9
劉備 玄德拜 7
劉備 董承 9
劉備 於紹 9
劉備 郭嘉 16
劉備 官渡 9
劉備 關羽 28
劉備 張遼 22
劉備 許昌 9
劉備 袁紹 65
劉備 小沛 11
劉備 明公裁 9
劉備 聞知匹 7
劉備 糜竺 7
劉備 玄德匹 8
劉備 譚素敬 7
劉備 譚乃留 7
劉備 程昱 16
劉備 袁譚 7
劉備 子中惟 9
劉備 曹躁東 9
劉備 簡雍 7
劉備 孫乾 47
劉備 陳登 7
劉備 安民 7
劉備 玄德曰 8
劉備 於心 7
