Source Target Weight
禰衡 孔融 16
祝融 許褚 7
祝融 曹仁 8
張飛 曹軍 6
張飛 宋忠 6
張飛 劉備 7
張飛 曹仁 9
張飛 關羽 6
張飛 許褚 7
候捷音 許褚 7
候捷音 曹仁 8
曹軍 紅旗 8
曹軍 許褚 28
曹軍 張飛 6
曹軍 諸葛亮 8
曹軍 趙雲 8
曹軍 劉封 12
曹軍 曹洪 8
曹軍 關羽 6
曹軍 曹仁 34
曹軍 曹兵 8
曹軍 曹仁引 6
曹軍 劉備 12
曹軍 糜芳 8
劉封 紅旗 6
劉封 許褚 21
劉封 諸葛亮 6
劉封 曹軍 12
劉封 趙雲 6
劉封 曹洪 6
劉封 曹仁 24
劉封 曹兵 6
劉封 劉備 9
劉封 糜芳 6
袁氏 劉表 6
郗慮 孔融 16
曹兵 曹軍 8
曹兵 孔明曰 7
曹兵 宋忠 6
曹兵 劉備 11
曹兵 曹仁 16
曹兵 關羽 6
曹兵 許褚 14
曹兵 劉封 6
玄德引 劉表 6
許昌 孔融 8
玄德具 宋忠 6
曹仁 伏軍 8
曹仁 候捷音 8
曹仁 於東 8
曹仁 張飛 9
曹仁 紅旗軍 8
曹仁 曹軍 34
曹仁 曹洪引 8
曹仁 卻順水 8
曹仁 劉封 24
曹仁 張榜 8
曹仁 孔明曰 8
曹仁 祝融 8
曹仁 鐵甲軍 8
曹仁 曹兵 16
曹仁 探馬飛 8
曹仁 曹仁引 9
曹仁 望見坡 8
曹仁 劉備 26
曹仁 糜竺 8
曹仁 關羽 9
曹仁 伏於東 8
曹仁 曹洪 17
曹仁 紅旗 16
曹仁 許褚 57
曹仁 孔明分 8
曹仁 通紅 8
曹仁 曹躁守 8
曹仁 張二 8
曹仁 汝二人 8
曹仁 趙雲 16
曹仁 諸葛亮 17
曹仁 山后 8
曹仁 伏兵 8
曹仁 水淹 8
曹仁 曉諭 8
曹仁 孫乾 8
曹仁 付伊籍 8
曹仁 都已 8
曹仁 糜芳引 8
曹仁 曹仁大 8
曹仁 夏侯 10
曹仁 糜芳 16
曹仁 南征 8
仲尼 孔融 8
關羽 張飛 6
關羽 曹軍 6
關羽 孔明曰 9
關羽 宋忠 24
關羽 伊籍 12
關羽 劉備 19
關羽 曹仁 9
關羽 許褚 7
關羽 劉琮 20
關羽 曹兵 6
關羽 玄德曰 8
曹躁既 孔融 8
籍大驚 宋忠 6
曉諭 許褚 7
曉諭 曹仁 8
孔明分 許褚 7
孔明分 曹仁 8
通紅 許褚 7
通紅 曹仁 8
曹躁守 許褚 7
曹躁守 曹仁 8
趙雲 許褚 14
趙雲 曹軍 8
趙雲 劉封 6
趙雲 曹仁 16
趙雲 劉備 6
蒯越 劉琮 8
蒯越 宋忠 6
蒯越 曹躁 6
諸葛亮 曹軍 8
諸葛亮 劉封 6
諸葛亮 劉備 8
諸葛亮 許褚 15
諸葛亮 曹仁 17
山后 許褚 7
山后 曹仁 8
曹洪引 許褚 7
曹洪引 曹仁 8
玄德感 宋忠 6
水淹 許褚 7
水淹 曹仁 8
許褚 伏軍 7
許褚 候捷音 7
許褚 於東 7
許褚 張飛 7
許褚 紅旗軍 7
許褚 曹軍 28
許褚 曹洪引 7
許褚 卻順水 7
許褚 劉封 21
許褚 張榜 7
許褚 孔明曰 7
許褚 祝融 7
許褚 鐵甲軍 7
許褚 曹兵 14
許褚 探馬飛 7
許褚 曹仁引 7
許褚 望見坡 7
許褚 劉備 23
許褚 糜竺 7
許褚 關羽 7
許褚 伏於東 7
許褚 曹洪 15
許褚 紅旗 14
許褚 孔明分 7
許褚 通紅 7
許褚 曹躁守 7
許褚 張二 7
許褚 汝二人 7
許褚 趙雲 14
許褚 諸葛亮 15
許褚 山后 7
許褚 伏兵 7
許褚 曹仁 57
許褚 水淹 7
許褚 曉諭 7
