Id Label Weight
黃須兒 黃須兒 2
曹兵徹 曹兵徹 1
門吏阻 門吏阻 1
張飛 張飛 8
孔明笑 孔明笑 1
祖先 祖先 1
楊德 楊德 1
曹軍 曹軍 1
漢宗親 漢宗親 1
魏延分 魏延分 2
曹兵方 曹兵方 1
汝見吾 汝見吾 1
馬立 馬立 1
時指而 時指而 1
曹營 曹營 1
曹兵 曹兵 12
桑幹 桑幹 1
玄德引 玄德引 2
曹彰 曹彰 7
曹寨 曹寨 1
于斜穀界口 于斜穀界口 1
魏王 魏王 2
士卒 士卒 1
於丕府 於丕府 1
曹躁既 曹躁既 1
愛修 愛修 1
玄德令 玄德令 1
曹丕 曹丕 5
德奮力 德奮力 1
雲然 雲然 1
封大敗 封大敗 1
趙雲 趙雲 11
王平 王平 6
龐德 龐德 3
諸葛亮 諸葛亮 8
申時 申時 1
於轅門 於轅門 1
西川之 西川之 1
於懷 於懷 1
孟達 孟達 5
許褚 許褚 6
黃忠 黃忠 6
霍去病 霍去病 1
格猛獸 格猛獸 1
玄德曰 玄德曰 4
弓弩 弓弩 2
凡吾 凡吾 1
烏桓 烏桓 1
代守閬 代守閬 1
夏侯 夏侯 6
曹植 曹植 3
曹躁見 曹躁見 1
玄德背 玄德背 1
玄德大 玄德大 2
魏延射 魏延射 1
立功 立功 1
望蜀營 望蜀營 1
汝可引 汝可引 1
孔明曰 孔明曰 4
於中 於中 1
何敗 何敗 1
萬夫 萬夫 1
魏延 魏延 6
曹躁心 曹躁心 1
吳質 吳質 3
劉備 劉備 14
龍鳳 龍鳳 1
徐晃引 徐晃引 2
齊鳴 齊鳴 2
玄德答 玄德答 1
吳蘭 吳蘭 3
汝二人 汝二人 1
曹躁 曹躁 5
嚴顏 嚴顏 1
曹躁之 曹躁之 1
劉封 劉封 6
弓馬 弓馬 1
楊修 楊修 9
伏兵 伏兵 3
陽平 陽平 2
王子 王子 1
延棄弓 延棄弓 1
安民 安民 1
馬超 馬超 6
徐晃 徐晃 7
代郡 代郡 1
王必 王必 1
曹阿 曹阿 1
玄德先 玄德先 1
