Source Target Weight
周旨 張悌 12
周旨 孫歆 9
周旨 杜預 23
周旨 陸景 9
周旨 伍延 6
周旨 晉兵 7
周旨 吳兵 8
周旨 沈瑩 6
張悌 吳營 6
張悌 吳之 6
張悌 吳兵見 6
張悌 周旨 12
張悌 鐵索 8
張悌 沈瑩 20
張悌 諸軍 6
張悌 望風 6
張悌 晉軍 6
張悌 時龍驤 6
張悌 杜預 8
張悌 吳兵 6
張悌 東吳危 6
張悌 晉兵 14
張悌 諸葛靚 14
晉兵 周旨 7
晉兵 張悌 14
晉兵 沈瑩 7
晉兵 杜預 10
晉軍 張悌 6
吳之 張悌 6
賈充 羊祜 6
賈充 孫皓 6
鐵索 張悌 8
張華 孫皓 7
左傳 杜預 6
時龍驤 張悌 6
司馬炎 羊祜 11
司馬炎 孫皓 7
司馬炎 陸抗 7
諸葛靚 沈瑩 7
諸葛靚 張悌 14
吳主 孫皓 8
吳主 岑昏 6
諸軍 張悌 6
諸軍 杜預 8
伏兵 杜預 7
伍延 陸景 6
伍延 周旨 6
伍延 孫歆 7
伍延 杜預 15
孫歆 吳兵 6
孫歆 杜預 22
孫歆 周旨 9
孫歆 陸景 9
孫歆 伍延 7
杜預 羊祜 8
杜預 諸軍 8
杜預 周旨 23
杜預 小舟 7
杜預 陸景 21
杜預 張悌 8
杜預 晉兵 10
杜預 孫皓 9
杜預 張尚 7
杜預 伏兵 7
杜預 伍延 15
杜預 左傳 6
杜預 孫歆 22
杜預 吳兵 15
吳營 張悌 6
望風 張悌 6
吳兵見 張悌 6
岑昏 吳主 6
孫皓 羊祜 15
孫皓 張華 7
孫皓 司馬炎 7
孫皓 陸抗 9
孫皓 杜預 9
孫皓 賈充 6
孫皓 吳主 8
東吳危 張悌 6
吳兵 周旨 8
吳兵 陸景 6
吳兵 張悌 6
吳兵 孫歆 6
吳兵 杜預 15
羊祜 孫皓 15
羊祜 陸抗 19
羊祜 杜預 8
羊祜 賈充 6
羊祜 司馬炎 11
小舟 杜預 7
陸景 孫歆 9
陸景 吳兵 6
陸景 杜預 21
陸景 周旨 9
陸景 伍延 6
張尚 杜預 7
沈瑩 周旨 6
沈瑩 晉兵 7
沈瑩 諸葛靚 7
沈瑩 張悌 20
陸抗 羊祜 19
陸抗 孫皓 9
陸抗 司馬炎 7
