Id Label Weight
金鼓旗 金鼓旗 1
結連東 結連東 1
汝主 汝主 1
玄德喝 玄德喝 1
高明 高明 1
若葭萌 若葭萌 1
聞錦 聞錦 1
高沛 高沛 11
松昨 松昨 1
黃權 黃權 3
玄德大 玄德大 5
仲邈 仲邈 1
樂進 樂進 1
南郡枝 南郡枝 1
席散 席散 1
吳懿 吳懿 4
紫虛遂 紫虛遂 1
于皇叔 于皇叔 1
王業 王業 1
蒲墩 蒲墩 1
玄德乃 玄德乃 1
士卒 士卒 1
左寨 左寨 1
汝川 汝川 1
玄德令 玄德令 2
張松 張松 4
關平 關平 4
魏延解 魏延解 1
馬步軍 馬步軍 1
歸寨 歸寨 1
汝言 汝言 1
諸葛亮 諸葛亮 2
漢軍 漢軍 2
霍峻守 霍峻守 1
玄德寨 玄德寨 1
孟達 孟達 2
汝肯 汝肯 1
玄德既 玄德既 1
黃忠 黃忠 18
金甲錦 金甲錦 1
楊高 楊高 1
小軍飛 小軍飛 1
馬奔 馬奔 1
張魯 張魯 3
紫虛上人 紫虛上人 4
張肅 張肅 2
張昭 張昭 1
玄德曰 玄德曰 11
言語 言語 2
玄德合 玄德合 1
徐圖 徐圖 1
黃魏爭 黃魏爭 1
劉巴 劉巴 2
文武 文武 2
法正 法正 3
劉璋 劉璋 15
左龍右 左龍右 1
劉循 劉循 1
孫權 孫權 5
老夫 老夫 1
佩寶劍 佩寶劍 1
同宗 同宗 2
宜善防 宜善防 1
雷銅 雷銅 2
龐統 龐統 24
武王伐 武王伐 1
何異 何異 1
魏延 魏延 22
鄧賢 鄧賢 16
若得軍 若得軍 1
劉備 劉備 40
扶玄德 扶玄德 1
魏延各 魏延各 1
楊懷 楊懷 13
孫夫人 孫夫人 1
玄德亦 玄德亦 1
何乃遲 何乃遲 1
吳蘭 吳蘭 2
劉表 劉表 1
汝二人 汝二人 4
公乃 公乃 1
彭永言 彭永言 1
老將軍 老將軍 1
士少歇 士少歇 1
劉封 劉封 4
曹躁令 曹躁令 1
伏兵 伏兵 1
玄德欲 玄德欲 1
弓弦 弓弦 1
玄德正 玄德正 1
權勝 權勝 1
張任 張任 7
劉名巴 劉名巴 1
玄德引 玄德引 1
聞知 聞知 1
曹躁 曹躁 1
玄德留 玄德留 1
無謙遜 無謙遜 1
