Id Label Weight
今若納 今若納 1
若候兵 若候兵 1
龔都 龔都 6
許褚 許褚 7
張飛 張飛 7
何喜 何喜 1
齊明 齊明 1
曹軍 曹軍 4
樂進 樂進 4
公皆 公皆 1
何足惜 何足惜 1
曹躁兵 曹躁兵 1
桓帝 桓帝 1
德望 德望 1
陳列於 陳列於 1
於楚 於楚 1
郭二人 郭二人 1
曹兵 曹兵 2
玄德引 玄德引 1
殷馗 殷馗 1
玄德再 玄德再 1
許昌 許昌 1
袁紹 袁紹 27
於禁 於禁 1
乾非 乾非 1
張邰 張邰 3
關羽 關羽 10
曹躁乘 曹躁乘 1
辛評 辛評 2
子密詔 子密詔 1
曹操 曹操 1
孫權 孫權 1
天下英雄 天下英雄 1
高幹 高幹 5
容某 容某 1
夏侯淵 夏侯淵 4
曹仁 曹仁 1
馬上朗 馬上朗 1
趙雲 趙雲 9
匡扶 匡扶 1
曹軍遠 曹軍遠 1
殷馗善 殷馗善 1
若勝 若勝 1
興仁義 興仁義 1
糜芳 糜芳 1
立寨 立寨 1
單馬 單馬 1
郭圖 郭圖 3
高覽 高覽 7
孫乾 孫乾 7
寶劍 寶劍 1
玄德便 玄德便 1
周倉 周倉 1
養軍民 養軍民 1
玄德曰 玄德曰 3
乾先來 乾先來 1
玄德打 玄德打 1
王佐之才 王佐之才 1
干戈 干戈 1
汝何 汝何 1
汝勿多 汝勿多 1
譚為長 譚為長 1
劉表 劉表 10
諸君 諸君 3
夏侯 夏侯 6
劉將軍 劉將軍 2
黃星 黃星 2
關平 關平 1
同宗 同宗 2
玄德背 玄德背 1
審配 審配 5
玄德大 玄德大 5
敬士 敬士 1
田豐 田豐 8
劉辟 劉辟 7
於沙灘 於沙灘 1
令三軍 令三軍 1
雲縱馬 雲縱馬 1
宋之 宋之 1
顯甫 顯甫 1
諸軍 諸軍 1
呂布 呂布 2
逢紀 逢紀 5
袁將軍 袁將軍 2
玄德正 玄德正 1
玄德教 玄德教 1
愛之 愛之 1
袁尚 袁尚 8
邰與雲 邰與雲 1
張遼 張遼 2
一將 一將 1
士歸 士歸 1
劉備 劉備 36
梁沛 梁沛 1
於羽 於羽 1
徐晃部 徐晃部 1
於民 於民 1
苗裔 苗裔 1
蔣義渠 蔣義渠 1
養軍 養軍 1
聞者 聞者 1
沮授 沮授 2
曹洪 曹洪 3
程昱 程昱 2
仰天 仰天 1
玄德方 玄德方 1
邰兵 邰兵 1
于禁 于禁 1
袁譚 袁譚 6
劉氏 劉氏 3
滿寵 滿寵 1
伏兵 伏兵 1
官渡 官渡 5
李典 李典 3
秋成 秋成 1
許之 許之 1
向輔 向輔 2
高祖 高祖 1
豐笑 豐笑 1
馬軍 馬軍 1
袁本初 袁本初 1
立嗣 立嗣 1
馬來 馬來 1
徐晃 徐晃 2
蔡瑁 蔡瑁 3
聞言 聞言 1
史渙 史渙 3
曹躁 曹躁 2
袁熙 袁熙 6
今軍威 今軍威 1
簡雍 簡雍 1
袁軍 袁軍 2
