Source Target Weight
桓靈 郭汜 6
玉葉 呂布 7
玉葉 劉備 8
宮殿 郭汜 6
張飛 呂布 21
張飛 玄德曰 6
張飛 劉備 19
宋果 張濟 12
宋果 楊奉 9
宋果 郭汜 6
王允 郭汜 6
玄德方 呂布 7
玄德方 劉備 8
諸侯 呂布 9
諸侯 劉備 8
曹躁引 郭汜 6
呂布 陶使君 7
呂布 玄德背 7
呂布 陶謙 7
呂布 張飛 21
呂布 玄德入 7
呂布 玄德方 7
呂布 諸侯 9
呂布 三謙 7
呂布 幸將軍 7
呂布 公卿 8
呂布 蒙使君 9
呂布 張隨入 7
呂布 賈詡 8
呂布 玄德再 7
呂布 袁紹 10
呂布 玄德乃 7
呂布 王司徒 7
呂布 陳宮 17
呂布 布乃 17
呂布 張同 7
呂布 皇甫酈 6
呂布 董卓之 7
呂布 張二公 7
呂布 玄德曰 21
呂布 玉葉 7
呂布 關公勸 7
呂布 劉備 68
郭汜兵 郭汜 15
郭汜引 董承 6
郭汜引 楊奉 6
董承 楊奉 41
董承 楊彪 10
董承 弘農 6
董承 伏德 10
董承 李樂 80
董承 樂軍 10
董承 郭汜引 6
董承 韓暹 20
董承 韓融 20
董承 郭汜 16
董承 胡才 10
王邑 楊奉 6
王邑 李樂 16
聞知 楊奉 6
聞知 李樂 16
玄德再 呂布 7
玄德再 劉備 8
韓融 楊奉 24
韓融 郭汜 8
韓融 楊彪 8
韓融 樂軍 8
韓融 伏德 8
韓融 李樂 64
韓融 董承 20
韓融 韓暹 16
韓融 胡才 8
袁紹 呂布 10
司馬知 郭汜 6
劉備 陶使君 8
劉備 玄德背 8
劉備 布乃 12
劉備 張飛 19
劉備 玄德乃 8
劉備 張同 8
劉備 玄德入 8
劉備 玄德方 8
劉備 諸侯 8
劉備 三謙 8
劉備 董卓之 8
劉備 呂布 68
劉備 玉葉 8
劉備 關公勸 8
劉備 蒙使君 9
劉備 張二公 8
劉備 玄德曰 14
劉備 玄德再 8
劉備 陶謙 8
劉備 幸將軍 8
劉備 張隨入 8
劉備 王司徒 8
劉備 陳宮 12
納之 楊奉 6
納之 李樂 16
玄德乃 呂布 7
玄德乃 劉備 8
王司徒 呂布 7
王司徒 劉備 8
陳宮 呂布 17
陳宮 劉備 12
布乃 呂布 17
布乃 劉備 12
光武 郭汜 6
伏皇后 郭汜 6
樂軍 楊奉 12
樂軍 李樂 32
樂軍 董承 10
樂軍 韓融 8
樂軍 韓暹 8
皇甫酈 公卿 13
皇甫酈 呂布 6
皇甫酈 賈詡 13
皇甫酈 郭阿多 6
皇甫酈 郭汜 8
皇甫酈 侍中 6
郭汜之 郭汜 6
楊琦 郭汜 7
郭將軍 郭汜 7
董卓之 呂布 7
董卓之 劉備 8
曹躁平 郭汜 6
關公勸 呂布 7
關公勸 劉備 8
於帝 楊奉 6
於帝 李樂 16
韓暹 楊奉 24
韓暹 楊彪 8
韓暹 樂軍 8
韓暹 伏德 8
韓暹 李樂 64
韓暹 董承 20
韓暹 韓融 16
韓暹 郭汜 8
韓暹 胡才 8
北將軍 楊奉 6
北將軍 李樂 16
玄德曰 張飛 6
玄德曰 呂布 21
玄德曰 劉備 14
張隨入 呂布 7
張隨入 劉備 8
郭汜 桓靈 6
郭汜 宮殿 6
郭汜 司馬知 6
郭汜 宋果 6
郭汜 王允 6
郭汜 曹躁引 6
郭汜 郭汜兵 15
郭汜 董承 16
郭汜 韓融 8
郭汜 干戈 6
郭汜 于汜妻 6
郭汜 伏皇后 6
郭汜 皇甫酈 8
郭汜 郭汜之 6
郭汜 楊琦 7
郭汜 郭將軍 7
郭汜 曹躁平 6
郭汜 韓暹 8
郭汜 郭汜知 6
郭汜 何進 6
郭汜 左靈 6
郭汜 楊彪 25
郭汜 李樂 32
郭汜 公卿 14
郭汜 李共圖 6
郭汜 董呂成 6
郭汜 郭阿多 10
郭汜 金甌 6
郭汜 賈詡 16
郭汜 荊棘爭 6
郭汜 李暹 9
郭汜 宮嬪 6
郭汜 楊奉 25
郭汜 光武 6
郭汜 張濟 10
郭汜 李司馬 6
郭汜 太尉 8
郭汜 托紅粉 6
郭汜 郭心懷 6
郭汜 費亭侯 6
郭汜 帝乃書 6
郭汜 侍中 8
張楊 楊奉 6
張楊 李樂 16
郭汜知 郭汜 6
何進 郭汜 6
干戈 郭汜 6
左靈 郭汜 6
幸將軍 呂布 7
幸將軍 劉備 8
陶使君 呂布 7
陶使君 劉備 8
玄德背 呂布 7
玄德背 劉備 8
楊彪 李樂 32
楊彪 公卿 6
楊彪 董承 10
楊彪 韓融 8
楊彪 楊奉 12
楊彪 韓暹 8
楊彪 郭汜 25
李樂 楊奉 96
李樂 郭汜 32
李樂 聞知 16
李樂 帝勉強 16
李樂 小舟 16
李樂 楊彪 32
李樂 郭汜令 16
李樂 樂軍 32
李樂 劉放 16
李樂 伏德 32
李樂 太尉 16
李樂 納之 16
李樂 董承 80
李樂 密傳聖 16
李樂 白波帥 16
李樂 太僕 16
李樂 王邑 16
李樂 尋得一 16
李樂 尚弘 16
李樂 韓融 64
李樂 韓暹 64
李樂 張楊 16
李樂 北將軍 16
李樂 安邑 16
李樂 於帝 16
李樂 白絹 16
李樂 胡才 32
陶謙 呂布 7
陶謙 劉備 8
尚弘 楊奉 6
尚弘 李樂 16
崔勇 楊奉 15
崔勇 徐晃 6
玄德入 呂布 7
玄德入 劉備 8
三謙 呂布 7
三謙 劉備 8
弘農 董承 6
弘農 楊奉 6
公卿 楊彪 6
公卿 皇甫酈 13
公卿 呂布 8
公卿 郭汜 14
公卿 郭阿多 8
公卿 賈詡 17
公卿 侍中 8
蒙使君 呂布 9
蒙使君 劉備 9
李司馬 郭汜 6
太僕 楊奉 6
太僕 李樂 16
董呂成 郭汜 6
郭阿多 公卿 8
郭阿多 賈詡 9
郭阿多 皇甫酈 6
郭阿多 郭汜 10
金甌 郭汜 6
帝勉強 楊奉 6
帝勉強 李樂 16
賈詡 呂布 8
賈詡 公卿 17
賈詡 郭阿多 9
賈詡 皇甫酈 13
賈詡 郭汜 16
賈詡 侍中 8
李暹 郭汜 9
于汜妻 郭汜 6
安邑 楊奉 6
安邑 李樂 16
宮嬪 郭汜 6
徐晃 楊奉 12
徐晃 崔勇 6
胡才 楊奉 12
胡才 李樂 32
胡才 董承 10
胡才 韓融 8
胡才 韓暹 8
楊奉 小舟 6
楊奉 北將軍 6
楊奉 宋果 9
楊奉 崔勇 15
楊奉 弘農 6
楊奉 楊彪 12
楊奉 郭汜引 6
楊奉 董承 41
楊奉 密傳聖 6
楊奉 太僕 6
楊奉 郭汜 25
楊奉 尋得一 6
楊奉 帝勉強 6
楊奉 太尉 6
楊奉 聞知 6
楊奉 於帝 6
楊奉 胡才 12
楊奉 張楊 6
楊奉 張濟 16
楊奉 郭汜令 6
楊奉 樂軍 12
楊奉 安邑 6
楊奉 伏德 12
楊奉 李樂 96
楊奉 白波帥 6
楊奉 韓融 24
楊奉 劉放 6
楊奉 王邑 6
楊奉 尚弘 6
楊奉 韓暹 24
楊奉 徐晃 12
楊奉 納之 6
楊奉 白絹 6
尋得一 楊奉 6
尋得一 李樂 16
張濟 郭汜 10
張濟 宋果 12
張濟 楊奉 16
張同 呂布 7
張同 劉備 8
伏德 楊奉 12
伏德 李樂 32
伏德 董承 10
伏德 韓融 8
伏德 韓暹 8
李共圖 郭汜 6
郭汜令 楊奉 6
郭汜令 李樂 16
密傳聖 楊奉 6
密傳聖 李樂 16
小舟 楊奉 6
小舟 李樂 16
太尉 郭汜 8
太尉 楊奉 6
太尉 李樂 16
托紅粉 郭汜 6
郭心懷 郭汜 6
劉放 楊奉 6
劉放 李樂 16
張二公 呂布 7
張二公 劉備 8
費亭侯 郭汜 6
帝乃書 郭汜 6
荊棘爭 郭汜 6
侍中 皇甫酈 6
侍中 公卿 8
侍中 郭汜 8
侍中 賈詡 8
白絹 楊奉 6
白絹 李樂 16
白波帥 楊奉 6
白波帥 李樂 16
