Source Target Weight
伏蒙明 諸葛亮 7
伏蒙明 司馬懿 9
明詔 諸葛亮 7
明詔 司馬懿 9
魏延分 諸葛亮 7
孔明今 張虎 6
孔明今 魏延 6
孔明今 司馬師 6
孔明今 司馬懿 20
孔明笑 諸葛亮 7
孔明笑 司馬懿 9
望襄陽 陸遜 7
諸葛 司馬懿 10
陸遜 徐徐 14
陸遜 宜先督 7
陸遜 孫權 7
陸遜 劉劭 8
陸遜 魏軍 14
陸遜 魏主曹 8
陸遜 諸葛瑾 14
陸遜 陸將軍 7
陸遜 魏主 6
陸遜 魏兵 8
陸遜 望襄陽 7
陸遜 張揚 7
郭淮 司馬懿 10
廖化 孔明只 6
廖化 張嶷 6
廖化 諸葛亮 6
廖化 魏延 6
廖化 張翼 12
廖化 司馬懿 12
廖化 于林東 6
廖化 望東 6
張揚 陸遜 7
錢谷 諸葛亮 7
錢谷 司馬懿 9
仰觀 諸葛亮 6
顧盼 司馬懿 10
魏延引 司馬懿 10
張翼 廖化 12
田豫 滿寵 6
劉劭 滿寵 6
劉劭 陸遜 8
汝將木 諸葛亮 7
孔明分 諸葛亮 7
諸葛亮 伏蒙明 7
諸葛亮 明詔 7
諸葛亮 魏延分 7
諸葛亮 高枕 7
諸葛亮 孔明自 10
諸葛亮 孔明曰 9
諸葛亮 汝可引 8
諸葛亮 張虎 6
諸葛亮 廖化 6
諸葛亮 馬岱 16
諸葛亮 宣諭 7
諸葛亮 滿寵 6
諸葛亮 魏延 50
諸葛亮 魏寨 12
諸葛亮 吳兵 6
諸葛亮 仰觀 6
諸葛亮 常自校 7
諸葛亮 汝將木 7
諸葛亮 孔明分 7
諸葛亮 士大夫 7
諸葛亮 祁山兵 7
諸葛亮 托孤 7
諸葛亮 孔明笑 7
諸葛亮 雪三軍 7
諸葛亮 辛毗 35
諸葛亮 伏兵 9
諸葛亮 魏主曹 10
諸葛亮 汝之功 7
諸葛亮 高翔 16
諸葛亮 司馬懿 144
諸葛亮 元帥 7
諸葛亮 安三軍 7
諸葛亮 陳平 7
諸葛亮 錢谷 7
諸葛亮 司馬師 13
諸葛亮 魏兵 19
諸葛亮 望七星 9
諸葛亮 魏民 14
諸葛亮 衛尉 7
諸葛亮 谷下營 7
雪三軍 諸葛亮 7
雪三軍 司馬懿 9
汝之功 諸葛亮 7
宜先督 陸遜 7
司馬懿 伏蒙明 9
司馬懿 明詔 9
司馬懿 孔明曰 9
司馬懿 孔明笑 9
司馬懿 顧盼 10
司馬懿 高枕 9
司馬懿 孔明自 12
司馬懿 孫禮 10
司馬懿 諸葛 10
司馬懿 張虎 30
司馬懿 郭淮 10
司馬懿 廖化 12
司馬懿 馬岱 20
