Id Label Weight
拉靈 拉靈 1
雷薄 雷薄 1
宋憲 宋憲 3
許褚 許褚 1
張飛 張飛 11
貂蟬 貂蟬 2
玄德之 玄德之 2
明公之 明公之 1
布聽 布聽 1
溫侯神 溫侯神 1
幸得瞻 幸得瞻 1
樂進 樂進 1
馬匹 馬匹 1
宮遂辭 宮遂辭 1
謝恩 謝恩 1
孫韓 孫韓 1
賓之禮 賓之禮 1
呂布 呂布 45
於中 於中 1
鄒氏 鄒氏 7
於布 於布 1
曹公 曹公 4
布笑 布笑 2
印綬 印綬 1
養虎 養虎 1
于禁 于禁 1
曹躁於 曹躁於 1
張曰 張曰 1
況聞 況聞 1
蓋欲 蓋欲 1
郭嘉入 郭嘉入 1
居小沛 居小沛 1
楊大將 楊大將 1
招俊傑 招俊傑 1
呂將軍 呂將軍 1
關公 關公 1
袁術 袁術 21
劉備 劉備 50
郭奉孝 郭奉孝 1
韋猶 韋猶 1
玄德留 玄德留 1
於禁 於禁 1
關羽 關羽 1
弓開如 弓開如 1
玄德至 玄德至 1
班師 班師 1
陳宮 陳宮 6
魏續 魏續 3
吳聞布 吳聞布 1
玄德令 玄德令 1
曹孟德 曹孟德 1
龍之父 龍之父 1
布乃 布乃 3
袁紹 袁紹 1
宮乃 宮乃 1
典韋 典韋 8
聞將軍 聞將軍 1
玄德前 玄德前 1
養老 養老 1
陳蘭 陳蘭 1
布問 布問 1
陳登 陳登 2
布喚 布喚 1
曹氏 曹氏 1
陳元 陳元 1
曹昂 曹昂 2
孫乾 孫乾 4
張繡 張繡 10
曹豹 曹豹 1
韋方醉 韋方醉 1
玄德曰 玄德曰 6
張按劍 張按劍 1
韓胤 韓胤 14
汝父 汝父 1
諸侯 諸侯 4
布欲 布欲 1
孫策 孫策 1
明德 明德 1
顧謂諸 顧謂諸 1
劉表 劉表 3
乾之言 乾之言 1
夏侯 夏侯 4
張魯 張魯 1
金帛 金帛 1
壽亭侯 壽亭侯 1
布挺戟 布挺戟 1
胡車兒 胡車兒 2
高順 高順 1
玄德大 玄德大 1
公之危 公之危 1
永結 永結 1
富貴 富貴 1
劉璋 劉璋 1
布提 布提 1
玄德入 玄德入 1
布若 布若 1
馬軍方 馬軍方 1
特賜 特賜 1
玄德拜 玄德拜 1
明公 明公 1
嚴氏生 嚴氏生 1
張回 張回 1
安營方 安營方 1
都尉 都尉 1
莫能 莫能 1
立東宮 立東宮 1
公若應 公若應 1
曹公知 曹公知 1
玄德自 玄德自 1
布大驚 布大驚 1
馬亦 馬亦 1
張遼 張遼 2
公豈欲 公豈欲 1
伏自將軍 伏自將軍 1
諸侯保 諸侯保 1
紀靈 紀靈 18
曹公笑 曹公笑 1
賈詡 賈詡 5
雲天之德 雲天之德 1
小沛 小沛 10
養鷹耳 養鷹耳 1
言正合 言正合 1
卿大夫 卿大夫 1
糜竺 糜竺 2
若布 若布 1
壽春 壽春 1
溫侯 溫侯 1
殷勤 殷勤 1
荊襄 荊襄 1
安危 安危 1
沮授 沮授 2
曹安民 曹安民 2
許諾 許諾 1
秦晉 秦晉 1
程昱 程昱 1
雙鐵戟 雙鐵戟 1
張濟 張濟 3
布大喜 布大喜 1
安枕 安枕 1
太甚 太甚 1
於小沛 於小沛 1
布大怒 布大怒 3
尚容徐 尚容徐 1
二千石 二千石 1
布驚 布驚 1
伏兵 伏兵 1
李典 李典 1
袁公 袁公 2
安民 安民 3
封益 封益 1
飛亦挺 飛亦挺 1
韋奮力 韋奮力 1
王則 王則 4
馬入寨 馬入寨 1
齊聲 齊聲 1
相敬之 相敬之 1
布喜 布喜 2
嚴氏 嚴氏 5
加茲 加茲 1
聞知 聞知 1
寶馬香 寶馬香 1
曹躁 曹躁 1
玄德恐 玄德恐 1
