Source Target Weight
蔣斌 鄧艾 20
蔣斌 廖化 6
蔣斌 武侯 6
蔣斌 王含 8
蔣斌 姜維 10
蔣斌 魏兵 8
孫亮 全尚 9
孫亮 劉丞 9
孫亮 文武 6
孫亮 吳主 7
司馬望 鄧艾 22
司馬望 廖化 8
司馬望 維笑 10
司馬望 黃皓 12
司馬望 山后 8
司馬望 姜維 6
司馬望 魏兵 7
孔明之 鄧艾 7
鄧艾 蔣斌 20
鄧艾 司馬望 22
鄧艾 依天 7
鄧艾 廖化 27
鄧艾 蔣二 7
鄧艾 石廣元 7
鄧艾 於中軍 7
鄧艾 解甲 7
鄧艾 劉禪 8
鄧艾 祁山之 7
鄧艾 艾引 14
鄧艾 艾笑 9
鄧艾 張翼 15
鄧艾 左寨 10
鄧艾 汝能布 7
鄧艾 周天之 7
鄧艾 伏於 7
鄧艾 艾見 7
鄧艾 山后 24
鄧艾 立寨 7
鄧艾 王含 20
鄧艾 姜維 35
鄧艾 弓弩 7
鄧艾 崔州平 7
鄧艾 艾忻然 7
鄧艾 黃皓 23
鄧艾 武侯 17
鄧艾 上一彪 7
鄧艾 于祁山 12
鄧艾 維笑 22
鄧艾 汝效吾 7
鄧艾 艾謂望 7
鄧艾 艾謝 7
鄧艾 艾便勒 7
鄧艾 夏侯霸 6
鄧艾 仰天 7
鄧艾 孔明之 7
鄧艾 不過 7
鄧艾 馬入陣 7
鄧艾 魏兵 33
鄧艾 鄧忠 10
鄧艾 艾自引 7
依天 鄧艾 7
文武 全尚 6
文武 孫亮 6
文武 劉丞 6
廖化 蔣斌 6
廖化 鄧艾 27
廖化 維笑 8
廖化 黃皓 9
廖化 司馬望 8
廖化 山后 8
廖化 王含 6
廖化 姜維 10
廖化 魏兵 10
蔣二 鄧艾 7
左寨 鄧艾 10
石廣元 鄧艾 7
解甲 鄧艾 7
艾自引 鄧艾 7
祁山之 鄧艾 7
于祁山 鄧艾 12
艾引 鄧艾 14
艾引 姜維 6
艾引 魏兵 8
王含 蔣斌 8
王含 鄧艾 20
王含 廖化 6
王含 武侯 6
王含 姜維 10
王含 魏兵 8
艾笑 鄧艾 9
張翼 鄧艾 15
張翼 姜維 6
劉丞 全尚 9
劉丞 文武 6
劉丞 孫亮 9
劉丞 吳主 6
汝效吾 鄧艾 7
丁奉 張布 7
丁奉 孫休 7
汝能布 鄧艾 7
周天之 鄧艾 7
伏於 鄧艾 7
艾見 鄧艾 7
魏邈 張布 8
魏邈 孫休 8
山后 鄧艾 24
山后 廖化 8
山后 維笑 8
山后 司馬望 8
山后 黃皓 8
山后 姜維 8
山后 魏兵 10
立寨 鄧艾 7
姜維 鄧艾 35
姜維 司馬望 6
姜維 蔣斌 10
姜維 廖化 10
姜維 艾引 6
姜維 張翼 6
姜維 山后 8
姜維 王含 10
姜維 黃皓 6
姜維 武侯 8
姜維 維笑 6
姜維 魏兵 13
董朝 孫休 6
全尚 文武 6
全尚 孫亮 9
全尚 劉丞 9
全尚 吳主 6
張布 丁奉 7
張布 施朔 8
張布 魏邈 8
張布 孫休 13
弓弩 鄧艾 7
吳主 孫亮 7
吳主 劉丞 6
吳主 全尚 6
吳主 孫休 9
崔州平 鄧艾 7
不過 鄧艾 7
施朔 張布 8
施朔 孫休 8
維笑 鄧艾 22
維笑 廖化 8
維笑 司馬望 10
維笑 黃皓 12
維笑 山后 8
維笑 姜維 6
維笑 魏兵 7
黃皓 司馬望 12
黃皓 鄧艾 23
黃皓 廖化 9
黃皓 維笑 12
黃皓 山后 8
黃皓 姜維 6
武侯 蔣斌 6
武侯 鄧艾 17
武侯 王含 6
武侯 姜維 8
武侯 魏兵 8
仰天 鄧艾 7
上一彪 鄧艾 7
艾忻然 鄧艾 7
劉禪 鄧艾 8
艾謂望 鄧艾 7
艾謝 鄧艾 7
夏侯霸 鄧艾 6
孫楷 孫休 6
艾便勒 鄧艾 7
於中軍 鄧艾 7
馬入陣 鄧艾 7
魏兵 蔣斌 8
魏兵 鄧艾 33
魏兵 廖化 10
魏兵 武侯 8
魏兵 維笑 7
魏兵 艾引 8
魏兵 司馬望 7
魏兵 山后 10
魏兵 王含 8
魏兵 姜維 13
鄧忠 鄧艾 10
孫休 施朔 8
孫休 丁奉 7
孫休 魏邈 8
孫休 孫楷 6
孫休 董朝 6
孫休 張布 13
孫休 吳主 9
