Source Target Weight
張茂 馬鈞 6
宗預 帝之守 6
宗預 蔣琬 9
宗預 楊儀 6
宮官啟 郭夫人 6
維挺 魏延 10
維挺 馬岱 6
延大怒 何平 6
延大怒 平引兵 6
延大怒 馬岱 6
諸葛先 魏延 10
諸葛先 馬岱 6
馬鈞 張茂 6
馬鈞 董尋 6
文武 魏延 10
文武 楊儀 16
帝之守 宗預 6
魏延背 魏延 9
魏延背 楊儀 14
侍奉 郭夫人 12
吳懿 楊儀 6
吳懿 蔣琬 6
仰觀 魏延 9
仰觀 楊儀 14
毛氏 郭夫人 6
于御花 郭夫人 6
魏延之 馬岱 7
魏延之 魏延 11
魏延之 楊儀 6
諸葛亮 馬岱 14
諸葛亮 魏延 31
諸葛亮 姜維 7
諸葛亮 楊儀 29
來翠花 郭夫人 6
宮啟奏 魏延 9
宮啟奏 楊儀 14
姜維 魏延 30
姜維 諸葛亮 7
姜維 馬岱 18
姜維 楊儀 15
何平 延大怒 6
何平 馬岱 9
何平 楊儀 7
何平 平引兵 9
太后 魏延表 8
太后 魏延 36
太后 蔣琬 8
太后 董允 8
太后 楊儀 56
郭夫人 聞之 6
郭夫人 侍奉 12
郭夫人 毛氏 6
郭夫人 宮官啟 6
郭夫人 毛皇后 12
郭夫人 于御花 6
郭夫人 來翠花 6
蔣琬 宗預 9
蔣琬 吳懿 6
蔣琬 魏延 18
蔣琬 太后 8
蔣琬 楊儀 37
平引兵 何平 9
平引兵 延大怒 6
平引兵 馬岱 9
平引兵 楊儀 6
汝久 魏延 10
汝久 馬岱 6
魏延乃 魏延 9
魏延乃 楊儀 14
魏延表 魏延 18
魏延表 楊儀 28
魏延表 太后 8
允奉詔 魏延 9
允奉詔 楊儀 14
何策 魏延 9
何策 楊儀 14
董尋 馬鈞 6
立馬陣 魏延 10
立馬陣 馬岱 6
馬岱 汝久 6
馬岱 若魏延 6
馬岱 維挺 6
馬岱 延大怒 6
馬岱 諸葛亮 14
馬岱 立馬陣 6
馬岱 諸葛先 6
馬岱 姜維 18
馬岱 何平 9
馬岱 魏延之 7
馬岱 延大喜 6
馬岱 魏延 65
馬岱 楊儀 34
馬岱 平引兵 9
李福 魏延 9
李福 楊儀 14
延心懷 魏延 9
延心懷 楊儀 14
延必中 魏延 9
延必中 楊儀 14
魏延 汝久 10
魏延 魏延乃 9
魏延 魏延表 18
魏延 允奉詔 9
魏延 何策 9
魏延 維挺 10
魏延 魏延之 11
魏延 馬岱 65
魏延 立馬陣 10
魏延 李福 9
魏延 魏延背 9
魏延 延必中 9
魏延 宮啟奏 9
魏延 若魏延 19
魏延 諸葛先 10
魏延 仰觀 9
魏延 侍臣扶 9
魏延 言撫慰 9
魏延 侯臣 9
魏延 若儀 9
魏延 諸葛亮 31
魏延 延心懷 9
魏延 楊儀 175
魏延 姜維 30
魏延 太后 36
魏延 延大喜 10
魏延 聞之 9
魏延 譙周 9
魏延 董允 19
魏延 蔣琬 18
魏延 文武 10
侯臣 魏延 9
侯臣 楊儀 14
聞之 魏延 9
聞之 郭夫人 6
聞之 楊儀 14
延大喜 魏延 10
延大喜 馬岱 6
毛皇后 郭夫人 12
侍臣扶 魏延 9
侍臣扶 楊儀 14
言撫慰 魏延 9
言撫慰 楊儀 14
若魏延 馬岱 6
若魏延 魏延 19
若魏延 楊儀 18
若儀 魏延 9
若儀 楊儀 14
楊儀 魏延乃 14
楊儀 宗預 6
楊儀 魏延表 28
楊儀 允奉詔 14
楊儀 何策 14
楊儀 魏延之 6
楊儀 馬岱 34
楊儀 李福 14
楊儀 魏延背 14
楊儀 延必中 14
楊儀 吳懿 6
楊儀 魏延 175
楊儀 若魏延 18
楊儀 仰觀 14
楊儀 平引兵 6
楊儀 侍臣扶 14
楊儀 言撫慰 14
楊儀 侯臣 14
楊儀 若儀 14
楊儀 諸葛亮 29
楊儀 宮啟奏 14
楊儀 延心懷 14
楊儀 姜維 15
楊儀 何平 7
楊儀 太后 56
楊儀 聞之 14
楊儀 譙周 14
楊儀 董允 30
楊儀 蔣琬 37
楊儀 文武 16
譙周 魏延 9
譙周 楊儀 14
董允 魏延 19
董允 太后 8
董允 楊儀 30
