Id Label Weight
秦琪 秦琪 3
曹躁乃 曹躁乃 1
龔都 龔都 3
敬愛關 敬愛關 1
莊客 莊客 1
關某 關某 2
弓短箭 弓短箭 1
文醜 文醜 3
賀喜 賀喜 1
曹軍 曹軍 2
幸得瞻 幸得瞻 2
汝耶 汝耶 1
汝勿多 汝勿多 1
顏良 顏良 3
黃巾者 黃巾者 2
車前 車前 1
郭常 郭常 6
糜夫人 糜夫人 1
夏侯惇 夏侯惇 1
玄德同 玄德同 1
袁紹 袁紹 11
關公 關公 31
張飛 張飛 16
呼玄德 呼玄德 1
玄德感 玄德感 1
牛宰馬 牛宰馬 1
聞兄長 聞兄長 1
天公 天公 1
關公喜 關公喜 1
伏道傍 伏道傍 1
陳震 陳震 1
孫策 孫策 2
徐圖征 徐圖征 1
飛允諾 飛允諾 1
聞將軍 聞將軍 1
若武藝 若武藝 1
明文 明文 1
趙雲 趙雲 5
玄德先 玄德先 1
何雲 何雲 1
曹氏 曹氏 1
玄德早 玄德早 1
郭圖 郭圖 3
汝于路 汝于路 1
關平 關平 5
孫乾 孫乾 25
周倉 周倉 14
關公謝 關公謝 1
玄德曰 玄德曰 9
汝父 汝父 1
廖化欲 廖化欲 1
關公俱 關公俱 1
劉表 劉表 5
簡雍 簡雍 9
公孫瓚 公孫瓚 1
郭子 郭子 1
施禮 施禮 1
玄德大 玄德大 1
蔡將軍 蔡將軍 1
關羽 關羽 15
劉辟 劉辟 7
關公聞 關公聞 1
玄德入 玄德入 1
伯父 伯父 1
同宗 同宗 1
太甚 太甚 1
玄德恐 玄德恐 1
望一彪 望一彪 1
張寶 張寶 3
張角 張角 3
黃巾 黃巾 2
關將軍 關將軍 1
公大怒 公大怒 1
老翁 老翁 3
劉備 劉備 18
仁慈 仁慈 1
糜竺 糜竺 3
龍虎會 龍虎會 1
子拜獻 子拜獻 1
沮授 沮授 3
宰羊 宰羊 1
汝若 汝若 2
尋之 尋之 1
蔡陽 蔡陽 5
干休 干休 1
公乃 公乃 1
傑托足 傑托足 1
關公乃 關公乃 2
郭常之 郭常之 4
鹿耳 鹿耳 1
元紹 元紹 4
夏侯 夏侯 6
玄德欲 玄德欲 1
謝曰 謝曰 1
玄德前 玄德前 1
裴元紹 裴元紹 6
今愚 今愚 1
關公笑 關公笑 1
封侯 封侯 1
袁本初 袁本初 1
關公亦 關公亦 1
糜芳 糜芳 3
關定 關定 5
特邀 特邀 1
勞諸軍 勞諸軍 1
付刀 付刀 1
老夫 老夫 2
曹躁 曹躁 3
何獨容 何獨容 1
公依言 公依言 2
公謂元紹 公謂元紹 1
張遼 張遼 5
