Source Target Weight
秦琪 夏侯 8
秦琪 張遼 10
秦琪 關公 13
秦琪 張飛 7
秦琪 關羽 12
龔都 張飛 8
龔都 劉辟 9
龔都 袁紹 9
龔都 關公 14
龔都 劉備 14
龔都 孫乾 14
龔都 簡雍 8
龔都 周倉 6
龔都 玄德曰 9
關某 張遼 10
關某 關羽 10
關某 夏侯 8
文醜 張飛 7
文醜 劉辟 9
文醜 袁紹 15
文醜 關公 13
文醜 劉備 25
文醜 關羽 8
文醜 裴元紹 7
文醜 劉表 8
文醜 趙雲 10
文醜 簡雍 16
文醜 關平 10
文醜 孫乾 16
文醜 周倉 9
文醜 玄德曰 18
文醜 關定 10
曹軍 孫乾 6
曹軍 張飛 14
曹軍 蔡陽 6
曹軍 關公 18
汝勿多 孫乾 6
汝勿多 玄德曰 9
汝勿多 袁紹 7
汝勿多 劉備 12
汝勿多 簡雍 8
顏良 張飛 7
顏良 劉辟 9
顏良 袁紹 15
顏良 關公 13
顏良 劉備 25
顏良 關羽 8
顏良 裴元紹 7
顏良 劉表 8
顏良 趙雲 10
顏良 簡雍 16
顏良 關平 10
顏良 孫乾 16
顏良 周倉 9
顏良 玄德曰 18
顏良 關定 10
黃巾者 張角 6
黃巾者 郭常之 6
車前 周倉 7
郭常 郭常之 8
郭常 孫乾 12
郭常 關公 16
郭常 張角 6
糜夫人 張飛 7
糜夫人 關公 9
玄德同 孫乾 6
玄德同 玄德曰 9
玄德同 袁紹 7
玄德同 劉備 12
玄德同 簡雍 8
袁紹 公孫瓚 7
袁紹 玄德大 7
袁紹 文醜 15
袁紹 劉辟 25
袁紹 龔都 9
袁紹 玄德入 7
袁紹 汝勿多 7
袁紹 同宗 7
袁紹 玄德先 7
袁紹 呼玄德 7
袁紹 玄德欲 7
袁紹 玄德恐 7
袁紹 玄德同 7
袁紹 關公 44
袁紹 劉備 90
袁紹 玄德感 7
袁紹 張飛 24
袁紹 糜竺 14
袁紹 關羽 35
袁紹 簡雍 56
袁紹 勞諸軍 7
袁紹 孫乾 49
袁紹 徐圖征 7
袁紹 牛宰馬 7
袁紹 玄德前 7
袁紹 趙雲 35
袁紹 龍虎會 7
袁紹 鹿耳 7
袁紹 玄德早 7
袁紹 郭圖 15
袁紹 關平 35
袁紹 裴元紹 22
袁紹 今愚 7
袁紹 周倉 30
袁紹 玄德曰 63
袁紹 關公俱 7
