Id Label Weight
寧恐普 寧恐普 1
都尉 都尉 2
左有山 左有山 1
英傑 英傑 1
馬令軍 馬令軍 1
張飛 張飛 10
班師 班師 1
明公之 明公之 1
曹軍 曹軍 1
玄德差 玄德差 1
若欲亮 若欲亮 1
智賴 智賴 1
博望坡 博望坡 3
曹公膽 曹公膽 1
靈前 靈前 1
何懼哉 何懼哉 1
于禁 于禁 4
夏口鎮 夏口鎮 1
曹兵 曹兵 1
徐元直 徐元直 1
許昌 許昌 1
吳會 吳會 1
蔡將軍 蔡將軍 1
於禁 於禁 1
玄德遂 玄德遂 1
趙雲 趙雲 6
關羽 關羽 7
李典 李典 5
謝襄陽 謝襄陽 1
糜芳引 糜芳引 2
孫靜 孫靜 1
仁慈 仁慈 1
賴良謀 賴良謀 1
柴桑 柴桑 1
司馬雋 司馬雋 1
諸葛亮 諸葛亮 28
玄德便 玄德便 2
恩於君 恩於君 1
孔明止 孔明止 1
士卒 士卒 2
玄德召 玄德召 1
關平 關平 2
孫乾 孫乾 1
司馬懿 司馬懿 2
張見 張見 1
諸葛 諸葛 1
玄德曰 玄德曰 16
博望城 博望城 4
明公 明公 2
周瑜 周瑜 1
尚有何 尚有何 1
玄德依 玄德依 1
孔明遂 孔明遂 1
劉表 劉表 9
夏侯 夏侯 14
韓浩 韓浩 5
文武 文武 1
恩禮 恩禮 1
南征 南征 3
劉封 劉封 2
玄德大 玄德大 1
於東 於東 1
立功 立功 1
徐庶 徐庶 2
孫權 孫權 3
孔明入 孔明入 3
孔明登 孔明登 1
崔琰 崔琰 1
孔明曰 孔明曰 17
夏口 夏口 1
容徐思 容徐思 1
張昭 張昭 1
權乃 權乃 1
若飛 若飛 1
孤城 孤城 1
若興兵 若興兵 1
練水軍 練水軍 1
蘇飛 蘇飛 4
黃祖 黃祖 13
程普 程普 2
師禮 師禮 1
雲大怒 雲大怒 1
劉備 劉備 22
孔明回 孔明回 2
孔明收 孔明收 1
糜竺 糜竺 2
蔡瑁 蔡瑁 1
望塵 望塵 1
簡雍 簡雍 1
孔明乃 孔明乃 1
玄德亦 玄德亦 1
玄德取 玄德取 1
甘寧 甘寧 6
祖于馬 祖于馬 1
徐起 徐起 1
冷笑 冷笑 1
比亮 比亮 1
孔明真 孔明真 1
祖中箭 祖中箭 1
玄德自 玄德自 2
司馬朗 司馬朗 1
伏兵 伏兵 1
張下馬 張下馬 1
玄武池 玄武池 1
司馬防 司馬防 1
玄德接 玄德接 1
迎之 迎之 1
于繼母 于繼母 1
夏侯蘭 夏侯蘭 3
劉琦 劉琦 4
謝教 謝教 1
聞知 聞知 1
曹躁 曹躁 1
玄德求 玄德求 1
安林 安林 2
