Source Target Weight
於寨 黃忠 8
於寨 趙雲 18
於寨 徐晃 7
汝可堅 黃忠 8
汝可堅 趙雲 18
汝可堅 徐晃 7
白旗 黃忠 22
白旗 法正 8
白旗 夏侯淵 12
白旗 杜襲 8
張著 玄德大 6
張著 孔明曰 10
張著 曹兵 25
張著 劉備 10
張著 張翼 12
張著 焦炳 8
張著 文聘 9
張著 夏侯淵 15
張著 趙雲 74
張著 王平 8
張著 諸葛亮 6
張著 黃忠 58
張著 弓弩 8
張著 徐晃 28
白馬金 蔡琰 6
曹躁兵 蔡琰 6
楊修 蔡琰 12
楊修 蔡邕 8
楊修 夏侯淵 8
楊修 黃忠 8
楊修 董祀 6
何懼哉 黃忠 8
何懼哉 趙雲 18
何懼哉 徐晃 7
銀鉞 蔡琰 6
汝久守 蔡琰 6
曹兵 法正 10
曹兵 張著 25
曹兵 陳式 6
曹兵 文聘 6
曹兵 劉備 10
曹兵 焦炳 10
曹兵 齊鳴 7
曹兵 張翼 10
曹兵 夏侯淵 17
曹兵 杜襲 8
曹兵 趙雲 92
曹兵 王平 10
曹兵 於定軍 6
曹兵 劉封 7
曹兵 孟達 7
曹兵 黃忠 71
曹兵 弓弩 10
曹兵 徐晃 35
玄德笑 黃忠 8
玄德笑 趙雲 18
玄德笑 徐晃 7
曹休 蔡琰 6
曹寨 黃忠 8
曹寨 趙雲 18
曹寨 徐晃 7
夏侯 蔡琰 6
生二子 蔡琰 6
張翼 張著 12
張翼 孔明曰 8
張翼 曹兵 10
張翼 劉備 6
張翼 夏侯淵 10
張翼 趙雲 38
張翼 黃忠 22
張翼 徐晃 14
董祀 蔡琰 18
董祀 蔡邕 12
董祀 夏侯淵 12
董祀 楊修 6
董祀 黃忠 12
董祀 邯鄲淳 6
董祀 劉備 6
董祀 林木 6
蔡琰 任勇 6
蔡琰 法正 6
蔡琰 曹洪 6
蔡琰 戈矛 6
蔡琰 蔡邕 24
蔡琰 左賢王 6
蔡琰 黃絹乃 6
蔡琰 魏王耶 6
蔡琰 夏侯淵 24
蔡琰 白馬金 6
蔡琰 黃絹 6
蔡琰 曹躁兵 6
蔡琰 曹娥 6
蔡琰 楊修 12
蔡琰 汝久守 6
蔡琰 銀鉞 6
蔡琰 黃忠 24
蔡琰 董祀 18
蔡琰 劉曄 6
蔡琰 容吾思 6
蔡琰 邯鄲淳 12
蔡琰 衛仲道 6
蔡琰 曹休 6
蔡琰 劉備 12
蔡琰 生二子 6
蔡琰 孫乃女 6
蔡琰 夏侯尚 6
蔡琰 夏侯 6
蔡琰 龍鳳 6
蔡琰 藍田 6
蔡琰 林木 12
夏侯淵 法正 36
夏侯淵 張著 15
夏侯淵 孟達 6
夏侯淵 孔明曰 15
夏侯淵 張翼 10
夏侯淵 曹兵 17
夏侯淵 邯鄲淳 8
夏侯淵 展帝畿 6
夏侯淵 劉備 15
夏侯淵 夏侯尚 24
夏侯淵 董祀 12
夏侯淵 蔡琰 24
夏侯淵 曹洪 6
夏侯淵 蔡邕 16
夏侯淵 齊鳴 6
夏侯淵 杜襲 25
夏侯淵 趙雲 11
夏侯淵 馬似龍 6
夏侯淵 劉封 6
夏侯淵 楊修 8
夏侯淵 劉曄 6
夏侯淵 黃忠 132
夏侯淵 陳式 28
夏侯淵 白旗 12
夏侯淵 曹躁 7
夏侯淵 林木 8
杜襲 黃忠 45
杜襲 曹兵 8
杜襲 法正 16
杜襲 夏侯淵 25
杜襲 白旗 8
趙雲 曹躁見 18
趙雲 玄德大 19
趙雲 戰長阪 18
趙雲 張著 74
趙雲 山前山后 18
趙雲 汝可引 18
趙雲 曹躁命 18
趙雲 孔明曰 21
趙雲 於寨 18
趙雲 雲大喝 18
趙雲 何懼哉 18
趙雲 慕容烈 18
趙雲 曹兵 92
趙雲 玄德笑 18
趙雲 曹寨 18
趙雲 汝可堅 18
趙雲 劉備 37
趙雲 玄德遂 18
趙雲 張翼 38
趙雲 焦炳 36
趙雲 韓信 18
趙雲 徐將軍 18
趙雲 雲東 18
趙雲 文聘 18
趙雲 齊鳴 19
趙雲 夏侯淵 11
趙雲 雲大怒 18
趙雲 於定軍 18
趙雲 諸葛亮 20
趙雲 劉封 20
趙雲 雲挺 18
趙雲 曹躁親 18
趙雲 孟達 20
趙雲 黃忠 162
趙雲 弓弩 36
趙雲 宗韓信 18
趙雲 徐晃 126
趙雲 王平 36
趙雲 魏人 18
趙雲 王平引 18
趙雲 瑞雪 18
王平 張著 8
王平 黃忠 16
王平 曹兵 10
王平 趙雲 36
王平 徐晃 14
於定軍 曹兵 6
於定軍 趙雲 18
於定軍 黃忠 13
於定軍 徐晃 7
諸葛亮 張著 6
諸葛亮 趙雲 20
諸葛亮 黃忠 14
諸葛亮 徐晃 7
雲挺 黃忠 8
雲挺 趙雲 18
雲挺 徐晃 7
曹躁親 黃忠 8
曹躁親 趙雲 18
曹躁親 徐晃 7
孟達 曹兵 7
孟達 夏侯淵 6
孟達 趙雲 20
孟達 黃忠 22
孟達 徐晃 7
慕容烈 黃忠 8
慕容烈 趙雲 18
慕容烈 徐晃 7
黃忠 於寨 8
黃忠 汝可堅 8
黃忠 白旗 22
黃忠 張著 58
黃忠 何懼哉 8
黃忠 曹兵 71
黃忠 玄德笑 8
黃忠 曹寨 8
黃忠 慕容烈 8
黃忠 張翼 22
黃忠 董祀 12
黃忠 蔡琰 24
黃忠 玄德遂 8
黃忠 夏侯淵 132
黃忠 杜襲 45
黃忠 趙雲 162
黃忠 王平 16
黃忠 於定軍 13
黃忠 諸葛亮 14
黃忠 雲挺 8
黃忠 曹躁親 8
黃忠 孟達 22
黃忠 玄德曰 6
黃忠 弓弩 16
黃忠 宗韓信 8
黃忠 林木 8
黃忠 王平引 8
黃忠 曹躁見 8
黃忠 法正 61
黃忠 玄德大 11
黃忠 戰長阪 8
黃忠 汝可引 8
黃忠 曹躁命 8
黃忠 孔明曰 17
黃忠 雲大喝 8
黃忠 陳式 46
黃忠 韓信 8
黃忠 瑞雪 8
黃忠 邯鄲淳 8
黃忠 蔡邕 16
黃忠 山前山后 8
黃忠 展帝畿 11
黃忠 劉備 27
黃忠 夏侯尚 34
黃忠 焦炳 16
黃忠 雲東 8
黃忠 齊鳴 19
黃忠 劉封 22
