Source Target Weight
宣言 司馬師 6
鄧艾 陳泰 35
鄧艾 文鴦 16
鄧艾 王經 7
鄧艾 張翼 28
鄧艾 西將軍 7
鄧艾 文欽 12
鄧艾 關隴 7
鄧艾 魏兵 8
鄧艾 壽春 6
鄧艾 夏侯霸 14
鄧艾 毋丘儉 12
鄧艾 維自引 7
鄧艾 狄道城 35
鄧艾 陳兵 7
鄧艾 魏兵旗 7
鄧艾 樂嘉 6
鄧艾 姜維 14
鄧艾 樂嘉城 10
鄧艾 若招羌 7
鄧艾 司馬師 10
鄧艾 夏侯霸引 7
鄧艾 維大驚 14
鄧艾 魏人 7
陳泰 鄧艾 35
陳泰 姜維 11
陳泰 維大驚 10
陳泰 王經 10
陳泰 狄道城 26
陳泰 張翼 22
陳泰 夏侯霸 12
文武 司馬師 6
王經 鄧艾 7
王經 陳泰 10
王經 姜維 7
王經 狄道城 10
王經 魏兵 15
王經 張翼 14
王經 夏侯霸 12
光祿勳 司馬師 6
於西 司馬師 6
許昌 司馬昭 8
張翼 鄧艾 28
張翼 陳泰 22
張翼 狄道城 22
張翼 姜維 10
張翼 維大驚 8
張翼 王經 14
張翼 司馬昭 6
張翼 魏兵 6
張翼 夏侯霸 14
關羽 司馬師 6
王肅 司馬師 8
王肅 司馬昭 7
毋丘儉 宋白 8
毋丘儉 東將軍 8
毋丘儉 太后 8
毋丘儉 鄧艾 12
毋丘儉 胡遵 12
毋丘儉 諸軍 8
毋丘儉 文欽 30
毋丘儉 司馬昭 12
毋丘儉 諸葛誕 12
毋丘儉 壽春 11
毋丘儉 曹爽 8
毋丘儉 王基 16
毋丘儉 尹大目 8
毋丘儉 司馬師 36
毋丘儉 魏兵 7
毋丘儉 文鴦 8
曹爽 毋丘儉 8
曹爽 文欽 6
曹爽 司馬師 12
曹爽 王基 6
魏兵旗 鄧艾 7
若大軍 司馬師 6
維自引 鄧艾 7
諸葛誕 文欽 11
諸葛誕 毋丘儉 12
諸葛誕 司馬師 10
朱幡 文鴦 8
黃鉞 文鴦 8
趙雲 文鴦 8
陳兵 鄧艾 7
樂嘉 鄧艾 6
樂嘉 文鴦 16
樂嘉 樂嘉城 8
樂嘉 魏兵 6
姜維 鄧艾 14
姜維 陳泰 11
姜維 夏侯霸 6
姜維 王經 7
姜維 狄道城 11
姜維 張翼 10
樂嘉城 鄧艾 10
樂嘉城 文鴦 24
樂嘉城 魏寨 6
樂嘉城 文欽 6
樂嘉城 樂嘉 8
樂嘉城 司馬師 8
樂嘉城 魏兵 9
若遲則 司馬師 6
太后 毋丘儉 8
太后 文欽 6
太后 司馬師 12
太后 王基 6
若招羌 鄧艾 7
魏寨 樂嘉城 6
魏寨 魏兵 6
魏寨 文鴦 16
弓弩 文鴦 8
今大軍 司馬師 6
中左 文鴦 8
師遂令 司馬師 6
宋白 毋丘儉 8
宋白 文欽 8
東將軍 毋丘儉 8
東將軍 文欽 6
東將軍 司馬師 12
東將軍 王基 6
侍郎 司馬師 6
孫權 司馬師 6
呂蒙 司馬師 6
魏將聚 文鴦 8
胡遵 文欽 11
胡遵 毋丘儉 12
胡遵 司馬師 10
安可宴 司馬師 6
文鴦 樂嘉 16
文鴦 毋丘儉 8
文鴦 鄧艾 16
文鴦 望壽春 8
文鴦 樂嘉城 24
文鴦 弓弩 8
文鴦 魏寨 16
文鴦 魏將聚 8
文鴦 司馬師 16
文鴦 魏將叢 8
文鴦 魏兵 24
文鴦 趙雲 8
文鴦 朱幡 8
文鴦 樂嘉橋 8
文鴦 魏將連 8
文鴦 師大驚 8
文鴦 黃鉞 8
文鴦 中左 8
文鴦 文欽 16
諸軍 毋丘儉 8
諸軍 文欽 6
諸軍 司馬師 12
諸軍 王基 6
司馬師 宣言 6
司馬師 鄧艾 10
司馬師 文武 6
司馬師 光祿勳 6
司馬師 於西 6
司馬師 關羽 6
司馬師 王肅 8
司馬師 毋丘儉 36
司馬師 曹爽 12
司馬師 若大軍 6
司馬師 諸葛誕 10
司馬師 樂嘉城 8
司馬師 若遲則 6
司馬師 太后 12
司馬師 今大軍 6
司馬師 師遂令 6
司馬師 東將軍 12
司馬師 侍郎 6
司馬師 孫權 6
司馬師 呂蒙 6
司馬師 胡遵 10
司馬師 安可宴 6
司馬師 文鴦 16
司馬師 諸軍 12
司馬師 文欽 30
司馬師 鄭袤 6
司馬師 仲恭 6
司馬師 司馬昭 13
司馬師 壽春 11
司馬師 立一壇 6
司馬師 宰白馬 6
司馬師 於襄陽 6
司馬師 太尉 7
司馬師 王基 20
司馬師 聞儉 6
司馬師 魏兵 11
司馬師 魏正元 6
西將軍 鄧艾 7
文欽 宋白 8
文欽 鄧艾 12
文欽 東將軍 6
文欽 太后 6
文欽 胡遵 11
文欽 諸軍 6
文欽 司馬昭 11
文欽 魏兵 10
文欽 諸葛誕 11
文欽 毋丘儉 30
文欽 曹爽 6
文欽 壽春 7
文欽 王基 13
文欽 尹大目 8
文欽 樂嘉城 6
文欽 司馬師 30
文欽 文鴦 16
鄭袤 司馬師 6
關隴 鄧艾 7
仲恭 司馬師 6
司馬昭 張翼 6
司馬昭 文欽 11
司馬昭 許昌 8
司馬昭 王肅 7
司馬昭 毋丘儉 12
司馬昭 司馬師 13
樂嘉橋 文鴦 8
壽春 鄧艾 6
壽春 文欽 7
壽春 毋丘儉 11
壽春 司馬師 11
維大驚 鄧艾 14
維大驚 陳泰 10
維大驚 張翼 8
維大驚 狄道城 10
夏侯霸 鄧艾 14
夏侯霸 陳泰 12
夏侯霸 狄道城 12
夏侯霸 姜維 6
夏侯霸 王經 12
夏侯霸 魏兵 6
夏侯霸 張翼 14
立一壇 司馬師 6
宰白馬 司馬師 6
於襄陽 司馬師 6
魏將連 文鴦 8
太尉 司馬師 7
王基 東將軍 6
王基 太后 6
王基 諸軍 6
王基 文欽 13
王基 毋丘儉 16
王基 曹爽 6
王基 司馬師 20
尹大目 毋丘儉 8
尹大目 文欽 8
魏將叢 文鴦 8
師大驚 文鴦 8
夏侯霸引 鄧艾 7
聞儉 司馬師 6
魏兵 鄧艾 8
魏兵 文鴦 24
魏兵 王經 15
魏兵 張翼 6
魏兵 文欽 10
魏兵 夏侯霸 6
魏兵 毋丘儉 7
魏兵 樂嘉 6
魏兵 樂嘉城 9
魏兵 司馬師 11
魏兵 魏寨 6
魏正元 司馬師 6
望壽春 文鴦 8
魏人 鄧艾 7
狄道城 鄧艾 35
狄道城 陳泰 26
狄道城 姜維 11
狄道城 維大驚 10
狄道城 王經 10
狄道城 張翼 22
狄道城 夏侯霸 12
