Id Label Weight
雪君父 雪君父 1
楊氏 楊氏 1
張飛 張飛 23
玄德分 玄德分 1
王氏乃 王氏乃 1
趙昂乃 趙昂乃 1
若興兵 若興兵 1
黃權 黃權 2
張君 張君 1
望風 望風 2
劉璋 劉璋 11
南郡枝 南郡枝 1
費觀 費觀 3
孔明引 孔明引 1
馬超 馬超 28
楊卓 楊卓 1
今汝 今汝 1
伏兵 伏兵 1
玄德具 玄德具 1
安撫隴 安撫隴 1
魏延引 魏延引 2
張翼 張翼 5
黃二 黃二 1
高明 高明 1
劉循 劉循 3
聞吾 聞吾 1
劉將軍 劉將軍 1
韋康 韋康 6
師溯江 師溯江 1
趙昂 趙昂 7
亦爾 亦爾 1
夏侯淵 夏侯淵 6
趙雲 趙雲 8
楊松 楊松 2
楊阜 楊阜 16
龐德 龐德 5
諸葛亮 諸葛亮 12
漢軍 漢軍 1
玄德感 玄德感 1
安民 安民 2
黃忠 黃忠 11
玄德曰 玄德曰 4
張魯 張魯 5
老夫 老夫 2
曹躁言 曹躁言 1
卓鷹 卓鷹 1
簡雍 簡雍 1
蔣琬 蔣琬 1
宗弟七 宗弟七 2
凡守禦 凡守禦 1
法正 法正 3
玄德大 玄德大 1
歸順 歸順 1
趙月 趙月 3
黃金鎖子 黃金鎖子 1
吳懿 吳懿 14
於法 於法 1
馬挺 馬挺 1
孔明曰 孔明曰 3
馬岱 馬岱 5
雷銅 雷銅 5
孔明命 孔明命 1
董和 董和 1
孔明遂 孔明遂 1
權先來 權先來 1
玄德自 玄德自 1
單迎 單迎 1
鄭度 鄭度 1
梁寬 梁寬 1
魏延 魏延 8
孔明便 孔明便 1
何顏 何顏 1
德引 德引 1
劉備 劉備 28
楊柏 楊柏 4
孔明亦 孔明亦 1
金雁橋 金雁橋 6
和川 和川 1
閻圃 閻圃 1
汝若 汝若 1
止綿竹 止綿竹 1
玄德取 玄德取 1
吳蘭 吳蘭 5
姜敘 姜敘 8
昂妻 昂妻 1
魯喜 魯喜 1
嚴顏 嚴顏 14
易圖 易圖 1
王氏 王氏 2
謝曰 謝曰 1
趙昂屯 趙昂屯 1
卓膺 卓膺 4
尹奉 尹奉 7
母全 母全 1
趙衢 趙衢 3
曹躁軍 曹躁軍 1
玄德正 玄德正 1
馬軍 馬軍 1
張任 張任 38
英勇 英勇 1
張將軍 張將軍 1
李嚴 李嚴 2
魯從其 魯從其 1
冷笑 冷笑 1
老將軍 老將軍 1
約下 約下 1
洪福 洪福 1
