Id Label Weight
馬陵 馬陵 1
扶髦 扶髦 1
徐質 徐質 14
何策擒 何策擒 1
汝三人 汝三人 2
俄何燒戈 俄何燒戈 5
董卓 董卓 1
文武 文武 3
郭淮 郭淮 10
廖化 廖化 5
師遂 師遂 2
迷當 迷當 8
左有 左有 1
龐涓 龐涓 1
曹芳 曹芳 2
泰降兵 泰降兵 1
魏之兵 魏之兵 1
祝畢 祝畢 1
望大將軍 望大將軍 1
解甲 解甲 1
司馬懿 司馬懿 2
王霖 王霖 1
張翼 張翼 4
張緝 張緝 5
董承之 董承之 1
王肅 王肅 1
毋丘儉 毋丘儉 1
夏侯玄 夏侯玄 4
何遲 何遲 1
黃鉞 黃鉞 1
陽平 陽平 1
匡扶 匡扶 1
鹿角 鹿角 1
耿恭 耿恭 1
山后 山后 2
光祿 光祿 1
汝荒瀅 汝荒瀅 1
明仁孝 明仁孝 1
德施仁 德施仁 1
陳泰 陳泰 6
龍鳳 龍鳳 2
如壽祿 如壽祿 1
姜維 姜維 4
嘉平 嘉平 1
比武 比武 1
太后 太后 9
之英傑 之英傑 1
魏寨 魏寨 4
武皇帝 武皇帝 1
仰天 仰天 1
師按劍 師按劍 1
周公 周公 3
項羽 項羽 1
司馬 司馬 1
曹據 曹據 1
魏軍 魏軍 2
郭淮引 郭淮引 1
立新君 立新君 1
王韜 王韜 1
師笑 師笑 1
伊尹 伊尹 5
馬挺 馬挺 1
迎之 迎之 1
魏家果 魏家果 1
應天順 應天順 1
馬漢 馬漢 1
蒼天早 蒼天早 1
師大怒 師大怒 2
漢臣 漢臣 1
霍之 霍之 1
董亭 董亭 2
司馬昭 司馬昭 9
納下璽 納下璽 1
王莽 王莽 1
張嶷 張嶷 1
帝王之相 帝王之相 1
曹髦 曹髦 1
霍光 霍光 1
夏侯霸 夏侯霸 7
若昭合 若昭合 1
董承 董承 1
溫恭克 溫恭克 1
官入永 官入永 1
若先取 若先取 1
關伐魏 關伐魏 1
宗叔 宗叔 1
李豐 李豐 3
封賜 封賜 1
王之爵 王之爵 1
太尉 太尉 1
彭城王 彭城王 2
文欽 文欽 1
諸郡 諸郡 1
弓弦 弓弦 2
何高見 何高見 1
魏主曹 魏主曹 2
昌邑 昌邑 1
英勇 英勇 1
司馬師 司馬師 16
維大驚 維大驚 1
魏兵 魏兵 9
司馬孚 司馬孚 1
公曹髦 公曹髦 2
冷笑 冷笑 1
周公之 周公之 1
左將軍 左將軍 1
九霄 九霄 1
魏師 魏師 1
