Source Target Weight
韓耶 黃權 7
魯王 諸葛亮 16
魯王 孔明曰 8
張飛 諸葛亮 14
武鄉侯 諸葛亮 6
諸葛 諸葛亮 6
陸遜 孫權 6
陸遜 黃權 14
陸遜 劉曄 7
陸遜 劉備 6
黃權 韓耶 7
黃權 帝之恩 7
黃權 傅彤 7
黃權 馮習 7
黃權 張南 7
黃權 程畿 7
黃權 孔明之 7
黃權 惜一死 7
黃權 白帝城 14
黃權 祿米 7
黃權 趙雲 7
黃權 陸遜 14
黃權 吳兵 7
黃權 諸軍 7
黃權 馬良 7
黃權 沙摩柯 7
黃權 養之 7
黃權 曹丕 7
黃權 章武 7
黃權 權堅辭 7
曹丕 黃權 7
曹丕 諸葛亮 17
曹丕 孫權 6
曹丕 孔明曰 7
曹丕 曹真 7
孟獲 曹真 6
孟獲 諸葛亮 8
尚書令 諸葛亮 8
糜夫人 諸葛亮 6
劉曄 陸遜 7
劉禪 孔明曰 6
劉禪 諸葛亮 20
巢水鶴 諸葛亮 8
惜一死 黃權 7
益州牧 諸葛亮 6
朱桓 常雕 7
程畿 黃權 7
吳鼎 諸葛亮 7
關羽 諸葛亮 16
關羽 孔明曰 8
司馬懿 諸葛亮 6
吳氏 諸葛亮 6
西川之 諸葛亮 6
梁王 諸葛亮 16
梁王 孔明曰 8
孔明亦 諸葛亮 8
立太子 諸葛亮 6
趙雲 黃權 7
趙雲 諸葛亮 8
沙摩柯 黃權 7
劉理 諸葛亮 16
劉理 孔明曰 8
諸葛亮 魯王 16
諸葛亮 能安邦 8
諸葛亮 魏軍 6
諸葛亮 張飛 14
諸葛亮 於懿 6
諸葛亮 孫權 10
諸葛亮 吳鼎 7
諸葛亮 武鄉侯 6
諸葛亮 諸葛 6
諸葛亮 孟達 8
諸葛亮 文武 6
諸葛亮 孔明曰 54
諸葛亮 玉帛 7
諸葛亮 于龍 16
諸葛亮 曹丕 17
諸葛亮 章武 8
諸葛亮 孟獲 8
諸葛亮 望東吳 7
諸葛亮 武侯祠 8
諸葛亮 皇太后 6
諸葛亮 賈詡 7
諸葛亮 巢水鶴 8
諸葛亮 曹真 15
諸葛亮 西攻漢 6
諸葛亮 李嚴 8
諸葛亮 尚書令 8
諸葛亮 劉禪 20
諸葛亮 徐徐 9
諸葛亮 劉備 14
諸葛亮 益州牧 6
諸葛亮 卿兄弟 12
諸葛亮 漢司馬 7
諸葛亮 關羽 16
諸葛亮 司馬懿 6
諸葛亮 吳氏 6
諸葛亮 西川之 6
諸葛亮 望丞相 8
諸葛亮 孔明坐 16
諸葛亮 于惠陵 6
諸葛亮 梁王 16
諸葛亮 立嗣君 6
諸葛亮 呂望 6
諸葛亮 孔明亦 8
諸葛亮 仰天 7
諸葛亮 劉永 16
諸葛亮 立太子 6
諸葛亮 趙雲 8
諸葛亮 鄧芝 21
諸葛亮 托孤 15
諸葛亮 劉理 16
諸葛亮 張遼 6
諸葛亮 翠華 8
諸葛亮 安於 6
諸葛亮 軻比能 8
諸葛亮 言相告 8
諸葛亮 諸臣 8
諸葛亮 馬謖 16
諸葛亮 孔明奏 7
諸葛亮 干戈 7
諸葛亮 封列侯 6
諸葛亮 玉殿 8
諸葛亮 英才 8
諸葛亮 鄧禹之 7
諸葛亮 馬良 8
諸葛亮 古廟杉 8
諸葛亮 納之 6
諸葛亮 糜夫人 6
諸葛亮 宮見帝 8
諸葛亮 金帛 6
翠華 諸葛亮 8
徐徐 諸葛亮 9
言相告 諸葛亮 8
