Id Label Weight
施禮 施禮 1
天曉 天曉 1
何賤人 何賤人 1
張飛 張飛 1
何疑焉 何疑焉 1
玄德之 玄德之 2
田豐 田豐 5
美髯公 美髯公 2
曹軍 曹軍 2
曹躁命 曹躁命 1
顏良 顏良 19
恩厚耳 恩厚耳 1
立功 立功 2
呂布 呂布 3
蒙丞相 蒙丞相 1
真義士 真義士 1
左有 左有 1
汝弟 汝弟 1
曹公 曹公 5
糜夫人 糜夫人 1
馬至 馬至 1
糜二夫人 糜二夫人 1
曹兵 曹兵 1
續上馬 續上馬 1
容某觀 容某觀 1
張遼 張遼 14
聞汝乃 聞汝乃 1
許昌 許昌 4
于皇叔 于皇叔 1
關公 關公 25
關某 關某 3
白馬 白馬 1
明公若 明公若 1
劉延 劉延 2
張翼 張翼 2
曹之策 曹之策 1
關羽 關羽 16
關公奏 關公奏 1
連夜幾番 連夜幾番 1
鳳目圓 鳳目圓 1
曹操 曹操 1
何干 何干 1
沮授 沮授 4
立馬者 立馬者 1
公大怒 公大怒 1
袁紹 袁紹 4
程昱 程昱 2
容某 容某 1
汝必通 汝必通 1
栗然 栗然 1
曹躁自 曹躁自 1
關公辭 關公辭 1
伏於 伏於 1
關公乃 關公乃 3
關公領 關公領 1
宋憲 宋憲 4
白馬來 白馬來 1
初見方 初見方 1
伏兵 伏兵 1
漢相 漢相 1
玄德若 玄德若 1
許褚 許褚 2
匡扶 匡扶 1
東郡 東郡 1
玄德曰 玄德曰 4
玄德力 玄德力 1
公醉 公醉 1
曠野 曠野 1
蒙兄 蒙兄 1
公謝恩 公謝恩 1
徐晃 徐晃 3
魏續 魏續 2
曹躁 曹躁 4
於山 於山 1
夏侯 夏侯 3
何憂 何憂 1
劉備 劉備 13
金帛 金帛 1
