Id Label Weight
丁二 丁二 1
吳侯乃 吳侯乃 1
諸葛亮 諸葛亮 6
吳蜀 吳蜀 1
吳侯 吳侯 9
文武 文武 3
嚴毅剛 嚴毅剛 1
程普 程普 1
左有 左有 1
韓當 韓當 3
尚懼 尚懼 1
劉郎浦 劉郎浦 1
吳繁華 吳繁華 1
聞大驚 聞大驚 1
金玉 金玉 1
孔明教 孔明教 1
玄德乃 玄德乃 1
徐盛 徐盛 9
士卒 士卒 1
丁奉 丁奉 8
任君 任君 1
孫權 孫權 10
玄德令 玄德令 1
玉硯 玉硯 1
孫乾 孫乾 1
柴桑 柴桑 1
趙雲 趙雲 17
侍奉 侍奉 1
潘璋 潘璋 5
周泰 周泰 4
孔明笑 孔明笑 1
權大怒 權大怒 1
關羽 關羽 2
周郎 周郎 3
國太肯 國太肯 1
吳中 吳中 1
玄德曰 玄德曰 8
周瑜 周瑜 16
周瑜恐 周瑜恐 1
內一彪 內一彪 1
玄德若 玄德若 1
諸葛用 諸葛用 1
金帛 金帛 1
汝夫 汝夫 1
玄德大 玄德大 1
吳兵 吳兵 1
南徐 南徐 1
尋思 尋思 1
玄德入 玄德入 1
愛敬 愛敬 1
玄德拜 玄德拜 1
管家婆 管家婆 2
張昭 張昭 2
宗祖 宗祖 2
望之 望之 1
明珠 明珠 1
金帛散 金帛散 1
魏延 魏延 1
黃忠 黃忠 1
劉郎 劉郎 1
雲領諾 雲領諾 1
劉備 劉備 44
肯順 肯順 1
於衝 於衝 1
張之 張之 1
望北遙 望北遙 1
黃蓋 黃蓋 3
孫夫人 孫夫人 21
玄德回 玄德回 1
龍得雲 龍得雲 1
權醉 權醉 1
汝二人 汝二人 1
諸葛之 諸葛之 1
陳武 陳武 5
周公瑾 周公瑾 1
修密書 修密書 1
何干 何干 1
丁二將軍 丁二將軍 1
國太 國太 1
蓋知 蓋知 1
玄德正 玄德正 1
莫如 莫如 1
佩之劍 佩之劍 1
蔣欽 蔣欽 8
潘二 潘二 1
公瑾之 公瑾之 2
於山 於山 1
柴桑郡 柴桑郡 1
玄德先 玄德先 1
